ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
25844,Bihar,Patna,Locality_76,Villa,3,2347,484.2,0.21,1994,Unfurnished,0,26,31,7,10,Medium,No,No,"Playground, Clubhouse, Garden, Pool",South,Builder,Under_Construction
25845,Maharashtra,Pune,Locality_165,Villa,4,2135,472.18,0.22,2004,Unfurnished,5,6,21,8,4,Low,Yes,No,"Gym, Garden, Clubhouse",East,Builder,Ready_to_Move
25846,Chhattisgarh,Raipur,Locality_443,Villa,3,3027,476.61,0.16,2015,Semi-furnished,11,7,10,8,1,Low,Yes,No,"Clubhouse, Pool, Gym, Garden, Playground",West,Broker,Under_Construction
25847,Telangana,Warangal,Locality_374,Villa,4,3887,378.94,0.1,1994,Furnished,21,12,31,4,5,High,Yes,No,"Garden, Pool",West,Builder,Ready_to_Move
25848,Kerala,Kochi,Locality_277,Villa,2,4468,308.6,0.07,1993,Furnished,12,19,32,10,10,High,Yes,Yes,Gym,East,Broker,Ready_to_Move
25849,Uttarakhand,Dehradun,Locality_137,Apartment,5,4932,283.48,0.06,1990,Semi-furnished,20,5,35,1,5,High,No,Yes,"Clubhouse, Playground, Pool",West,Owner,Ready_to_Move
25850,Punjab,Ludhiana,Locality_416,Independent House,5,1282,98.46,0.08,2008,Semi-furnished,27,1,17,3,6,Low,Yes,No,"Pool, Playground, Clubhouse, Gym, Garden",North,Broker,Under_Construction
25851,Gujarat,Surat,Locality_42,Independent House,1,4943,20.84,0.0,2007,Unfurnished,19,19,18,2,8,Low,No,No,"Clubhouse, Garden, Pool",East,Broker,Under_Construction
25852,Andhra Pradesh,Vijayawada,Locality_415,Apartment,4,3353,375.01,0.11,2012,Unfurnished,4,29,13,5,6,Low,Yes,No,"Gym, Pool, Garden, Clubhouse, Playground",South,Builder,Ready_to_Move
25853,Jharkhand,Ranchi,Locality_285,Independent House,3,1615,132.29,0.08,2021,Furnished,6,30,4,8,9,Medium,No,No,"Gym, Garden, Pool, Playground",South,Broker,Ready_to_Move
25854,Kerala,Kochi,Locality_375,Apartment,2,1075,453.54,0.42,2023,Unfurnished,11,23,2,8,3,Low,No,Yes,"Garden, Clubhouse, Pool",North,Owner,Under_Construction
25855,Gujarat,Surat,Locality_494,Villa,1,1975,379.85,0.19,1990,Furnished,26,12,35,10,9,Low,Yes,Yes,"Gym, Garden, Playground, Pool, Clubhouse",West,Owner,Under_Construction
25856,Maharashtra,Nagpur,Locality_38,Villa,3,3008,417.62,0.14,2017,Furnished,14,24,8,2,1,Low,No,No,Gym,North,Broker,Under_Construction
25857,Uttar Pradesh,Lucknow,Locality_115,Independent House,2,4557,51.18,0.01,2006,Unfurnished,19,1,19,9,10,High,No,No,"Pool, Garden, Gym, Playground",East,Broker,Under_Construction
25858,Jharkhand,Ranchi,Locality_4,Apartment,4,910,114.96,0.13,1990,Unfurnished,24,29,35,4,1,Medium,No,No,Garden,North,Broker,Ready_to_Move
25859,Chhattisgarh,Raipur,Locality_7,Independent House,1,4587,75.92,0.02,2000,Furnished,6,1,25,3,9,High,No,Yes,"Playground, Garden, Pool, Gym, Clubhouse",West,Owner,Under_Construction
25860,Rajasthan,Jodhpur,Locality_263,Apartment,3,1687,352.49,0.21,2008,Furnished,1,19,17,1,3,Low,Yes,No,Playground,North,Builder,Under_Construction
25861,Delhi,New Delhi,Locality_193,Independent House,4,3803,59.7,0.02,2017,Furnished,20,7,8,4,8,Medium,Yes,Yes,"Pool, Garden, Gym, Clubhouse",West,Broker,Under_Construction
25862,Rajasthan,Jodhpur,Locality_338,Independent House,3,4957,349.82,0.07,2002,Semi-furnished,19,12,23,6,3,Low,Yes,No,"Pool, Gym, Garden",South,Owner,Ready_to_Move
25863,Haryana,Gurgaon,Locality_260,Apartment,1,3677,412.84,0.11,2016,Semi-furnished,0,10,9,2,9,High,No,No,Clubhouse,North,Owner,Under_Construction
25864,Kerala,Kochi,Locality_150,Apartment,5,3384,326.72,0.1,1990,Furnished,17,29,35,7,9,Medium,No,No,Pool,North,Broker,Ready_to_Move
25865,Uttarakhand,Dehradun,Locality_58,Apartment,1,1865,326.33,0.17,2004,Unfurnished,3,6,21,10,5,High,Yes,Yes,"Garden, Pool",West,Broker,Ready_to_Move
25866,Maharashtra,Nagpur,Locality_274,Villa,1,2623,205.87,0.08,2010,Furnished,16,11,15,2,5,Medium,No,No,"Gym, Garden, Pool, Clubhouse",West,Broker,Under_Construction
25867,Tamil Nadu,Chennai,Locality_150,Independent House,3,3850,414.88,0.11,2016,Semi-furnished,16,9,9,1,2,Medium,Yes,Yes,Clubhouse,South,Builder,Ready_to_Move
25868,Kerala,Trivandrum,Locality_397,Apartment,4,4173,172.9,0.04,1998,Furnished,0,30,27,10,2,Medium,Yes,Yes,"Garden, Playground, Clubhouse, Gym, Pool",South,Builder,Ready_to_Move
25869,Madhya Pradesh,Indore,Locality_56,Independent House,1,1668,341.51,0.2,2009,Semi-furnished,17,20,16,2,6,High,No,No,Playground,East,Broker,Under_Construction
25870,Jharkhand,Ranchi,Locality_360,Villa,4,1046,328.64,0.31,2020,Semi-furnished,28,9,5,6,7,Medium,Yes,No,"Pool, Garden, Clubhouse, Gym",North,Owner,Under_Construction
25871,Uttarakhand,Dehradun,Locality_430,Independent House,1,4920,158.25,0.03,1991,Furnished,28,5,34,9,9,High,No,No,"Playground, Garden, Gym, Pool",North,Builder,Under_Construction
25872,Telangana,Hyderabad,Locality_440,Apartment,3,2282,72.38,0.03,2012,Furnished,27,23,13,6,2,Medium,Yes,Yes,"Playground, Gym, Clubhouse, Garden",South,Owner,Under_Construction
25873,Bihar,Gaya,Locality_263,Independent House,2,2505,30.7,0.01,2003,Semi-furnished,23,12,22,7,6,Medium,No,Yes,"Playground, Gym, Garden",South,Owner,Ready_to_Move
25874,Maharashtra,Nagpur,Locality_423,Villa,5,822,137.61,0.17,2002,Unfurnished,7,18,23,7,3,High,Yes,No,"Gym, Clubhouse, Garden, Playground",North,Owner,Ready_to_Move
25875,Andhra Pradesh,Vishakhapatnam,Locality_331,Apartment,4,4382,10.36,0.0,2011,Unfurnished,29,25,14,2,4,Low,No,Yes,"Playground, Pool, Gym, Clubhouse",East,Owner,Ready_to_Move
25876,Uttarakhand,Dehradun,Locality_321,Independent House,2,3525,185.1,0.05,2005,Furnished,29,2,20,9,9,High,No,No,"Clubhouse, Gym, Playground, Pool, Garden",West,Owner,Ready_to_Move
25877,Gujarat,Surat,Locality_451,Villa,1,817,439.85,0.54,2003,Furnished,24,22,22,5,9,High,Yes,No,"Pool, Playground, Garden, Clubhouse, Gym",North,Broker,Under_Construction
25878,Delhi,New Delhi,Locality_339,Independent House,5,1986,42.75,0.02,2003,Unfurnished,8,16,22,3,4,Low,No,No,"Pool, Garden, Clubhouse",North,Builder,Ready_to_Move
25879,Uttarakhand,Dehradun,Locality_269,Independent House,4,2661,76.96,0.03,2010,Semi-furnished,14,10,15,2,3,Low,Yes,No,"Playground, Garden",West,Owner,Under_Construction
25880,Haryana,Gurgaon,Locality_155,Independent House,1,1453,49.88,0.03,1994,Furnished,6,4,31,10,4,Low,Yes,Yes,"Pool, Garden, Gym, Clubhouse",West,Broker,Under_Construction
25881,Chhattisgarh,Bilaspur,Locality_419,Villa,3,3412,127.5,0.04,2005,Furnished,13,16,20,10,2,Medium,No,Yes,"Pool, Clubhouse",West,Owner,Under_Construction
25882,Bihar,Gaya,Locality_380,Apartment,3,2628,208.52,0.08,2002,Furnished,11,14,23,10,10,Low,No,No,Gym,East,Builder,Under_Construction
25883,Uttar Pradesh,Noida,Locality_64,Villa,4,1211,440.78,0.36,2011,Unfurnished,25,6,14,8,6,Low,Yes,No,"Clubhouse, Playground",North,Builder,Ready_to_Move
25884,Maharashtra,Pune,Locality_319,Independent House,1,2179,319.14,0.15,2006,Unfurnished,23,10,19,9,10,High,No,No,"Garden, Playground, Pool, Clubhouse",East,Owner,Under_Construction
25885,Madhya Pradesh,Bhopal,Locality_492,Apartment,2,2284,313.32,0.14,2006,Furnished,20,27,19,10,1,Low,No,No,"Playground, Pool",East,Broker,Under_Construction
25886,Punjab,Ludhiana,Locality_491,Independent House,5,3283,10.72,0.0,1994,Furnished,20,15,31,8,9,High,Yes,Yes,"Clubhouse, Gym",North,Builder,Under_Construction
25887,Uttarakhand,Dehradun,Locality_397,Apartment,4,4007,292.49,0.07,2002,Semi-furnished,22,28,23,7,7,Medium,No,Yes,"Gym, Playground",North,Builder,Under_Construction
25888,Assam,Guwahati,Locality_63,Villa,3,1090,182.73,0.17,1994,Unfurnished,16,3,31,1,2,High,Yes,Yes,Playground,East,Builder,Ready_to_Move
25889,Gujarat,Ahmedabad,Locality_265,Apartment,4,686,451.65,0.66,1996,Furnished,6,24,29,6,8,Medium,Yes,No,Clubhouse,North,Broker,Under_Construction
25890,Punjab,Amritsar,Locality_404,Independent House,5,1746,449.38,0.26,2005,Furnished,4,14,20,1,2,Low,No,Yes,"Playground, Pool, Clubhouse",East,Owner,Ready_to_Move
25891,Rajasthan,Jaipur,Locality_36,Apartment,3,4912,52.44,0.01,2010,Semi-furnished,17,21,15,10,1,Medium,Yes,No,"Pool, Garden, Clubhouse, Playground, Gym",South,Owner,Under_Construction
25892,Chhattisgarh,Raipur,Locality_143,Independent House,3,2477,28.13,0.01,2003,Furnished,2,1,22,3,4,High,Yes,No,"Gym, Garden, Clubhouse, Playground, Pool",North,Builder,Ready_to_Move
25893,Assam,Silchar,Locality_168,Villa,2,3854,489.54,0.13,1998,Semi-furnished,26,4,27,2,10,High,No,Yes,"Pool, Playground",North,Owner,Under_Construction
25894,Punjab,Ludhiana,Locality_177,Villa,5,1210,127.99,0.11,1994,Furnished,17,11,31,5,10,Medium,Yes,Yes,"Pool, Garden, Gym, Playground, Clubhouse",North,Broker,Ready_to_Move
25895,Rajasthan,Jodhpur,Locality_231,Apartment,2,4727,34.8,0.01,2017,Furnished,2,6,8,7,5,High,Yes,No,"Gym, Pool, Garden, Clubhouse, Playground",East,Broker,Ready_to_Move
25896,Karnataka,Bangalore,Locality_28,Independent House,1,2583,316.82,0.12,2004,Semi-furnished,25,6,21,4,5,Medium,No,No,"Clubhouse, Playground",North,Broker,Under_Construction
25897,West Bengal,Kolkata,Locality_453,Independent House,3,3117,10.81,0.0,2019,Unfurnished,7,1,6,8,5,Medium,Yes,Yes,"Gym, Clubhouse, Garden, Pool, Playground",West,Owner,Ready_to_Move
25898,Delhi,Dwarka,Locality_86,Independent House,2,4554,189.92,0.04,2004,Furnished,22,3,21,6,2,Medium,Yes,No,"Pool, Playground, Clubhouse, Garden",West,Owner,Under_Construction
25899,Bihar,Patna,Locality_23,Villa,5,707,340.08,0.48,2003,Unfurnished,21,2,22,3,2,High,Yes,Yes,"Playground, Gym",South,Owner,Under_Construction
25900,Chhattisgarh,Bilaspur,Locality_125,Independent House,2,4489,75.73,0.02,2020,Furnished,21,21,5,9,4,High,No,No,"Playground, Gym",East,Builder,Under_Construction
25901,Tamil Nadu,Chennai,Locality_65,Apartment,3,3063,312.28,0.1,2016,Semi-furnished,25,16,9,10,7,Medium,No,Yes,"Pool, Garden, Playground",West,Owner,Ready_to_Move
25902,Telangana,Hyderabad,Locality_420,Villa,4,4262,474.51,0.11,1998,Semi-furnished,8,13,27,1,9,High,No,Yes,"Garden, Gym",North,Builder,Ready_to_Move
25903,Odisha,Cuttack,Locality_456,Apartment,3,2625,108.8,0.04,2020,Unfurnished,5,1,5,8,4,Medium,No,Yes,"Garden, Playground, Gym",South,Broker,Under_Construction
25904,Assam,Silchar,Locality_106,Independent House,2,4058,478.29,0.12,2021,Semi-furnished,21,17,4,5,7,Medium,No,No,"Pool, Playground",South,Owner,Under_Construction
25905,Maharashtra,Pune,Locality_4,Independent House,2,723,62.76,0.09,2004,Furnished,17,30,21,10,10,Low,Yes,No,"Gym, Garden, Clubhouse, Pool",South,Owner,Under_Construction
25906,Andhra Pradesh,Vijayawada,Locality_78,Apartment,1,851,266.91,0.31,1992,Semi-furnished,7,29,33,7,6,High,No,No,"Gym, Clubhouse, Playground",East,Broker,Under_Construction
25907,Andhra Pradesh,Vijayawada,Locality_238,Apartment,3,578,82.33,0.14,1999,Furnished,26,3,26,9,5,Medium,Yes,Yes,"Pool, Gym",North,Broker,Under_Construction
25908,Punjab,Ludhiana,Locality_430,Apartment,2,2900,432.62,0.15,1998,Unfurnished,26,11,27,6,2,Medium,Yes,Yes,"Playground, Pool, Clubhouse, Gym, Garden",East,Broker,Ready_to_Move
25909,Rajasthan,Jaipur,Locality_17,Independent House,1,4028,198.15,0.05,2010,Furnished,3,5,15,6,6,High,No,No,Playground,North,Broker,Under_Construction
25910,Tamil Nadu,Chennai,Locality_29,Apartment,4,2135,30.78,0.01,2022,Unfurnished,9,16,3,3,6,High,Yes,No,"Garden, Gym",East,Owner,Under_Construction
25911,Haryana,Faridabad,Locality_437,Apartment,4,3379,352.98,0.1,2011,Semi-furnished,18,26,14,2,10,Medium,No,Yes,"Garden, Clubhouse, Playground, Gym, Pool",South,Owner,Under_Construction
25912,Assam,Silchar,Locality_19,Villa,3,1606,473.85,0.3,1994,Semi-furnished,26,14,31,5,4,Low,Yes,Yes,"Gym, Playground, Clubhouse",West,Owner,Under_Construction
25913,Jharkhand,Ranchi,Locality_488,Villa,1,1844,258.14,0.14,2019,Furnished,22,10,6,2,2,High,Yes,No,"Gym, Playground, Pool",West,Owner,Ready_to_Move
25914,Karnataka,Mysore,Locality_386,Apartment,4,1038,420.64,0.41,2020,Furnished,19,19,5,4,2,Low,Yes,No,Garden,East,Broker,Ready_to_Move
25915,Tamil Nadu,Chennai,Locality_141,Independent House,4,3787,341.04,0.09,2006,Semi-furnished,16,8,19,3,9,Medium,Yes,No,"Clubhouse, Pool",South,Builder,Under_Construction
25916,Andhra Pradesh,Vishakhapatnam,Locality_464,Villa,4,2184,316.16,0.14,2003,Unfurnished,16,18,22,6,8,High,Yes,No,"Garden, Playground, Clubhouse, Pool",North,Owner,Under_Construction
25917,Punjab,Amritsar,Locality_257,Independent House,3,4972,299.74,0.06,2016,Furnished,11,3,9,4,4,Medium,Yes,Yes,"Playground, Gym, Garden, Clubhouse, Pool",North,Builder,Ready_to_Move
25918,Jharkhand,Jamshedpur,Locality_87,Apartment,4,4363,157.77,0.04,1995,Semi-furnished,1,25,30,10,1,High,No,No,Playground,North,Owner,Under_Construction
25919,West Bengal,Kolkata,Locality_324,Villa,4,4996,119.77,0.02,2007,Semi-furnished,16,16,18,4,8,Low,No,No,"Clubhouse, Gym, Playground, Pool",East,Broker,Ready_to_Move
25920,Assam,Silchar,Locality_312,Independent House,1,3242,169.19,0.05,2009,Semi-furnished,27,21,16,10,5,Low,Yes,Yes,"Garden, Playground, Gym",South,Owner,Under_Construction
25921,Delhi,Dwarka,Locality_54,Villa,3,3848,60.07,0.02,2013,Semi-furnished,23,1,12,3,10,Medium,No,No,"Playground, Pool, Garden, Clubhouse",South,Builder,Under_Construction
25922,Haryana,Faridabad,Locality_409,Villa,1,4312,494.9,0.11,2010,Semi-furnished,22,8,15,4,2,Low,Yes,No,Playground,North,Builder,Under_Construction
25923,Maharashtra,Mumbai,Locality_249,Independent House,4,992,292.91,0.3,2008,Furnished,3,14,17,1,7,High,No,No,Pool,West,Builder,Ready_to_Move
25924,Uttar Pradesh,Lucknow,Locality_100,Apartment,2,1090,158.59,0.15,2023,Furnished,24,9,2,9,1,High,No,Yes,"Garden, Playground",South,Builder,Under_Construction
25925,Bihar,Patna,Locality_449,Independent House,3,3156,83.44,0.03,2011,Furnished,17,8,14,2,1,Low,No,Yes,"Clubhouse, Playground",North,Builder,Ready_to_Move
25926,Karnataka,Mangalore,Locality_299,Independent House,1,885,497.16,0.56,2018,Furnished,27,12,7,1,5,High,No,No,"Clubhouse, Pool, Playground, Garden, Gym",West,Builder,Under_Construction
25927,Tamil Nadu,Chennai,Locality_381,Independent House,4,1150,359.69,0.31,2002,Unfurnished,4,24,23,4,2,Medium,No,No,"Playground, Pool, Garden, Clubhouse",East,Owner,Ready_to_Move
25928,Odisha,Bhubaneswar,Locality_199,Villa,3,809,192.47,0.24,2012,Semi-furnished,4,10,13,9,2,High,No,Yes,"Pool, Garden",East,Owner,Under_Construction
25929,Karnataka,Mysore,Locality_14,Apartment,5,2902,239.41,0.08,2016,Unfurnished,30,21,9,10,5,Medium,Yes,No,Garden,West,Owner,Ready_to_Move
25930,Uttarakhand,Dehradun,Locality_468,Independent House,5,2854,435.13,0.15,2019,Semi-furnished,7,14,6,2,10,Low,Yes,Yes,"Playground, Clubhouse, Garden, Pool, Gym",East,Broker,Under_Construction
25931,West Bengal,Durgapur,Locality_483,Apartment,4,3926,205.01,0.05,2023,Unfurnished,8,13,2,5,4,Medium,Yes,Yes,Clubhouse,North,Builder,Ready_to_Move
25932,Telangana,Warangal,Locality_421,Villa,2,3313,426.66,0.13,2020,Furnished,12,1,5,7,3,Medium,No,Yes,"Garden, Pool, Gym, Playground, Clubhouse",North,Broker,Under_Construction
25933,Kerala,Trivandrum,Locality_189,Independent House,1,868,15.67,0.02,1997,Unfurnished,9,23,28,2,5,Medium,No,Yes,"Garden, Clubhouse, Gym, Playground, Pool",South,Owner,Ready_to_Move
25934,Karnataka,Bangalore,Locality_61,Independent House,5,2693,91.46,0.03,2003,Unfurnished,2,2,22,8,4,Low,Yes,No,"Clubhouse, Garden, Gym, Pool",East,Owner,Under_Construction
25935,Bihar,Patna,Locality_196,Villa,2,751,371.09,0.49,2008,Semi-furnished,3,30,17,1,1,Low,No,Yes,"Pool, Garden",West,Owner,Ready_to_Move
25936,Karnataka,Mangalore,Locality_275,Independent House,2,2817,90.53,0.03,2009,Unfurnished,7,18,16,2,6,Medium,Yes,No,Pool,South,Builder,Ready_to_Move
25937,Uttar Pradesh,Noida,Locality_133,Independent House,1,1837,319.18,0.17,1997,Furnished,10,9,28,9,10,Low,No,Yes,"Garden, Gym, Playground, Pool",North,Broker,Ready_to_Move
25938,Maharashtra,Mumbai,Locality_236,Apartment,1,2799,169.93,0.06,2014,Unfurnished,11,20,11,9,4,Low,No,No,"Garden, Pool, Gym, Playground, Clubhouse",South,Builder,Ready_to_Move
25939,Assam,Guwahati,Locality_228,Independent House,2,4125,311.05,0.08,1993,Semi-furnished,7,26,32,9,1,Low,Yes,Yes,"Garden, Playground, Pool",South,Broker,Ready_to_Move
25940,Chhattisgarh,Bilaspur,Locality_134,Independent House,3,1663,271.77,0.16,2021,Furnished,10,30,4,1,2,High,Yes,Yes,Pool,North,Builder,Ready_to_Move
25941,Karnataka,Mangalore,Locality_396,Apartment,1,1941,39.35,0.02,2002,Furnished,22,11,23,10,9,Low,Yes,Yes,Playground,East,Owner,Ready_to_Move
25942,Assam,Guwahati,Locality_56,Villa,2,1812,201.93,0.11,2012,Furnished,15,1,13,7,5,High,No,Yes,"Pool, Playground, Gym, Garden",West,Broker,Under_Construction
25943,Delhi,Dwarka,Locality_102,Villa,2,1041,380.26,0.37,1994,Furnished,28,30,31,1,3,Medium,No,Yes,Pool,North,Builder,Under_Construction
25944,Bihar,Gaya,Locality_306,Independent House,3,4878,381.37,0.08,1996,Semi-furnished,13,28,29,10,8,Low,Yes,Yes,"Garden, Playground",South,Owner,Under_Construction
25945,Gujarat,Ahmedabad,Locality_136,Independent House,3,753,413.6,0.55,2018,Furnished,7,14,7,1,4,Medium,Yes,Yes,Pool,East,Broker,Under_Construction
25946,Andhra Pradesh,Vijayawada,Locality_134,Villa,1,4757,314.04,0.07,2007,Furnished,5,22,18,2,3,Low,No,Yes,"Pool, Playground, Garden, Clubhouse, Gym",South,Owner,Under_Construction
25947,West Bengal,Durgapur,Locality_304,Independent House,1,1849,228.58,0.12,2006,Semi-furnished,9,15,19,6,7,Medium,Yes,Yes,"Playground, Garden, Pool, Gym, Clubhouse",East,Builder,Under_Construction
25948,Assam,Silchar,Locality_92,Independent House,4,4591,23.4,0.01,2023,Semi-furnished,20,27,2,1,8,Low,No,Yes,Gym,North,Broker,Under_Construction
25949,Gujarat,Surat,Locality_1,Independent House,5,1204,378.17,0.31,1996,Unfurnished,0,12,29,10,10,Low,Yes,Yes,"Gym, Clubhouse",East,Owner,Ready_to_Move
25950,Uttarakhand,Dehradun,Locality_449,Apartment,5,3140,225.07,0.07,2017,Furnished,20,20,8,8,3,Low,No,No,"Clubhouse, Gym",North,Owner,Ready_to_Move
25951,Telangana,Hyderabad,Locality_425,Villa,3,4417,44.54,0.01,1996,Unfurnished,15,23,29,4,8,Medium,No,No,Clubhouse,South,Broker,Under_Construction
25952,Chhattisgarh,Raipur,Locality_414,Villa,3,1072,77.43,0.07,1996,Semi-furnished,7,25,29,5,5,Medium,No,Yes,"Gym, Playground",North,Broker,Under_Construction
25953,Gujarat,Ahmedabad,Locality_496,Independent House,2,2449,269.76,0.11,1997,Furnished,3,21,28,5,7,Low,Yes,No,"Playground, Clubhouse, Pool, Gym",West,Builder,Ready_to_Move
25954,Kerala,Trivandrum,Locality_1,Villa,4,3940,263.33,0.07,1992,Semi-furnished,21,21,33,5,4,Medium,No,No,"Clubhouse, Pool, Gym, Garden, Playground",North,Broker,Ready_to_Move
25955,Kerala,Trivandrum,Locality_109,Apartment,5,1823,475.84,0.26,2011,Unfurnished,1,9,14,8,6,Medium,No,Yes,"Pool, Playground, Garden",North,Builder,Ready_to_Move
25956,Assam,Silchar,Locality_259,Independent House,5,2386,131.85,0.06,2011,Semi-furnished,6,17,14,1,8,Medium,Yes,No,"Gym, Clubhouse",East,Builder,Under_Construction
25957,Haryana,Gurgaon,Locality_294,Independent House,3,2594,216.53,0.08,2013,Furnished,17,25,12,3,1,Low,No,Yes,Clubhouse,East,Builder,Ready_to_Move
25958,Maharashtra,Nagpur,Locality_34,Apartment,4,3277,411.22,0.13,2013,Unfurnished,7,14,12,7,8,Medium,No,Yes,"Pool, Garden, Playground, Clubhouse",West,Owner,Ready_to_Move
25959,Maharashtra,Nagpur,Locality_62,Independent House,1,2451,226.21,0.09,2000,Furnished,3,13,25,4,10,High,No,Yes,"Pool, Clubhouse",West,Broker,Under_Construction
25960,Bihar,Patna,Locality_398,Villa,5,3070,334.38,0.11,2022,Unfurnished,0,29,3,9,10,High,No,No,"Playground, Clubhouse, Pool",South,Broker,Ready_to_Move
25961,West Bengal,Durgapur,Locality_464,Apartment,1,4864,237.16,0.05,2021,Unfurnished,26,7,4,10,4,High,Yes,No,"Clubhouse, Pool, Garden",East,Broker,Ready_to_Move
25962,Assam,Guwahati,Locality_266,Villa,4,3111,243.06,0.08,2016,Semi-furnished,21,13,9,3,5,Low,Yes,No,"Playground, Pool",West,Broker,Ready_to_Move
25963,Assam,Silchar,Locality_96,Independent House,3,873,129.57,0.15,2012,Unfurnished,22,23,13,9,9,High,No,Yes,"Playground, Gym, Garden",East,Builder,Under_Construction
25964,Jharkhand,Jamshedpur,Locality_365,Villa,4,4847,254.73,0.05,2022,Semi-furnished,7,15,3,10,10,High,No,No,"Pool, Playground, Clubhouse, Gym",East,Owner,Ready_to_Move
25965,Haryana,Gurgaon,Locality_21,Apartment,5,629,408.08,0.65,2015,Unfurnished,19,6,10,6,3,Medium,Yes,No,"Gym, Pool, Clubhouse, Garden, Playground",North,Builder,Under_Construction
25966,Jharkhand,Jamshedpur,Locality_395,Villa,2,2226,156.62,0.07,2009,Unfurnished,27,9,16,2,9,Low,Yes,Yes,"Clubhouse, Pool, Playground",North,Owner,Ready_to_Move
25967,Gujarat,Surat,Locality_29,Independent House,3,4866,287.16,0.06,2008,Unfurnished,7,7,17,2,9,Medium,No,No,"Playground, Pool",West,Broker,Under_Construction
25968,Bihar,Patna,Locality_217,Apartment,2,696,373.86,0.54,2007,Semi-furnished,18,10,18,3,9,Medium,No,No,"Clubhouse, Pool, Garden, Playground",East,Broker,Under_Construction
25969,Punjab,Amritsar,Locality_304,Apartment,5,3012,465.61,0.15,2006,Furnished,14,19,19,10,3,High,Yes,No,"Playground, Garden, Clubhouse, Pool",North,Builder,Under_Construction
25970,Delhi,Dwarka,Locality_5,Apartment,2,3408,425.42,0.12,2020,Unfurnished,15,11,5,1,5,Low,No,No,Playground,West,Builder,Under_Construction
25971,Delhi,Dwarka,Locality_54,Independent House,4,2045,208.98,0.1,2007,Unfurnished,29,24,18,6,4,Medium,No,Yes,"Clubhouse, Garden, Gym, Playground",North,Broker,Under_Construction
25972,Telangana,Warangal,Locality_364,Apartment,5,2641,467.09,0.18,1997,Semi-furnished,25,7,28,9,8,Low,Yes,Yes,"Playground, Gym",South,Builder,Under_Construction
25973,Chhattisgarh,Bilaspur,Locality_368,Villa,1,4609,150.88,0.03,2000,Furnished,20,22,25,10,6,Medium,No,Yes,Playground,East,Broker,Under_Construction
25974,Maharashtra,Nagpur,Locality_9,Independent House,4,4672,472.96,0.1,2002,Furnished,2,17,23,5,7,High,No,No,"Gym, Playground, Clubhouse, Garden, Pool",North,Owner,Ready_to_Move
25975,Telangana,Warangal,Locality_187,Independent House,1,2478,373.14,0.15,2007,Furnished,29,13,18,4,8,High,Yes,No,"Garden, Playground, Pool, Gym",East,Owner,Under_Construction
25976,Jharkhand,Ranchi,Locality_78,Villa,2,2600,282.47,0.11,2011,Unfurnished,12,16,14,1,6,Medium,No,Yes,"Clubhouse, Playground, Gym, Garden, Pool",South,Owner,Ready_to_Move
25977,Tamil Nadu,Coimbatore,Locality_39,Apartment,3,4393,311.51,0.07,1999,Semi-furnished,1,20,26,4,3,Medium,Yes,No,"Pool, Playground, Gym, Garden",West,Owner,Under_Construction
25978,Uttarakhand,Dehradun,Locality_223,Apartment,3,654,333.36,0.51,2006,Furnished,1,26,19,9,8,Low,No,Yes,"Clubhouse, Gym, Playground, Pool, Garden",North,Owner,Ready_to_Move
25979,Andhra Pradesh,Vijayawada,Locality_114,Villa,4,838,364.37,0.43,2016,Semi-furnished,19,20,9,9,8,Medium,No,Yes,"Clubhouse, Garden",North,Owner,Under_Construction
25980,Tamil Nadu,Chennai,Locality_239,Apartment,4,2216,185.06,0.08,2010,Semi-furnished,18,25,15,5,6,Low,Yes,Yes,"Clubhouse, Pool, Garden, Gym",South,Owner,Under_Construction
25981,Gujarat,Ahmedabad,Locality_293,Apartment,2,2263,153.55,0.07,1990,Semi-furnished,7,3,35,10,10,Medium,No,Yes,"Clubhouse, Garden",East,Builder,Under_Construction
25982,Odisha,Bhubaneswar,Locality_117,Villa,3,500,448.59,0.9,1995,Furnished,11,6,30,6,6,High,No,Yes,"Gym, Pool",West,Owner,Ready_to_Move
25983,Andhra Pradesh,Vishakhapatnam,Locality_67,Independent House,5,3761,70.67,0.02,2020,Semi-furnished,5,19,5,6,1,High,No,Yes,"Clubhouse, Pool",East,Builder,Under_Construction
25984,Andhra Pradesh,Vishakhapatnam,Locality_356,Apartment,3,1802,286.45,0.16,2012,Unfurnished,27,13,13,6,3,High,No,Yes,"Gym, Playground, Clubhouse, Pool, Garden",East,Builder,Ready_to_Move
25985,West Bengal,Kolkata,Locality_226,Apartment,2,1032,176.67,0.17,2007,Unfurnished,0,23,18,9,3,Medium,No,No,"Clubhouse, Pool",West,Builder,Ready_to_Move
25986,Maharashtra,Nagpur,Locality_382,Apartment,2,1253,407.06,0.32,1991,Semi-furnished,2,19,34,8,6,Low,No,No,"Playground, Pool, Gym, Garden, Clubhouse",South,Owner,Ready_to_Move
25987,Chhattisgarh,Raipur,Locality_63,Apartment,2,954,324.88,0.34,2010,Semi-furnished,29,6,15,9,2,High,Yes,No,"Playground, Garden, Clubhouse",West,Broker,Ready_to_Move
