ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
43253,Delhi,New Delhi,Locality_234,Apartment,2,4758,461.63,0.1,1996,Furnished,24,25,29,9,9,High,Yes,Yes,"Playground, Gym, Clubhouse",South,Builder,Under_Construction
43254,Madhya Pradesh,Indore,Locality_387,Villa,3,4483,351.86,0.08,1993,Unfurnished,16,27,32,4,8,Low,Yes,Yes,"Pool, Gym",North,Owner,Under_Construction
43255,Madhya Pradesh,Indore,Locality_145,Apartment,1,648,244.64,0.38,2010,Semi-furnished,6,8,15,8,6,Medium,No,Yes,Gym,West,Owner,Under_Construction
43256,Bihar,Patna,Locality_490,Independent House,1,3646,304.87,0.08,2000,Unfurnished,16,4,25,4,6,Medium,No,Yes,"Gym, Playground, Clubhouse, Garden",East,Broker,Ready_to_Move
43257,Tamil Nadu,Coimbatore,Locality_307,Independent House,1,559,209.95,0.38,2018,Furnished,23,4,7,8,5,High,No,No,"Clubhouse, Garden, Pool, Gym, Playground",West,Broker,Ready_to_Move
43258,Haryana,Gurgaon,Locality_13,Independent House,5,632,173.47,0.27,2020,Semi-furnished,23,30,5,7,4,High,No,Yes,"Gym, Clubhouse, Garden, Pool",South,Broker,Under_Construction
43259,Madhya Pradesh,Indore,Locality_279,Apartment,3,4695,119.38,0.03,2012,Semi-furnished,14,21,13,3,7,Low,No,No,"Gym, Garden",East,Owner,Ready_to_Move
43260,Telangana,Warangal,Locality_422,Villa,2,2840,343.03,0.12,2020,Unfurnished,11,24,5,2,9,Medium,No,Yes,"Playground, Clubhouse, Pool, Garden",North,Builder,Under_Construction
43261,Telangana,Warangal,Locality_66,Apartment,4,1151,450.7,0.39,2017,Unfurnished,26,2,8,10,4,Medium,No,Yes,Playground,East,Builder,Under_Construction
43262,Delhi,New Delhi,Locality_190,Apartment,5,1341,11.25,0.01,2018,Semi-furnished,26,8,7,6,3,Medium,Yes,Yes,"Gym, Pool",West,Broker,Ready_to_Move
43263,Telangana,Warangal,Locality_185,Villa,5,4082,128.05,0.03,2005,Unfurnished,6,27,20,2,6,High,Yes,Yes,"Clubhouse, Playground, Gym, Pool, Garden",East,Broker,Under_Construction
43264,Telangana,Warangal,Locality_322,Independent House,4,1360,87.67,0.06,2002,Semi-furnished,9,26,23,7,9,Low,No,No,"Garden, Gym, Clubhouse",East,Broker,Under_Construction
43265,Chhattisgarh,Bilaspur,Locality_483,Independent House,2,4314,112.55,0.03,2023,Unfurnished,26,3,2,1,3,High,Yes,Yes,"Gym, Garden, Playground, Clubhouse, Pool",North,Broker,Ready_to_Move
43266,Jharkhand,Jamshedpur,Locality_288,Independent House,4,1588,417.97,0.26,2014,Semi-furnished,20,14,11,3,7,High,Yes,Yes,Pool,North,Broker,Ready_to_Move
43267,Kerala,Trivandrum,Locality_270,Independent House,3,2283,278.46,0.12,1997,Unfurnished,30,4,28,2,2,Low,Yes,No,Gym,West,Builder,Ready_to_Move
43268,Karnataka,Mangalore,Locality_271,Apartment,5,4753,232.98,0.05,2015,Semi-furnished,7,8,10,8,5,Low,Yes,Yes,Clubhouse,East,Builder,Ready_to_Move
43269,Jharkhand,Jamshedpur,Locality_143,Villa,3,1040,299.03,0.29,1992,Furnished,29,4,33,3,2,High,Yes,No,"Gym, Playground, Garden, Clubhouse",East,Broker,Under_Construction
43270,Rajasthan,Jaipur,Locality_125,Independent House,2,3796,341.02,0.09,1994,Unfurnished,3,20,31,6,9,Low,Yes,Yes,"Pool, Playground, Garden",West,Broker,Under_Construction
43271,Telangana,Hyderabad,Locality_442,Apartment,3,1234,462.12,0.37,2022,Unfurnished,0,17,3,10,5,Low,No,No,"Clubhouse, Pool",West,Broker,Under_Construction
43272,Rajasthan,Jaipur,Locality_43,Villa,3,4174,243.99,0.06,1999,Semi-furnished,5,23,26,1,2,Low,No,Yes,"Pool, Gym",East,Owner,Under_Construction
43273,Andhra Pradesh,Vijayawada,Locality_213,Independent House,3,1447,91.69,0.06,2014,Semi-furnished,29,21,11,2,6,Low,Yes,Yes,"Garden, Playground",North,Owner,Under_Construction
43274,Punjab,Ludhiana,Locality_299,Apartment,5,995,89.88,0.09,2002,Furnished,15,28,23,9,1,High,No,No,"Garden, Playground",West,Builder,Ready_to_Move
43275,Telangana,Hyderabad,Locality_330,Apartment,1,3409,460.95,0.14,2005,Semi-furnished,14,7,20,4,6,Medium,No,Yes,"Playground, Pool, Gym",East,Builder,Under_Construction
43276,Maharashtra,Pune,Locality_3,Independent House,4,815,427.86,0.52,2015,Unfurnished,10,30,10,3,3,Medium,Yes,No,"Clubhouse, Garden, Pool, Gym",South,Owner,Ready_to_Move
43277,Haryana,Gurgaon,Locality_256,Apartment,3,4552,81.26,0.02,2001,Unfurnished,16,2,24,3,8,Medium,Yes,No,Pool,South,Broker,Under_Construction
43278,Jharkhand,Ranchi,Locality_123,Independent House,1,1913,344.87,0.18,2012,Semi-furnished,15,18,13,1,3,Low,No,No,"Gym, Garden, Playground, Clubhouse",West,Builder,Under_Construction
43279,Madhya Pradesh,Bhopal,Locality_66,Apartment,1,3598,292.48,0.08,2017,Unfurnished,0,11,8,9,9,High,Yes,No,"Gym, Playground, Clubhouse, Garden, Pool",East,Broker,Ready_to_Move
43280,Haryana,Faridabad,Locality_381,Independent House,2,3786,168.77,0.04,2013,Furnished,16,17,12,2,5,Medium,No,Yes,"Pool, Garden, Playground, Clubhouse",North,Owner,Ready_to_Move
43281,Tamil Nadu,Coimbatore,Locality_66,Independent House,1,4814,299.97,0.06,2012,Semi-furnished,4,27,13,5,1,High,Yes,Yes,"Pool, Gym, Playground",West,Owner,Ready_to_Move
43282,Telangana,Warangal,Locality_246,Independent House,5,4734,53.65,0.01,1992,Semi-furnished,8,2,33,8,6,Medium,No,No,Playground,West,Builder,Under_Construction
43283,Tamil Nadu,Coimbatore,Locality_450,Independent House,5,4440,328.5,0.07,2005,Furnished,21,25,20,8,6,High,No,No,Pool,West,Broker,Ready_to_Move
43284,Delhi,New Delhi,Locality_15,Independent House,4,1303,455.67,0.35,1991,Furnished,2,29,34,5,2,Medium,Yes,No,"Gym, Garden, Clubhouse, Pool",South,Broker,Under_Construction
43285,Rajasthan,Jaipur,Locality_479,Apartment,5,4054,14.87,0.0,2010,Semi-furnished,30,9,15,7,8,Medium,No,No,"Gym, Playground, Clubhouse, Pool",East,Builder,Ready_to_Move
43286,Uttar Pradesh,Lucknow,Locality_351,Apartment,5,1542,470.23,0.3,1994,Semi-furnished,0,19,31,3,8,Low,No,No,"Pool, Garden, Playground, Gym, Clubhouse",East,Owner,Under_Construction
43287,Jharkhand,Jamshedpur,Locality_40,Villa,4,4836,369.31,0.08,2020,Semi-furnished,4,13,5,2,7,Medium,Yes,No,Garden,South,Builder,Under_Construction
43288,Haryana,Faridabad,Locality_162,Apartment,1,3775,181.61,0.05,2018,Furnished,7,27,7,2,1,Medium,Yes,No,"Clubhouse, Gym, Garden",West,Owner,Ready_to_Move
43289,Telangana,Warangal,Locality_139,Independent House,5,684,450.43,0.66,1997,Semi-furnished,0,26,28,6,2,Low,No,No,"Clubhouse, Pool, Garden",North,Owner,Ready_to_Move
43290,Uttar Pradesh,Lucknow,Locality_204,Apartment,2,1664,469.07,0.28,2019,Furnished,23,5,6,9,10,Medium,No,No,"Pool, Playground, Garden, Clubhouse",East,Owner,Ready_to_Move
43291,Gujarat,Ahmedabad,Locality_118,Villa,2,3851,205.14,0.05,2019,Furnished,12,29,6,6,3,High,Yes,No,"Clubhouse, Garden, Gym",West,Broker,Ready_to_Move
43292,West Bengal,Kolkata,Locality_455,Villa,4,2279,140.87,0.06,2003,Furnished,14,10,22,7,5,High,No,Yes,"Gym, Garden, Pool",South,Broker,Under_Construction
43293,Punjab,Amritsar,Locality_392,Independent House,3,1198,155.75,0.13,2004,Semi-furnished,25,9,21,4,7,Low,Yes,Yes,"Playground, Pool",North,Builder,Under_Construction
43294,Madhya Pradesh,Bhopal,Locality_299,Apartment,4,3329,440.79,0.13,1994,Unfurnished,30,29,31,3,6,High,Yes,No,"Clubhouse, Playground, Pool, Garden, Gym",South,Broker,Under_Construction
43295,Delhi,Dwarka,Locality_263,Independent House,2,3023,205.93,0.07,2023,Semi-furnished,10,6,2,4,9,Low,No,No,"Clubhouse, Pool, Gym, Garden, Playground",South,Broker,Under_Construction
43296,Assam,Silchar,Locality_426,Apartment,2,2268,93.55,0.04,2017,Semi-furnished,26,12,8,6,7,Medium,No,No,"Playground, Pool, Gym, Clubhouse",West,Broker,Under_Construction
43297,West Bengal,Kolkata,Locality_107,Villa,1,2374,233.22,0.1,1994,Semi-furnished,28,29,31,4,5,Low,Yes,Yes,Clubhouse,West,Builder,Ready_to_Move
43298,Madhya Pradesh,Indore,Locality_207,Apartment,1,3422,78.06,0.02,2008,Semi-furnished,24,26,17,8,8,Medium,Yes,No,"Garden, Clubhouse",North,Builder,Ready_to_Move
43299,Andhra Pradesh,Vishakhapatnam,Locality_77,Independent House,3,4548,466.91,0.1,2005,Semi-furnished,5,3,20,9,10,Medium,No,Yes,"Gym, Playground, Clubhouse",North,Broker,Ready_to_Move
43300,Uttarakhand,Dehradun,Locality_192,Apartment,1,2307,432.02,0.19,2020,Unfurnished,16,1,5,8,2,High,No,Yes,Clubhouse,South,Builder,Under_Construction
43301,Andhra Pradesh,Vijayawada,Locality_253,Villa,5,1429,90.22,0.06,1998,Unfurnished,29,23,27,1,2,Medium,Yes,No,"Pool, Garden",West,Owner,Ready_to_Move
43302,Delhi,New Delhi,Locality_428,Apartment,5,3104,116.49,0.04,2008,Unfurnished,6,26,17,5,7,Low,Yes,Yes,"Playground, Pool, Gym, Clubhouse, Garden",South,Broker,Under_Construction
43303,Jharkhand,Ranchi,Locality_231,Independent House,3,654,88.68,0.14,2017,Unfurnished,1,12,8,8,10,Low,Yes,No,"Pool, Playground, Clubhouse, Garden",West,Owner,Under_Construction
43304,West Bengal,Kolkata,Locality_109,Independent House,2,4943,167.71,0.03,2018,Unfurnished,4,10,7,8,4,High,Yes,Yes,Playground,West,Owner,Under_Construction
43305,Delhi,Dwarka,Locality_384,Independent House,1,2593,487.27,0.19,2003,Semi-furnished,29,7,22,5,5,Low,Yes,No,"Clubhouse, Playground",North,Builder,Ready_to_Move
43306,West Bengal,Kolkata,Locality_169,Apartment,1,2189,150.28,0.07,2014,Unfurnished,27,14,11,3,9,High,Yes,Yes,"Pool, Gym",South,Builder,Under_Construction
43307,Telangana,Warangal,Locality_236,Villa,1,1043,303.91,0.29,2023,Furnished,27,7,2,4,6,Medium,Yes,No,"Garden, Gym",South,Builder,Under_Construction
43308,Jharkhand,Ranchi,Locality_196,Independent House,5,3197,118.94,0.04,2018,Furnished,7,12,7,9,1,Medium,Yes,No,"Playground, Gym",North,Builder,Under_Construction
43309,Bihar,Gaya,Locality_184,Independent House,1,2967,385.96,0.13,2002,Unfurnished,14,29,23,3,8,Medium,Yes,No,"Clubhouse, Playground, Gym, Pool",South,Owner,Ready_to_Move
43310,Kerala,Kochi,Locality_388,Villa,2,3671,18.06,0.0,1998,Unfurnished,26,23,27,1,7,High,Yes,No,"Playground, Pool",East,Owner,Under_Construction
43311,Chhattisgarh,Bilaspur,Locality_430,Apartment,3,2727,201.22,0.07,2023,Furnished,14,20,2,7,5,Low,No,No,"Pool, Clubhouse, Playground",North,Builder,Under_Construction
43312,Andhra Pradesh,Vijayawada,Locality_296,Independent House,3,1485,173.05,0.12,1998,Semi-furnished,14,3,27,3,1,Medium,No,No,"Pool, Gym, Garden, Clubhouse, Playground",South,Builder,Ready_to_Move
43313,Jharkhand,Ranchi,Locality_11,Villa,4,3842,424.68,0.11,2010,Furnished,6,25,15,1,5,Low,No,Yes,Garden,East,Broker,Ready_to_Move
43314,Odisha,Cuttack,Locality_6,Apartment,4,2217,101.64,0.05,1997,Furnished,28,28,28,9,8,Medium,No,No,"Playground, Clubhouse, Garden, Gym, Pool",North,Builder,Under_Construction
43315,Chhattisgarh,Raipur,Locality_122,Apartment,1,3843,338.18,0.09,2008,Semi-furnished,2,27,17,7,5,High,No,Yes,"Gym, Garden, Pool, Clubhouse, Playground",West,Builder,Under_Construction
43316,Kerala,Kochi,Locality_441,Apartment,2,2909,435.23,0.15,2023,Semi-furnished,6,20,2,4,3,Low,Yes,Yes,"Gym, Pool, Playground, Clubhouse, Garden",North,Builder,Ready_to_Move
43317,Assam,Silchar,Locality_399,Independent House,3,4936,219.95,0.04,2004,Furnished,29,9,21,7,2,High,No,No,"Playground, Clubhouse, Pool",North,Owner,Ready_to_Move
43318,Odisha,Bhubaneswar,Locality_48,Apartment,4,2749,427.41,0.16,2013,Unfurnished,4,10,12,8,1,Medium,Yes,Yes,"Playground, Pool, Gym, Garden, Clubhouse",North,Broker,Under_Construction
43319,Jharkhand,Jamshedpur,Locality_255,Apartment,2,625,435.9,0.7,1991,Furnished,19,8,34,3,3,Low,Yes,No,"Pool, Garden, Playground",South,Owner,Ready_to_Move
43320,Assam,Silchar,Locality_33,Villa,4,2693,128.45,0.05,1997,Unfurnished,24,4,28,9,7,Low,No,No,"Garden, Playground, Clubhouse",North,Builder,Under_Construction
43321,Uttarakhand,Haridwar,Locality_70,Villa,3,2215,25.78,0.01,2009,Semi-furnished,14,12,16,9,8,Low,No,No,Clubhouse,West,Builder,Ready_to_Move
43322,Telangana,Hyderabad,Locality_183,Independent House,3,1782,174.27,0.1,2007,Furnished,27,3,18,6,3,Medium,Yes,No,Garden,West,Broker,Under_Construction
43323,Uttar Pradesh,Lucknow,Locality_27,Apartment,4,908,96.97,0.11,1997,Unfurnished,25,22,28,9,1,High,No,No,"Pool, Gym, Garden, Playground, Clubhouse",South,Builder,Under_Construction
43324,Delhi,New Delhi,Locality_50,Villa,5,2587,135.87,0.05,1994,Unfurnished,19,15,31,9,10,Medium,Yes,Yes,"Clubhouse, Pool",West,Broker,Ready_to_Move
43325,Jharkhand,Jamshedpur,Locality_172,Villa,5,3852,154.18,0.04,1991,Unfurnished,12,3,34,1,5,High,No,Yes,"Gym, Pool, Clubhouse",West,Builder,Under_Construction
43326,Telangana,Warangal,Locality_443,Independent House,1,2699,215.6,0.08,2017,Furnished,29,28,8,1,9,Medium,No,Yes,"Garden, Pool, Gym, Clubhouse, Playground",South,Owner,Under_Construction
43327,Rajasthan,Jodhpur,Locality_153,Apartment,1,3802,300.98,0.08,1993,Furnished,18,5,32,1,3,Medium,No,Yes,"Clubhouse, Gym",South,Owner,Ready_to_Move
43328,Karnataka,Bangalore,Locality_243,Villa,5,2760,70.2,0.03,1995,Unfurnished,22,4,30,6,7,High,No,Yes,"Garden, Playground, Clubhouse, Pool",South,Builder,Under_Construction
43329,Madhya Pradesh,Indore,Locality_50,Independent House,5,2815,150.01,0.05,2009,Semi-furnished,6,27,16,5,9,High,Yes,Yes,"Pool, Playground, Gym, Clubhouse",North,Broker,Under_Construction
43330,Gujarat,Ahmedabad,Locality_11,Villa,3,1406,12.4,0.01,1997,Semi-furnished,8,12,28,8,7,Low,Yes,Yes,Playground,South,Owner,Under_Construction
43331,Odisha,Bhubaneswar,Locality_131,Apartment,5,3211,331.11,0.1,2018,Furnished,13,27,7,6,5,Low,No,No,"Gym, Clubhouse, Garden, Pool, Playground",West,Builder,Ready_to_Move
43332,Karnataka,Mysore,Locality_265,Villa,2,3952,322.65,0.08,2011,Unfurnished,12,15,14,7,6,Low,Yes,No,Gym,West,Builder,Ready_to_Move
43333,Punjab,Amritsar,Locality_260,Villa,1,3934,469.79,0.12,2002,Unfurnished,20,10,23,7,3,High,No,No,"Clubhouse, Playground, Pool",West,Builder,Ready_to_Move
43334,Uttar Pradesh,Lucknow,Locality_41,Independent House,5,4539,399.84,0.09,2018,Furnished,15,22,7,2,5,Medium,Yes,No,Garden,East,Builder,Ready_to_Move
43335,Andhra Pradesh,Vishakhapatnam,Locality_208,Independent House,5,1416,29.19,0.02,1993,Semi-furnished,21,4,32,4,1,Medium,Yes,No,Clubhouse,North,Builder,Ready_to_Move
43336,Jharkhand,Jamshedpur,Locality_110,Independent House,2,3952,21.02,0.01,2014,Semi-furnished,11,16,11,5,2,Medium,Yes,Yes,"Gym, Clubhouse, Pool, Playground",East,Owner,Ready_to_Move
43337,Gujarat,Surat,Locality_446,Apartment,4,3284,98.98,0.03,1990,Unfurnished,27,9,35,2,5,High,No,Yes,"Gym, Pool",North,Builder,Ready_to_Move
43338,Gujarat,Ahmedabad,Locality_231,Independent House,1,1532,31.12,0.02,1994,Semi-furnished,18,28,31,5,2,High,Yes,No,"Garden, Gym, Clubhouse, Playground, Pool",North,Owner,Ready_to_Move
43339,Madhya Pradesh,Indore,Locality_240,Independent House,4,4951,110.5,0.02,1998,Semi-furnished,14,11,27,10,9,Medium,No,Yes,Clubhouse,West,Owner,Under_Construction
43340,Jharkhand,Jamshedpur,Locality_229,Villa,3,4810,423.02,0.09,1997,Semi-furnished,9,17,28,2,7,High,No,Yes,"Playground, Garden, Clubhouse, Pool",North,Owner,Ready_to_Move
43341,Delhi,New Delhi,Locality_479,Villa,2,1202,369.31,0.31,2022,Furnished,9,11,3,3,8,Low,No,No,"Gym, Pool, Garden, Playground",North,Broker,Under_Construction
43342,Telangana,Hyderabad,Locality_105,Apartment,2,819,192.89,0.24,2021,Semi-furnished,20,19,4,2,1,Low,No,Yes,"Gym, Pool, Clubhouse, Garden",South,Broker,Ready_to_Move
43343,Punjab,Ludhiana,Locality_363,Apartment,5,3682,335.0,0.09,2007,Semi-furnished,7,10,18,1,2,Low,Yes,No,"Garden, Clubhouse, Pool, Playground, Gym",South,Broker,Under_Construction
43344,West Bengal,Kolkata,Locality_181,Independent House,3,4839,201.03,0.04,2018,Unfurnished,11,16,7,3,5,Medium,No,No,"Playground, Clubhouse",East,Owner,Under_Construction
43345,Rajasthan,Jodhpur,Locality_117,Independent House,5,3571,444.34,0.12,2010,Furnished,13,14,15,6,8,High,No,No,"Gym, Clubhouse, Pool",North,Owner,Ready_to_Move
43346,Maharashtra,Pune,Locality_254,Apartment,4,1952,270.83,0.14,1993,Furnished,2,15,32,6,7,Medium,No,Yes,Playground,North,Broker,Ready_to_Move
43347,Tamil Nadu,Coimbatore,Locality_430,Apartment,4,1517,219.48,0.14,1991,Furnished,16,24,34,4,1,Low,No,Yes,"Gym, Clubhouse, Garden, Pool",West,Builder,Ready_to_Move
43348,West Bengal,Kolkata,Locality_244,Villa,1,3614,82.97,0.02,2014,Furnished,8,10,11,2,6,Medium,Yes,Yes,"Garden, Clubhouse",North,Builder,Under_Construction
43349,Odisha,Cuttack,Locality_431,Apartment,5,3755,396.05,0.11,2003,Unfurnished,10,21,22,6,5,Low,No,No,"Pool, Clubhouse",East,Broker,Under_Construction
43350,Kerala,Kochi,Locality_171,Apartment,4,3202,191.25,0.06,2011,Furnished,19,27,14,9,7,High,No,Yes,"Clubhouse, Playground, Gym, Garden",West,Builder,Ready_to_Move
43351,Andhra Pradesh,Vishakhapatnam,Locality_95,Independent House,3,1400,142.87,0.1,1992,Semi-furnished,18,26,33,10,7,Medium,Yes,Yes,"Gym, Clubhouse, Playground, Garden, Pool",North,Owner,Ready_to_Move
43352,Jharkhand,Jamshedpur,Locality_303,Apartment,3,4676,451.33,0.1,2001,Furnished,21,11,24,4,2,Medium,No,No,Pool,South,Broker,Under_Construction
43353,Maharashtra,Mumbai,Locality_135,Independent House,5,4069,151.09,0.04,2000,Furnished,29,30,25,7,2,Medium,No,Yes,"Gym, Pool, Clubhouse",West,Broker,Under_Construction
43354,Tamil Nadu,Coimbatore,Locality_235,Independent House,1,756,331.8,0.44,1991,Semi-furnished,20,16,34,8,3,Low,No,Yes,Pool,East,Owner,Ready_to_Move
43355,Odisha,Cuttack,Locality_346,Villa,3,1856,194.49,0.1,2023,Furnished,28,1,2,5,3,Low,Yes,Yes,"Clubhouse, Playground, Gym, Garden, Pool",South,Broker,Ready_to_Move
43356,Andhra Pradesh,Vishakhapatnam,Locality_300,Villa,4,2876,265.57,0.09,1991,Furnished,29,13,34,1,8,Low,No,Yes,"Pool, Garden",East,Owner,Ready_to_Move
43357,Uttar Pradesh,Lucknow,Locality_235,Independent House,1,2713,37.67,0.01,2023,Semi-furnished,30,13,2,6,4,Medium,No,No,"Pool, Garden, Clubhouse, Playground",West,Owner,Under_Construction
43358,Tamil Nadu,Chennai,Locality_479,Apartment,5,1855,441.55,0.24,2017,Semi-furnished,18,21,8,9,6,Low,Yes,No,"Garden, Playground",West,Broker,Ready_to_Move
43359,Uttarakhand,Dehradun,Locality_85,Apartment,4,2048,91.09,0.04,1997,Unfurnished,13,18,28,6,5,Medium,Yes,No,"Playground, Gym, Pool",North,Builder,Ready_to_Move
43360,Delhi,New Delhi,Locality_155,Independent House,2,817,106.95,0.13,2004,Semi-furnished,23,29,21,2,8,High,No,No,"Pool, Playground, Gym, Clubhouse",South,Broker,Ready_to_Move
43361,Jharkhand,Ranchi,Locality_324,Independent House,4,2789,192.06,0.07,2009,Semi-furnished,22,4,16,4,4,Medium,Yes,No,"Playground, Garden, Gym, Pool, Clubhouse",North,Builder,Ready_to_Move
43362,Assam,Guwahati,Locality_12,Apartment,5,2474,205.99,0.08,2022,Unfurnished,6,3,3,9,9,Medium,No,No,"Gym, Garden",West,Broker,Under_Construction
43363,Telangana,Hyderabad,Locality_497,Independent House,2,3010,413.49,0.14,2020,Semi-furnished,0,10,5,10,9,High,No,Yes,Clubhouse,East,Broker,Ready_to_Move
43364,Rajasthan,Jaipur,Locality_435,Apartment,5,2888,446.59,0.15,1993,Semi-furnished,10,13,32,2,3,Medium,Yes,No,"Clubhouse, Playground, Garden",West,Builder,Under_Construction
43365,Bihar,Patna,Locality_317,Villa,3,2881,403.55,0.14,2016,Furnished,14,27,9,3,2,Medium,Yes,No,"Pool, Garden, Gym, Clubhouse",East,Broker,Under_Construction
43366,Maharashtra,Nagpur,Locality_188,Independent House,2,4951,294.57,0.06,2000,Semi-furnished,10,25,25,2,3,Medium,Yes,No,"Pool, Gym, Playground, Clubhouse, Garden",East,Broker,Ready_to_Move
43367,Assam,Silchar,Locality_495,Villa,4,2074,145.73,0.07,2009,Unfurnished,26,4,16,6,10,Low,No,No,"Clubhouse, Playground, Pool, Garden, Gym",West,Owner,Ready_to_Move
43368,Madhya Pradesh,Indore,Locality_337,Apartment,4,2469,155.79,0.06,1994,Furnished,23,27,31,5,7,Medium,No,No,Playground,North,Builder,Ready_to_Move
43369,Madhya Pradesh,Indore,Locality_226,Independent House,3,4161,345.94,0.08,1994,Furnished,29,5,31,2,9,High,Yes,Yes,"Playground, Garden, Pool, Gym, Clubhouse",West,Builder,Ready_to_Move
43370,Rajasthan,Jodhpur,Locality_234,Villa,3,4294,381.54,0.09,2004,Unfurnished,17,11,21,1,9,High,No,Yes,"Gym, Playground, Garden, Pool",South,Broker,Ready_to_Move
43371,Andhra Pradesh,Vishakhapatnam,Locality_356,Independent House,1,2103,18.32,0.01,2003,Furnished,8,1,22,2,9,High,No,No,Clubhouse,North,Builder,Ready_to_Move
43372,Maharashtra,Pune,Locality_490,Apartment,5,4405,222.3,0.05,1995,Semi-furnished,24,19,30,6,1,Low,Yes,Yes,"Gym, Pool, Clubhouse, Garden",South,Owner,Ready_to_Move
43373,Telangana,Warangal,Locality_230,Villa,5,1346,167.26,0.12,2015,Furnished,10,10,10,8,4,Medium,Yes,Yes,Playground,East,Builder,Under_Construction
43374,West Bengal,Kolkata,Locality_288,Villa,1,4154,111.9,0.03,2004,Unfurnished,0,2,21,3,5,Low,Yes,Yes,Gym,North,Broker,Under_Construction
43375,Gujarat,Surat,Locality_479,Independent House,3,3318,447.22,0.13,2018,Furnished,2,26,7,7,5,Low,Yes,Yes,"Playground, Clubhouse, Gym",North,Builder,Under_Construction
43376,Uttar Pradesh,Noida,Locality_142,Apartment,3,567,230.94,0.41,2010,Semi-furnished,8,2,15,2,2,High,Yes,Yes,"Pool, Gym, Garden",North,Broker,Under_Construction
43377,Maharashtra,Pune,Locality_91,Independent House,4,707,363.65,0.51,2016,Semi-furnished,26,8,9,8,4,High,Yes,Yes,"Clubhouse, Playground, Gym",West,Builder,Under_Construction
43378,Telangana,Hyderabad,Locality_222,Villa,1,2070,234.07,0.11,2001,Unfurnished,22,5,24,7,4,Medium,Yes,Yes,"Pool, Gym, Playground, Clubhouse, Garden",West,Broker,Under_Construction
43379,Uttar Pradesh,Noida,Locality_120,Villa,3,1549,49.79,0.03,1992,Furnished,6,16,33,5,8,Medium,Yes,No,Garden,South,Builder,Ready_to_Move
43380,Madhya Pradesh,Indore,Locality_376,Apartment,3,3490,74.27,0.02,2015,Furnished,0,27,10,9,9,High,No,No,Gym,North,Builder,Ready_to_Move
43381,Telangana,Hyderabad,Locality_12,Apartment,4,3508,180.77,0.05,2012,Furnished,30,4,13,5,7,High,Yes,No,Pool,East,Broker,Under_Construction
43382,Odisha,Cuttack,Locality_404,Apartment,2,2524,431.92,0.17,1999,Furnished,25,21,26,9,10,High,No,Yes,"Garden, Clubhouse, Pool, Playground",West,Builder,Under_Construction
43383,Uttar Pradesh,Lucknow,Locality_128,Apartment,2,1563,252.65,0.16,2000,Unfurnished,4,1,25,1,10,Medium,Yes,Yes,"Pool, Garden, Clubhouse, Gym",South,Builder,Under_Construction
43384,Madhya Pradesh,Indore,Locality_347,Apartment,4,1313,62.03,0.05,2012,Semi-furnished,10,3,13,4,4,Medium,Yes,Yes,"Garden, Gym",West,Broker,Under_Construction
43385,Odisha,Bhubaneswar,Locality_19,Independent House,1,2152,416.06,0.19,2005,Unfurnished,2,12,20,10,2,Medium,No,Yes,Pool,East,Broker,Ready_to_Move
43386,Bihar,Gaya,Locality_345,Apartment,1,4239,25.33,0.01,2015,Semi-furnished,12,18,10,6,9,High,Yes,Yes,"Garden, Clubhouse",East,Broker,Under_Construction
43387,Madhya Pradesh,Indore,Locality_465,Apartment,4,2020,45.97,0.02,1991,Furnished,24,19,34,7,4,High,No,No,Playground,East,Builder,Ready_to_Move
43388,Andhra Pradesh,Vijayawada,Locality_372,Villa,4,1168,63.15,0.05,1998,Unfurnished,24,7,27,9,1,High,No,No,Pool,North,Broker,Ready_to_Move
43389,Uttarakhand,Dehradun,Locality_134,Villa,5,1465,170.18,0.12,2003,Furnished,11,19,22,1,10,Medium,No,Yes,"Clubhouse, Pool, Gym, Playground, Garden",North,Builder,Ready_to_Move
43390,Kerala,Trivandrum,Locality_144,Apartment,3,4392,54.42,0.01,1990,Unfurnished,27,1,35,3,9,High,No,No,"Clubhouse, Playground",East,Broker,Under_Construction
43391,Gujarat,Surat,Locality_422,Apartment,3,3741,367.11,0.1,2006,Semi-furnished,11,20,19,10,3,Medium,Yes,No,"Gym, Playground, Garden, Pool, Clubhouse",East,Builder,Under_Construction
43392,Uttarakhand,Haridwar,Locality_485,Apartment,2,1617,168.48,0.1,2002,Semi-furnished,3,4,23,8,10,Medium,Yes,Yes,"Gym, Clubhouse, Playground, Garden",North,Builder,Under_Construction
43393,Assam,Guwahati,Locality_298,Apartment,1,4454,192.06,0.04,1992,Furnished,14,17,33,9,7,High,No,No,Garden,East,Owner,Ready_to_Move
43394,Kerala,Trivandrum,Locality_154,Apartment,5,3593,36.02,0.01,1998,Semi-furnished,8,27,27,10,7,Low,No,Yes,"Gym, Clubhouse",East,Owner,Under_Construction
43395,Delhi,New Delhi,Locality_214,Villa,5,1410,188.29,0.13,1993,Furnished,13,17,32,7,8,High,No,Yes,"Gym, Playground",North,Builder,Under_Construction
