ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
163311,Punjab,Ludhiana,Locality_393,Apartment,5,1725,475.69,0.28,2009,Semi-furnished,6,24,16,3,6,Medium,No,Yes,"Playground, Clubhouse, Garden",South,Builder,Under_Construction
163312,Maharashtra,Pune,Locality_58,Villa,2,3479,28.16,0.01,2010,Furnished,24,15,15,9,1,High,No,No,"Clubhouse, Playground, Garden, Pool",East,Builder,Under_Construction
163313,Bihar,Patna,Locality_458,Independent House,5,2729,353.85,0.13,2004,Unfurnished,27,20,21,10,1,High,Yes,No,Garden,East,Broker,Ready_to_Move
163314,Telangana,Warangal,Locality_432,Apartment,1,3041,100.52,0.03,1992,Unfurnished,0,1,33,9,4,Medium,Yes,Yes,"Gym, Playground, Garden, Clubhouse, Pool",East,Builder,Under_Construction
163315,Delhi,Dwarka,Locality_235,Independent House,2,1569,417.67,0.27,2019,Semi-furnished,28,15,6,1,2,High,Yes,Yes,"Pool, Playground, Gym, Clubhouse, Garden",North,Builder,Ready_to_Move
163316,Maharashtra,Mumbai,Locality_112,Independent House,5,3685,227.71,0.06,1992,Furnished,10,4,33,5,4,Medium,Yes,Yes,"Clubhouse, Gym, Pool, Playground",North,Broker,Ready_to_Move
163317,Jharkhand,Jamshedpur,Locality_137,Villa,3,4111,155.27,0.04,2002,Furnished,23,27,23,2,4,High,No,No,"Playground, Gym",North,Broker,Ready_to_Move
163318,Assam,Guwahati,Locality_265,Villa,5,4915,441.02,0.09,1993,Furnished,9,17,32,2,5,Medium,No,No,"Playground, Pool, Garden, Gym, Clubhouse",West,Owner,Ready_to_Move
163319,Punjab,Amritsar,Locality_291,Apartment,2,3969,344.59,0.09,2021,Furnished,19,28,4,8,2,Low,No,No,Gym,South,Owner,Ready_to_Move
163320,Uttar Pradesh,Noida,Locality_154,Villa,3,4943,311.98,0.06,2015,Furnished,8,17,10,2,8,Low,No,Yes,"Playground, Garden",East,Owner,Ready_to_Move
163321,Uttarakhand,Haridwar,Locality_163,Independent House,4,1044,480.16,0.46,2003,Furnished,13,25,22,3,2,Medium,Yes,No,"Garden, Pool",West,Owner,Ready_to_Move
163322,Uttar Pradesh,Lucknow,Locality_393,Villa,1,3405,368.56,0.11,1990,Semi-furnished,9,4,35,5,1,Medium,No,No,"Garden, Gym, Pool, Playground, Clubhouse",South,Broker,Ready_to_Move
163323,Gujarat,Surat,Locality_64,Independent House,1,3731,339.37,0.09,2002,Furnished,0,12,23,6,6,Medium,Yes,Yes,"Pool, Playground",West,Builder,Ready_to_Move
163324,Assam,Silchar,Locality_13,Apartment,4,1137,375.84,0.33,2021,Unfurnished,26,6,4,6,3,High,Yes,No,Garden,East,Broker,Ready_to_Move
163325,Bihar,Patna,Locality_359,Apartment,3,3618,450.15,0.12,2002,Unfurnished,18,22,23,4,8,Medium,Yes,Yes,"Gym, Playground, Clubhouse, Garden, Pool",North,Broker,Under_Construction
163326,Uttar Pradesh,Noida,Locality_205,Independent House,5,1527,153.5,0.1,2015,Furnished,26,20,10,9,7,High,Yes,No,Gym,North,Builder,Ready_to_Move
163327,Maharashtra,Nagpur,Locality_366,Independent House,4,3290,133.8,0.04,2023,Semi-furnished,5,24,2,4,6,High,Yes,Yes,"Gym, Clubhouse, Pool, Playground",East,Owner,Under_Construction
163328,Andhra Pradesh,Vishakhapatnam,Locality_354,Independent House,3,655,408.81,0.62,2003,Semi-furnished,24,15,22,5,1,High,No,Yes,"Pool, Playground, Garden",East,Broker,Under_Construction
163329,Rajasthan,Jaipur,Locality_29,Apartment,3,1766,155.18,0.09,2005,Furnished,4,27,20,3,8,Medium,No,Yes,"Garden, Clubhouse, Gym, Playground",West,Builder,Under_Construction
163330,Punjab,Amritsar,Locality_347,Independent House,3,2242,236.35,0.11,2002,Unfurnished,16,6,23,1,6,Medium,Yes,No,"Gym, Clubhouse, Pool, Playground, Garden",North,Owner,Under_Construction
163331,Uttar Pradesh,Lucknow,Locality_264,Villa,4,1553,80.58,0.05,2017,Furnished,14,27,8,1,1,Low,Yes,No,"Playground, Clubhouse, Gym, Pool",East,Owner,Ready_to_Move
163332,Madhya Pradesh,Indore,Locality_360,Villa,2,612,215.17,0.35,2020,Semi-furnished,30,9,5,10,6,Medium,Yes,No,Clubhouse,East,Builder,Under_Construction
163333,Rajasthan,Jodhpur,Locality_390,Apartment,2,4300,55.83,0.01,1998,Furnished,3,1,27,4,8,Medium,No,Yes,"Gym, Garden, Clubhouse, Pool",North,Owner,Ready_to_Move
163334,Rajasthan,Jaipur,Locality_386,Apartment,3,3319,234.29,0.07,1995,Furnished,5,11,30,5,3,Medium,Yes,No,"Clubhouse, Playground, Garden",South,Broker,Ready_to_Move
163335,Maharashtra,Nagpur,Locality_241,Villa,2,4112,391.78,0.1,2015,Semi-furnished,19,18,10,6,7,Low,Yes,No,Clubhouse,West,Owner,Ready_to_Move
163336,Gujarat,Surat,Locality_5,Independent House,4,2065,46.19,0.02,2017,Unfurnished,25,11,8,4,10,High,No,Yes,"Garden, Pool, Playground, Gym, Clubhouse",South,Broker,Ready_to_Move
163337,Karnataka,Mysore,Locality_106,Independent House,2,2325,201.75,0.09,2003,Furnished,15,3,22,7,4,High,No,Yes,Pool,South,Builder,Under_Construction
163338,Haryana,Faridabad,Locality_147,Independent House,3,4334,263.4,0.06,1990,Unfurnished,7,15,35,3,1,Medium,No,Yes,"Gym, Playground, Pool",East,Owner,Ready_to_Move
163339,Telangana,Warangal,Locality_477,Apartment,1,4315,71.12,0.02,1992,Unfurnished,5,22,33,6,3,Low,Yes,Yes,"Clubhouse, Playground, Garden, Pool, Gym",South,Owner,Under_Construction
163340,Chhattisgarh,Bilaspur,Locality_473,Apartment,1,623,324.45,0.52,2001,Furnished,18,4,24,2,10,High,No,Yes,"Pool, Garden, Clubhouse",North,Builder,Ready_to_Move
163341,Andhra Pradesh,Vijayawada,Locality_82,Independent House,3,3918,442.95,0.11,2017,Furnished,22,11,8,1,6,Low,No,Yes,"Playground, Gym, Clubhouse",North,Owner,Ready_to_Move
163342,Tamil Nadu,Coimbatore,Locality_82,Independent House,4,4802,202.71,0.04,2010,Furnished,23,8,15,9,7,High,Yes,Yes,"Garden, Clubhouse",East,Builder,Under_Construction
163343,Andhra Pradesh,Vishakhapatnam,Locality_219,Villa,1,4062,171.88,0.04,2014,Semi-furnished,16,15,11,1,6,High,No,Yes,Clubhouse,East,Owner,Ready_to_Move
163344,Kerala,Trivandrum,Locality_210,Independent House,4,3839,312.88,0.08,1992,Unfurnished,19,13,33,1,8,High,No,No,"Gym, Garden, Clubhouse",East,Owner,Under_Construction
163345,Punjab,Amritsar,Locality_325,Independent House,2,1155,426.31,0.37,2016,Furnished,8,26,9,10,8,High,No,Yes,"Clubhouse, Pool, Garden",West,Broker,Ready_to_Move
163346,Madhya Pradesh,Bhopal,Locality_361,Villa,3,2989,189.21,0.06,2006,Unfurnished,15,24,19,3,1,Low,Yes,Yes,"Garden, Clubhouse",South,Builder,Ready_to_Move
163347,Karnataka,Bangalore,Locality_258,Independent House,4,1163,41.24,0.04,2008,Furnished,21,20,17,2,2,Low,Yes,Yes,"Pool, Clubhouse, Gym",East,Builder,Under_Construction
163348,Assam,Guwahati,Locality_189,Independent House,4,1126,266.93,0.24,2010,Unfurnished,17,7,15,9,6,Medium,Yes,No,"Garden, Clubhouse, Playground",East,Owner,Under_Construction
163349,Delhi,New Delhi,Locality_103,Villa,5,2882,139.37,0.05,2022,Furnished,11,16,3,4,5,Low,No,Yes,"Pool, Garden, Gym",West,Broker,Ready_to_Move
163350,Tamil Nadu,Coimbatore,Locality_66,Independent House,2,1092,370.41,0.34,2000,Unfurnished,24,6,25,2,9,Medium,Yes,No,"Gym, Garden, Pool, Playground, Clubhouse",West,Owner,Under_Construction
163351,Telangana,Hyderabad,Locality_315,Apartment,4,2615,69.22,0.03,2012,Furnished,23,8,13,10,8,Low,No,Yes,"Garden, Playground, Clubhouse, Gym, Pool",East,Owner,Under_Construction
163352,Gujarat,Ahmedabad,Locality_236,Independent House,2,860,169.55,0.2,2016,Semi-furnished,20,15,9,4,2,Low,Yes,Yes,"Garden, Pool, Playground, Gym",East,Broker,Ready_to_Move
163353,Bihar,Patna,Locality_413,Independent House,2,4758,381.6,0.08,1996,Furnished,1,28,29,3,4,Low,Yes,No,"Clubhouse, Garden, Playground, Gym, Pool",West,Broker,Under_Construction
163354,Madhya Pradesh,Bhopal,Locality_202,Villa,5,4695,63.38,0.01,1995,Unfurnished,3,10,30,10,9,Low,No,Yes,Clubhouse,East,Broker,Under_Construction
163355,Jharkhand,Ranchi,Locality_9,Villa,1,4926,117.15,0.02,2001,Unfurnished,29,18,24,3,9,High,Yes,No,"Clubhouse, Garden",South,Broker,Ready_to_Move
163356,Odisha,Cuttack,Locality_204,Independent House,2,3302,186.59,0.06,1999,Semi-furnished,25,17,26,3,10,Low,Yes,No,Garden,North,Broker,Ready_to_Move
163357,West Bengal,Kolkata,Locality_388,Independent House,3,1081,310.67,0.29,2022,Semi-furnished,0,25,3,9,2,High,No,Yes,"Clubhouse, Pool",North,Owner,Ready_to_Move
163358,Assam,Guwahati,Locality_228,Villa,1,3970,351.71,0.09,1996,Semi-furnished,10,11,29,7,4,High,No,No,"Pool, Playground",West,Broker,Ready_to_Move
163359,Maharashtra,Nagpur,Locality_38,Independent House,1,1661,286.04,0.17,2016,Semi-furnished,27,3,9,10,8,Low,No,Yes,"Garden, Clubhouse, Gym",North,Owner,Under_Construction
163360,Assam,Silchar,Locality_233,Apartment,5,786,316.09,0.4,2012,Furnished,20,24,13,7,10,Low,Yes,Yes,"Playground, Garden, Gym",East,Owner,Ready_to_Move
163361,Delhi,New Delhi,Locality_146,Villa,1,2236,402.04,0.18,2007,Unfurnished,6,13,18,3,9,High,No,No,"Gym, Playground, Clubhouse",West,Builder,Under_Construction
163362,Kerala,Trivandrum,Locality_184,Independent House,3,3734,134.81,0.04,2004,Furnished,3,9,21,10,10,Low,Yes,Yes,"Gym, Clubhouse, Garden, Playground, Pool",North,Broker,Ready_to_Move
163363,Maharashtra,Mumbai,Locality_149,Independent House,5,2469,147.55,0.06,2008,Furnished,21,18,17,5,4,High,No,No,"Pool, Gym, Garden",North,Broker,Ready_to_Move
163364,Uttar Pradesh,Noida,Locality_76,Independent House,5,2824,232.58,0.08,2020,Unfurnished,12,19,5,8,10,High,Yes,Yes,"Garden, Playground, Clubhouse, Gym, Pool",West,Builder,Under_Construction
163365,Rajasthan,Jodhpur,Locality_428,Independent House,2,3952,311.58,0.08,2011,Semi-furnished,23,23,14,1,10,Medium,No,No,"Playground, Gym, Garden, Pool",West,Builder,Under_Construction
163366,Kerala,Kochi,Locality_191,Apartment,3,1385,425.63,0.31,2018,Semi-furnished,20,16,7,4,4,Medium,No,No,"Pool, Garden, Gym, Clubhouse",South,Owner,Ready_to_Move
163367,Punjab,Amritsar,Locality_135,Apartment,1,1328,432.85,0.33,1997,Furnished,28,3,28,8,10,High,Yes,No,"Pool, Clubhouse, Garden, Gym",South,Builder,Ready_to_Move
163368,Delhi,Dwarka,Locality_207,Villa,3,1562,105.56,0.07,2019,Furnished,14,23,6,5,5,Low,Yes,Yes,"Garden, Playground, Pool, Gym",South,Owner,Under_Construction
163369,Chhattisgarh,Raipur,Locality_413,Apartment,4,2365,383.42,0.16,2016,Furnished,8,14,9,2,5,Medium,No,Yes,"Garden, Clubhouse",East,Broker,Under_Construction
163370,Andhra Pradesh,Vijayawada,Locality_335,Independent House,4,4337,359.01,0.08,2019,Unfurnished,25,8,6,2,5,Low,No,No,"Gym, Pool, Clubhouse, Garden",West,Broker,Ready_to_Move
163371,Maharashtra,Mumbai,Locality_127,Independent House,5,3322,211.03,0.06,1994,Unfurnished,19,16,31,9,7,Low,Yes,Yes,"Clubhouse, Pool, Gym",South,Broker,Ready_to_Move
163372,Bihar,Gaya,Locality_309,Apartment,4,2199,147.29,0.07,1996,Unfurnished,5,7,29,3,8,High,No,No,"Playground, Pool",West,Builder,Ready_to_Move
163373,Kerala,Trivandrum,Locality_498,Apartment,2,4428,236.71,0.05,2011,Semi-furnished,9,16,14,6,7,Medium,No,No,"Gym, Clubhouse, Pool, Garden",East,Broker,Under_Construction
163374,Chhattisgarh,Raipur,Locality_431,Apartment,5,1276,476.2,0.37,2007,Semi-furnished,26,23,18,6,9,Medium,No,No,"Gym, Playground, Garden",North,Builder,Under_Construction
163375,Telangana,Warangal,Locality_405,Independent House,2,3408,136.52,0.04,2004,Semi-furnished,24,12,21,10,7,Medium,No,Yes,"Gym, Pool",North,Broker,Under_Construction
163376,Rajasthan,Jodhpur,Locality_43,Villa,4,3387,325.17,0.1,1996,Semi-furnished,26,25,29,1,4,High,Yes,No,"Playground, Gym",North,Broker,Under_Construction
163377,Telangana,Warangal,Locality_82,Apartment,3,2129,214.92,0.1,2015,Furnished,27,6,10,2,4,Low,Yes,No,"Clubhouse, Gym, Playground, Pool, Garden",West,Owner,Ready_to_Move
163378,Bihar,Gaya,Locality_26,Villa,4,843,357.76,0.42,1996,Unfurnished,7,12,29,8,6,Medium,No,Yes,"Clubhouse, Garden, Pool, Playground",East,Owner,Ready_to_Move
163379,West Bengal,Durgapur,Locality_7,Apartment,5,4680,394.56,0.08,2016,Semi-furnished,11,8,9,1,2,Low,Yes,Yes,"Pool, Clubhouse, Garden, Gym",North,Builder,Under_Construction
163380,Punjab,Ludhiana,Locality_107,Villa,1,3545,195.53,0.06,1997,Semi-furnished,30,15,28,4,9,Medium,No,No,Gym,North,Owner,Ready_to_Move
163381,Karnataka,Mangalore,Locality_305,Apartment,4,3856,236.35,0.06,2005,Unfurnished,4,9,20,9,9,Medium,No,Yes,"Playground, Garden, Pool, Clubhouse",West,Owner,Ready_to_Move
163382,Rajasthan,Jodhpur,Locality_158,Villa,1,3495,57.73,0.02,2021,Semi-furnished,11,27,4,8,3,Low,No,Yes,"Playground, Gym, Pool",West,Builder,Under_Construction
163383,Madhya Pradesh,Indore,Locality_256,Villa,4,1949,179.41,0.09,2016,Furnished,8,11,9,5,3,Medium,No,Yes,"Pool, Gym, Clubhouse, Playground, Garden",West,Owner,Ready_to_Move
163384,Rajasthan,Jodhpur,Locality_1,Independent House,4,1708,362.8,0.21,1998,Unfurnished,21,28,27,10,1,High,No,No,"Clubhouse, Gym",South,Broker,Under_Construction
163385,Gujarat,Ahmedabad,Locality_262,Villa,5,4657,72.85,0.02,2005,Semi-furnished,15,18,20,3,6,Medium,No,Yes,"Garden, Gym, Clubhouse, Pool, Playground",West,Broker,Under_Construction
163386,West Bengal,Durgapur,Locality_19,Apartment,2,3325,228.1,0.07,1996,Unfurnished,6,19,29,6,10,Low,No,No,"Pool, Garden, Playground",West,Owner,Ready_to_Move
163387,Gujarat,Surat,Locality_211,Villa,2,3409,78.74,0.02,2021,Semi-furnished,5,6,4,3,1,High,No,No,"Playground, Garden, Clubhouse, Gym",East,Owner,Under_Construction
163388,Madhya Pradesh,Bhopal,Locality_215,Independent House,3,3751,400.19,0.11,2005,Unfurnished,22,8,20,1,5,Low,No,Yes,"Garden, Pool, Playground, Clubhouse, Gym",South,Broker,Under_Construction
163389,West Bengal,Kolkata,Locality_250,Apartment,2,2631,39.71,0.02,1992,Semi-furnished,29,23,33,9,2,High,Yes,No,Clubhouse,East,Broker,Ready_to_Move
163390,Uttar Pradesh,Lucknow,Locality_34,Apartment,3,4947,267.19,0.05,1992,Unfurnished,18,29,33,6,3,High,No,Yes,Playground,East,Builder,Under_Construction
163391,Maharashtra,Mumbai,Locality_418,Apartment,3,2063,238.63,0.12,2005,Unfurnished,30,23,20,5,5,Medium,Yes,Yes,"Garden, Playground, Gym, Clubhouse",North,Builder,Under_Construction
163392,Rajasthan,Jaipur,Locality_113,Apartment,2,4762,114.61,0.02,2022,Unfurnished,15,24,3,4,4,High,Yes,Yes,"Pool, Gym",South,Owner,Ready_to_Move
163393,Madhya Pradesh,Indore,Locality_21,Independent House,4,4731,190.11,0.04,2023,Unfurnished,11,21,2,2,6,Medium,No,Yes,"Clubhouse, Playground",South,Owner,Under_Construction
163394,Delhi,New Delhi,Locality_276,Villa,4,1891,220.88,0.12,2013,Furnished,12,25,12,2,3,High,Yes,No,"Pool, Playground, Garden",West,Broker,Ready_to_Move
163395,Gujarat,Surat,Locality_139,Independent House,2,4031,245.6,0.06,1993,Unfurnished,9,18,32,5,1,Low,No,No,"Garden, Clubhouse, Gym, Playground, Pool",South,Builder,Under_Construction
163396,Karnataka,Mysore,Locality_423,Independent House,2,1857,251.08,0.14,2015,Furnished,12,13,10,4,6,High,No,No,"Gym, Pool, Clubhouse, Playground, Garden",West,Builder,Ready_to_Move
163397,Uttar Pradesh,Lucknow,Locality_308,Apartment,2,4260,485.74,0.11,2008,Unfurnished,30,27,17,5,9,High,No,Yes,"Garden, Pool, Gym",South,Broker,Ready_to_Move
163398,Bihar,Patna,Locality_104,Apartment,4,1528,99.74,0.07,2003,Unfurnished,18,10,22,2,6,Medium,No,No,"Garden, Playground, Pool",North,Owner,Under_Construction
163399,Kerala,Kochi,Locality_374,Independent House,2,3977,345.16,0.09,1995,Semi-furnished,14,9,30,8,1,Low,Yes,No,"Playground, Garden, Pool, Clubhouse, Gym",West,Builder,Under_Construction
163400,Madhya Pradesh,Bhopal,Locality_405,Apartment,2,4209,213.09,0.05,2007,Unfurnished,17,23,18,8,9,Medium,Yes,No,"Playground, Clubhouse, Gym, Garden",East,Broker,Ready_to_Move
163401,Gujarat,Surat,Locality_500,Villa,4,3808,387.83,0.1,2003,Semi-furnished,21,17,22,6,10,Low,Yes,Yes,"Garden, Pool",West,Owner,Ready_to_Move
163402,Punjab,Ludhiana,Locality_300,Independent House,3,740,381.16,0.52,2013,Unfurnished,12,14,12,4,9,Low,No,Yes,Gym,South,Owner,Under_Construction
163403,Delhi,Dwarka,Locality_156,Apartment,5,4049,208.15,0.05,1996,Unfurnished,15,5,29,2,3,High,No,Yes,"Playground, Pool, Clubhouse, Garden, Gym",West,Builder,Ready_to_Move
163404,Gujarat,Ahmedabad,Locality_206,Apartment,1,1100,110.3,0.1,1991,Unfurnished,20,27,34,6,4,Low,Yes,No,"Playground, Gym, Garden",North,Builder,Ready_to_Move
163405,Karnataka,Mangalore,Locality_472,Apartment,5,4639,459.41,0.1,2005,Unfurnished,26,3,20,1,10,Low,Yes,No,"Pool, Playground, Clubhouse, Garden, Gym",North,Broker,Under_Construction
163406,Maharashtra,Pune,Locality_188,Apartment,3,2697,435.85,0.16,2005,Furnished,0,1,20,9,3,Low,Yes,No,"Clubhouse, Playground, Pool, Gym, Garden",East,Builder,Ready_to_Move
163407,Rajasthan,Jaipur,Locality_139,Independent House,3,4897,96.41,0.02,1996,Semi-furnished,2,7,29,9,8,Medium,Yes,Yes,"Pool, Playground",North,Owner,Under_Construction
163408,Jharkhand,Jamshedpur,Locality_305,Villa,3,2243,458.5,0.2,1995,Semi-furnished,8,21,30,6,8,High,Yes,Yes,"Garden, Clubhouse, Pool, Gym, Playground",West,Owner,Under_Construction
163409,Kerala,Trivandrum,Locality_151,Apartment,2,1584,434.49,0.27,1995,Furnished,26,11,30,5,9,High,Yes,Yes,Gym,East,Broker,Under_Construction
163410,Uttarakhand,Dehradun,Locality_401,Villa,2,1983,118.86,0.06,2020,Unfurnished,24,16,5,7,10,High,Yes,Yes,"Playground, Pool, Clubhouse, Garden",East,Broker,Ready_to_Move
163411,Maharashtra,Mumbai,Locality_495,Apartment,3,906,445.49,0.49,1997,Furnished,24,10,28,7,2,High,Yes,Yes,"Garden, Gym",East,Broker,Ready_to_Move
163412,Kerala,Kochi,Locality_399,Villa,4,1607,43.88,0.03,1998,Furnished,26,26,27,8,6,Medium,Yes,Yes,"Pool, Gym, Playground, Clubhouse",South,Builder,Ready_to_Move
163413,Punjab,Ludhiana,Locality_283,Apartment,1,1253,348.91,0.28,2009,Unfurnished,0,28,16,9,9,Low,No,No,"Pool, Gym, Garden, Playground",North,Owner,Under_Construction
163414,Haryana,Faridabad,Locality_211,Villa,2,4122,257.41,0.06,2011,Semi-furnished,23,5,14,2,2,Low,No,No,"Gym, Pool",South,Broker,Ready_to_Move
163415,Bihar,Gaya,Locality_328,Villa,3,1906,140.28,0.07,2022,Semi-furnished,6,7,3,4,7,Medium,Yes,Yes,Playground,West,Broker,Ready_to_Move
163416,Madhya Pradesh,Indore,Locality_362,Apartment,1,4059,175.26,0.04,1997,Semi-furnished,16,16,28,10,4,Low,Yes,No,Playground,North,Owner,Under_Construction
163417,Haryana,Faridabad,Locality_134,Apartment,2,2791,319.58,0.11,2002,Furnished,20,4,23,1,3,Low,No,No,"Clubhouse, Gym, Playground, Garden, Pool",South,Builder,Under_Construction
163418,Odisha,Cuttack,Locality_281,Apartment,5,3856,143.98,0.04,1992,Furnished,20,7,33,10,2,High,Yes,Yes,"Gym, Playground, Garden, Pool, Clubhouse",West,Broker,Under_Construction
163419,West Bengal,Kolkata,Locality_82,Apartment,1,3953,440.17,0.11,2002,Semi-furnished,14,22,23,8,1,Low,No,No,Garden,East,Owner,Ready_to_Move
163420,Gujarat,Surat,Locality_64,Independent House,3,894,236.05,0.26,1993,Unfurnished,5,6,32,1,2,High,No,No,"Gym, Garden, Clubhouse, Playground",North,Builder,Ready_to_Move
163421,Gujarat,Surat,Locality_260,Apartment,4,2015,431.12,0.21,2010,Furnished,1,21,15,8,5,Medium,Yes,No,"Clubhouse, Pool, Garden",South,Owner,Under_Construction
163422,Jharkhand,Jamshedpur,Locality_426,Villa,2,2708,125.73,0.05,2021,Semi-furnished,3,13,4,9,7,High,No,Yes,"Garden, Playground",South,Owner,Under_Construction
163423,Uttarakhand,Haridwar,Locality_158,Independent House,1,4278,210.85,0.05,1995,Furnished,7,18,30,1,6,High,Yes,No,"Pool, Clubhouse, Gym, Playground, Garden",North,Builder,Ready_to_Move
163424,Odisha,Cuttack,Locality_120,Independent House,4,1657,161.11,0.1,2021,Unfurnished,21,20,4,6,4,High,Yes,Yes,"Clubhouse, Playground, Pool, Garden",South,Builder,Ready_to_Move
163425,Bihar,Patna,Locality_135,Independent House,2,3548,395.35,0.11,1995,Furnished,25,27,30,5,7,Low,Yes,No,"Playground, Clubhouse, Pool, Garden",West,Owner,Under_Construction
163426,Tamil Nadu,Chennai,Locality_432,Villa,3,2985,107.46,0.04,2020,Unfurnished,25,29,5,4,6,Low,Yes,Yes,"Clubhouse, Playground, Garden, Pool",West,Owner,Ready_to_Move
163427,Gujarat,Ahmedabad,Locality_33,Villa,1,3087,80.41,0.03,1994,Semi-furnished,10,6,31,9,5,High,Yes,Yes,"Playground, Pool, Garden",West,Broker,Ready_to_Move
163428,Chhattisgarh,Bilaspur,Locality_443,Independent House,2,2828,95.75,0.03,2023,Semi-furnished,21,30,2,7,10,Low,Yes,Yes,"Garden, Gym, Playground, Clubhouse",North,Builder,Under_Construction
163429,Madhya Pradesh,Bhopal,Locality_242,Independent House,5,1657,179.18,0.11,1993,Unfurnished,0,27,32,5,9,High,Yes,No,"Gym, Playground",East,Owner,Ready_to_Move
163430,Madhya Pradesh,Indore,Locality_423,Apartment,1,2522,240.42,0.1,2007,Semi-furnished,1,29,18,8,7,Medium,No,Yes,"Clubhouse, Playground, Pool",East,Broker,Under_Construction
163431,Odisha,Bhubaneswar,Locality_36,Apartment,1,3809,199.34,0.05,2012,Unfurnished,22,3,13,4,5,Low,Yes,Yes,"Garden, Playground, Clubhouse, Gym, Pool",North,Owner,Ready_to_Move
163432,Karnataka,Mysore,Locality_317,Independent House,1,1643,492.3,0.3,2014,Semi-furnished,4,4,11,4,3,Medium,Yes,Yes,"Clubhouse, Gym",South,Owner,Ready_to_Move
163433,Maharashtra,Nagpur,Locality_483,Villa,3,3196,146.41,0.05,2015,Unfurnished,9,14,10,2,9,Medium,No,Yes,"Pool, Gym, Clubhouse",West,Builder,Ready_to_Move
163434,Bihar,Gaya,Locality_384,Villa,5,4853,268.47,0.06,2008,Semi-furnished,29,24,17,2,4,High,Yes,Yes,"Pool, Clubhouse, Playground, Garden, Gym",South,Owner,Ready_to_Move
163435,Gujarat,Ahmedabad,Locality_221,Villa,2,3860,26.46,0.01,2008,Furnished,3,18,17,3,2,Medium,Yes,Yes,"Pool, Gym, Playground",East,Builder,Under_Construction
163436,Uttar Pradesh,Noida,Locality_321,Independent House,3,3323,339.53,0.1,2014,Unfurnished,28,6,11,8,7,High,No,Yes,Clubhouse,West,Broker,Under_Construction
163437,Haryana,Gurgaon,Locality_152,Apartment,4,4524,368.74,0.08,2010,Semi-furnished,11,28,15,10,9,Medium,No,No,"Playground, Garden, Clubhouse",South,Broker,Ready_to_Move
163438,Rajasthan,Jodhpur,Locality_374,Apartment,5,1626,128.91,0.08,2011,Furnished,12,9,14,5,9,High,No,No,"Garden, Gym",North,Builder,Under_Construction
163439,Delhi,New Delhi,Locality_485,Villa,3,3567,473.83,0.13,2010,Furnished,29,7,15,5,9,Medium,No,Yes,"Playground, Gym, Garden",West,Broker,Ready_to_Move
163440,Assam,Guwahati,Locality_7,Independent House,1,1726,199.02,0.12,2011,Semi-furnished,7,29,14,6,6,Low,No,No,"Playground, Garden, Gym, Pool",East,Broker,Ready_to_Move
163441,Odisha,Bhubaneswar,Locality_203,Apartment,2,1464,420.38,0.29,2006,Semi-furnished,20,1,19,7,10,Medium,No,No,Garden,North,Builder,Under_Construction
163442,Madhya Pradesh,Indore,Locality_36,Apartment,3,2829,373.89,0.13,2000,Furnished,7,23,25,4,6,Medium,No,No,"Playground, Pool, Clubhouse, Garden, Gym",South,Builder,Ready_to_Move
163443,Tamil Nadu,Chennai,Locality_233,Apartment,5,4557,341.45,0.07,1994,Furnished,2,30,31,9,7,High,No,No,Pool,West,Broker,Ready_to_Move
163444,Andhra Pradesh,Vishakhapatnam,Locality_485,Apartment,5,3003,401.75,0.13,2021,Unfurnished,19,2,4,7,4,High,No,No,"Garden, Playground, Pool, Gym, Clubhouse",North,Builder,Ready_to_Move
163445,Rajasthan,Jodhpur,Locality_9,Apartment,3,1960,348.79,0.18,1992,Semi-furnished,27,14,33,7,2,Low,Yes,Yes,"Gym, Clubhouse, Garden",West,Owner,Ready_to_Move
163446,Andhra Pradesh,Vijayawada,Locality_152,Apartment,4,4107,209.04,0.05,2016,Unfurnished,12,22,9,4,3,Medium,No,No,"Gym, Playground",West,Owner,Under_Construction
163447,Bihar,Patna,Locality_428,Apartment,3,1572,473.88,0.3,2002,Unfurnished,2,29,23,8,1,Medium,No,Yes,"Clubhouse, Garden, Pool, Playground, Gym",West,Broker,Ready_to_Move
163448,Maharashtra,Mumbai,Locality_309,Independent House,2,2250,131.3,0.06,1997,Furnished,14,27,28,3,9,Low,No,Yes,"Playground, Gym",South,Builder,Under_Construction
163449,Chhattisgarh,Bilaspur,Locality_471,Apartment,1,3114,202.12,0.06,1991,Semi-furnished,2,26,34,10,7,Medium,Yes,No,"Clubhouse, Gym",South,Builder,Ready_to_Move
163450,Uttar Pradesh,Noida,Locality_288,Independent House,5,2631,326.59,0.12,1995,Furnished,26,25,30,6,5,Medium,Yes,Yes,"Gym, Clubhouse",North,Owner,Ready_to_Move
163451,Jharkhand,Jamshedpur,Locality_304,Independent House,3,2238,130.2,0.06,1995,Furnished,16,3,30,6,8,Low,Yes,Yes,"Gym, Playground, Garden, Clubhouse",West,Broker,Under_Construction
