ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
124678,Rajasthan,Jaipur,Locality_197,Independent House,5,2687,181.63,0.07,1992,Furnished,20,29,33,5,10,High,No,No,"Gym, Playground, Garden, Clubhouse",West,Builder,Under_Construction
124679,Kerala,Trivandrum,Locality_355,Villa,2,4283,383.89,0.09,2005,Semi-furnished,30,22,20,8,10,Low,No,Yes,"Pool, Clubhouse",South,Builder,Ready_to_Move
124680,Chhattisgarh,Bilaspur,Locality_462,Independent House,4,3090,133.55,0.04,2001,Semi-furnished,9,2,24,3,10,Low,No,Yes,Pool,West,Owner,Under_Construction
124681,Gujarat,Surat,Locality_193,Villa,2,1214,493.9,0.41,2022,Unfurnished,20,16,3,6,4,Medium,No,No,"Gym, Clubhouse, Pool",North,Broker,Ready_to_Move
124682,Odisha,Cuttack,Locality_62,Independent House,2,694,330.54,0.48,2010,Semi-furnished,28,17,15,8,7,High,Yes,Yes,Clubhouse,East,Owner,Ready_to_Move
124683,Andhra Pradesh,Vijayawada,Locality_99,Apartment,4,3806,399.12,0.1,1998,Unfurnished,18,7,27,4,7,Medium,No,Yes,"Pool, Garden",West,Broker,Ready_to_Move
124684,Bihar,Patna,Locality_20,Villa,2,3124,257.02,0.08,2021,Furnished,10,29,4,7,2,Medium,Yes,No,"Garden, Clubhouse, Playground, Pool",West,Broker,Under_Construction
124685,Telangana,Warangal,Locality_448,Independent House,4,1556,319.06,0.21,2023,Furnished,14,23,2,10,9,Medium,Yes,No,Gym,North,Owner,Ready_to_Move
124686,Jharkhand,Jamshedpur,Locality_59,Villa,4,3358,239.64,0.07,1992,Unfurnished,18,18,33,4,4,Medium,Yes,No,"Playground, Clubhouse",West,Owner,Ready_to_Move
124687,Jharkhand,Ranchi,Locality_60,Independent House,2,4420,68.31,0.02,2021,Semi-furnished,2,22,4,5,6,Low,Yes,No,"Playground, Clubhouse, Pool, Gym, Garden",South,Owner,Under_Construction
124688,Kerala,Kochi,Locality_416,Apartment,4,4753,51.49,0.01,2000,Semi-furnished,23,23,25,3,9,High,No,Yes,"Clubhouse, Pool, Playground",West,Builder,Under_Construction
124689,Delhi,Dwarka,Locality_223,Villa,3,3811,461.6,0.12,2022,Furnished,23,25,3,2,7,Medium,No,Yes,"Gym, Pool",East,Builder,Under_Construction
124690,Odisha,Bhubaneswar,Locality_97,Apartment,2,3914,113.13,0.03,2013,Semi-furnished,2,20,12,3,2,Low,No,No,"Pool, Clubhouse",East,Builder,Ready_to_Move
124691,Maharashtra,Pune,Locality_31,Villa,5,573,203.69,0.36,1995,Furnished,26,20,30,10,7,Low,Yes,Yes,"Clubhouse, Garden, Gym, Playground, Pool",East,Builder,Under_Construction
124692,Odisha,Bhubaneswar,Locality_114,Independent House,3,900,158.08,0.18,1993,Semi-furnished,29,8,32,7,2,Medium,No,Yes,Playground,West,Owner,Under_Construction
124693,Karnataka,Mysore,Locality_321,Independent House,4,4306,437.18,0.1,2023,Unfurnished,22,10,2,3,6,Low,No,No,"Playground, Gym, Garden, Clubhouse, Pool",South,Builder,Ready_to_Move
124694,Uttarakhand,Haridwar,Locality_148,Apartment,5,4773,96.27,0.02,2007,Unfurnished,5,21,18,6,7,High,Yes,Yes,"Pool, Clubhouse, Playground, Garden",East,Builder,Ready_to_Move
124695,Telangana,Warangal,Locality_41,Villa,1,4210,329.53,0.08,2004,Unfurnished,4,10,21,1,7,Medium,No,Yes,Playground,West,Broker,Under_Construction
124696,Uttar Pradesh,Noida,Locality_321,Independent House,5,2350,421.1,0.18,2001,Furnished,24,11,24,2,1,High,No,No,Gym,East,Builder,Ready_to_Move
124697,Jharkhand,Jamshedpur,Locality_18,Apartment,3,4634,303.19,0.07,1991,Furnished,1,23,34,6,4,High,No,No,"Garden, Clubhouse, Pool, Gym, Playground",South,Builder,Ready_to_Move
124698,Bihar,Patna,Locality_96,Independent House,4,1259,82.97,0.07,1993,Unfurnished,16,24,32,9,5,Low,Yes,No,"Garden, Pool",South,Broker,Under_Construction
124699,Telangana,Warangal,Locality_5,Villa,1,1513,48.08,0.03,2006,Furnished,24,18,19,1,3,Low,Yes,Yes,Playground,South,Owner,Ready_to_Move
124700,Punjab,Amritsar,Locality_323,Apartment,4,2335,299.73,0.13,1993,Unfurnished,10,12,32,3,8,Medium,No,No,"Garden, Playground, Gym, Pool, Clubhouse",South,Owner,Ready_to_Move
124701,Maharashtra,Mumbai,Locality_27,Independent House,1,1576,196.17,0.12,2022,Unfurnished,8,20,3,10,9,Low,No,No,"Clubhouse, Playground, Garden",East,Builder,Under_Construction
124702,Odisha,Cuttack,Locality_26,Independent House,3,4294,305.98,0.07,2004,Unfurnished,25,29,21,7,5,Medium,No,Yes,Garden,West,Builder,Ready_to_Move
124703,Assam,Silchar,Locality_325,Apartment,5,2233,334.3,0.15,2016,Unfurnished,19,16,9,7,1,High,No,No,"Garden, Gym",West,Broker,Under_Construction
124704,West Bengal,Kolkata,Locality_73,Villa,1,1549,406.62,0.26,1991,Unfurnished,1,20,34,2,10,Low,No,No,"Playground, Garden, Gym, Clubhouse",North,Broker,Under_Construction
124705,Jharkhand,Jamshedpur,Locality_132,Independent House,4,1573,208.43,0.13,2011,Unfurnished,20,5,14,3,10,High,Yes,No,"Clubhouse, Garden, Playground",South,Broker,Under_Construction
124706,Jharkhand,Ranchi,Locality_441,Apartment,5,2362,451.5,0.19,2010,Furnished,20,30,15,2,2,High,No,No,"Gym, Clubhouse",East,Builder,Under_Construction
124707,Rajasthan,Jaipur,Locality_425,Villa,5,1801,229.92,0.13,2012,Furnished,14,6,13,8,9,Medium,No,Yes,"Garden, Pool, Clubhouse",East,Broker,Under_Construction
124708,Andhra Pradesh,Vishakhapatnam,Locality_432,Villa,3,2701,378.09,0.14,2015,Furnished,29,18,10,9,3,Medium,Yes,No,Playground,East,Builder,Under_Construction
124709,Andhra Pradesh,Vijayawada,Locality_350,Independent House,1,4176,416.51,0.1,2009,Furnished,6,22,16,10,6,Low,No,No,Playground,North,Builder,Ready_to_Move
124710,Bihar,Patna,Locality_471,Independent House,1,4565,218.14,0.05,2016,Semi-furnished,2,10,9,8,10,High,No,Yes,"Garden, Playground, Pool, Gym",East,Owner,Under_Construction
124711,Delhi,Dwarka,Locality_252,Independent House,1,1731,49.47,0.03,1999,Unfurnished,4,18,26,10,5,Low,Yes,No,"Garden, Pool, Playground",South,Builder,Ready_to_Move
124712,Rajasthan,Jodhpur,Locality_124,Villa,3,4055,223.38,0.06,2007,Semi-furnished,30,19,18,5,7,High,No,Yes,"Playground, Gym",West,Builder,Under_Construction
124713,Kerala,Kochi,Locality_418,Villa,4,4456,358.53,0.08,2012,Unfurnished,21,7,13,9,8,Low,Yes,No,"Garden, Gym, Clubhouse, Playground",South,Builder,Ready_to_Move
124714,Karnataka,Bangalore,Locality_259,Apartment,2,1958,434.85,0.22,2019,Semi-furnished,16,11,6,2,4,Low,Yes,No,"Pool, Playground, Clubhouse, Garden, Gym",East,Builder,Under_Construction
124715,Uttarakhand,Dehradun,Locality_327,Independent House,2,1364,54.72,0.04,2006,Unfurnished,21,8,19,5,4,Medium,No,No,"Garden, Playground, Clubhouse, Gym",West,Owner,Ready_to_Move
124716,Madhya Pradesh,Bhopal,Locality_52,Independent House,4,1193,205.77,0.17,1995,Unfurnished,8,1,30,2,1,Medium,Yes,No,"Gym, Clubhouse, Garden",North,Builder,Ready_to_Move
124717,Karnataka,Bangalore,Locality_145,Independent House,5,4661,327.48,0.07,2012,Furnished,28,22,13,4,1,Medium,No,Yes,"Pool, Playground",North,Broker,Ready_to_Move
124718,West Bengal,Durgapur,Locality_155,Independent House,1,1865,124.64,0.07,2003,Semi-furnished,8,17,22,5,10,High,Yes,Yes,"Clubhouse, Garden, Playground, Gym, Pool",West,Owner,Under_Construction
124719,Telangana,Hyderabad,Locality_122,Apartment,4,4025,338.71,0.08,2009,Semi-furnished,29,12,16,1,10,High,Yes,Yes,Clubhouse,East,Builder,Ready_to_Move
124720,Punjab,Ludhiana,Locality_468,Apartment,2,4765,134.37,0.03,1997,Unfurnished,29,12,28,5,8,Low,No,No,Playground,West,Builder,Under_Construction
124721,Delhi,New Delhi,Locality_20,Villa,5,3763,385.81,0.1,2014,Furnished,25,29,11,7,7,High,Yes,No,"Playground, Clubhouse, Garden, Pool, Gym",North,Builder,Under_Construction
124722,Chhattisgarh,Bilaspur,Locality_192,Villa,5,1621,83.48,0.05,2011,Semi-furnished,5,5,14,4,7,Low,Yes,Yes,"Gym, Pool, Garden, Clubhouse, Playground",North,Builder,Ready_to_Move
124723,Bihar,Patna,Locality_51,Villa,1,1829,157.33,0.09,2023,Furnished,11,3,2,10,10,Medium,Yes,No,"Garden, Clubhouse, Pool, Playground, Gym",West,Owner,Ready_to_Move
124724,Gujarat,Ahmedabad,Locality_95,Independent House,4,1311,131.99,0.1,2023,Semi-furnished,30,8,2,10,5,Medium,Yes,No,"Pool, Clubhouse, Gym",North,Builder,Ready_to_Move
124725,Rajasthan,Jaipur,Locality_39,Apartment,3,3220,429.57,0.13,2020,Semi-furnished,15,14,5,8,6,Medium,No,No,"Clubhouse, Pool",West,Owner,Under_Construction
124726,Chhattisgarh,Bilaspur,Locality_104,Villa,4,1929,135.15,0.07,1996,Unfurnished,23,23,29,3,1,Medium,Yes,Yes,"Playground, Gym, Garden, Clubhouse, Pool",North,Builder,Ready_to_Move
124727,Uttarakhand,Dehradun,Locality_177,Villa,3,2282,401.15,0.18,2017,Unfurnished,19,23,8,9,1,Low,Yes,No,"Pool, Clubhouse",East,Broker,Ready_to_Move
124728,Andhra Pradesh,Vishakhapatnam,Locality_394,Independent House,2,3710,160.33,0.04,2004,Unfurnished,30,23,21,8,6,Medium,No,No,"Clubhouse, Gym, Garden",South,Owner,Under_Construction
124729,Jharkhand,Ranchi,Locality_218,Villa,3,4843,337.84,0.07,2013,Semi-furnished,29,15,12,4,7,Medium,Yes,Yes,"Playground, Clubhouse, Garden, Pool, Gym",South,Builder,Ready_to_Move
124730,Telangana,Hyderabad,Locality_167,Villa,4,2783,487.63,0.18,1995,Semi-furnished,2,12,30,7,1,Low,Yes,No,"Playground, Clubhouse, Pool",North,Builder,Ready_to_Move
124731,Assam,Guwahati,Locality_248,Apartment,5,3790,15.27,0.0,2007,Furnished,26,5,18,7,3,Low,No,Yes,"Playground, Pool, Garden, Gym",South,Broker,Ready_to_Move
124732,Telangana,Hyderabad,Locality_444,Villa,2,867,282.53,0.33,2005,Unfurnished,16,18,20,2,6,Medium,Yes,No,Clubhouse,West,Owner,Ready_to_Move
124733,Delhi,New Delhi,Locality_245,Independent House,1,1800,219.64,0.12,1994,Unfurnished,20,19,31,8,6,High,No,No,Pool,South,Owner,Under_Construction
124734,Madhya Pradesh,Bhopal,Locality_470,Villa,5,4493,83.79,0.02,1997,Unfurnished,25,7,28,9,7,Medium,No,No,Clubhouse,South,Builder,Under_Construction
124735,Uttarakhand,Haridwar,Locality_269,Independent House,5,3281,460.52,0.14,2018,Semi-furnished,13,23,7,5,4,Low,Yes,No,"Garden, Playground, Gym",South,Owner,Ready_to_Move
124736,Gujarat,Ahmedabad,Locality_167,Villa,3,4424,445.72,0.1,2007,Furnished,1,26,18,9,10,Medium,Yes,Yes,Gym,South,Owner,Under_Construction
124737,Maharashtra,Pune,Locality_308,Independent House,1,2965,456.8,0.15,2006,Unfurnished,26,7,19,3,6,Medium,No,No,Clubhouse,North,Builder,Ready_to_Move
124738,Telangana,Hyderabad,Locality_255,Independent House,3,2204,496.78,0.23,2020,Semi-furnished,7,22,5,10,3,High,No,No,"Clubhouse, Pool, Gym",East,Owner,Under_Construction
124739,Kerala,Trivandrum,Locality_29,Apartment,1,3524,83.2,0.02,2016,Semi-furnished,22,16,9,1,9,High,No,Yes,"Garden, Clubhouse, Gym, Playground",North,Builder,Ready_to_Move
124740,Gujarat,Ahmedabad,Locality_281,Apartment,4,3610,213.31,0.06,1991,Semi-furnished,21,6,34,6,9,Low,No,Yes,"Pool, Garden",North,Owner,Under_Construction
124741,Uttar Pradesh,Lucknow,Locality_160,Apartment,2,3392,382.4,0.11,2014,Furnished,10,1,11,9,10,Low,No,Yes,"Pool, Gym",West,Owner,Under_Construction
124742,Gujarat,Ahmedabad,Locality_445,Villa,5,3616,251.8,0.07,2018,Furnished,17,24,7,4,9,Medium,Yes,Yes,"Playground, Clubhouse",North,Owner,Under_Construction
124743,Tamil Nadu,Coimbatore,Locality_246,Villa,5,4157,429.99,0.1,2023,Furnished,25,17,2,4,2,High,No,Yes,Gym,South,Owner,Under_Construction
124744,Chhattisgarh,Raipur,Locality_161,Apartment,1,3867,222.3,0.06,2004,Unfurnished,30,22,21,9,3,Medium,No,Yes,Gym,North,Builder,Ready_to_Move
124745,Karnataka,Mysore,Locality_22,Villa,2,3307,397.86,0.12,2019,Unfurnished,15,12,6,3,9,Low,No,No,"Clubhouse, Playground, Garden",South,Owner,Under_Construction
124746,Chhattisgarh,Bilaspur,Locality_20,Apartment,5,2925,52.89,0.02,1996,Furnished,20,20,29,10,2,High,No,Yes,"Pool, Clubhouse, Gym, Garden",East,Builder,Ready_to_Move
124747,Tamil Nadu,Chennai,Locality_410,Apartment,5,2648,31.37,0.01,2011,Unfurnished,3,25,14,9,9,Medium,No,Yes,"Playground, Pool, Garden, Clubhouse, Gym",West,Builder,Ready_to_Move
124748,Tamil Nadu,Coimbatore,Locality_392,Villa,2,4344,64.36,0.01,1997,Semi-furnished,25,28,28,8,6,Medium,Yes,No,"Gym, Clubhouse, Garden, Pool",East,Owner,Ready_to_Move
124749,Andhra Pradesh,Vijayawada,Locality_170,Independent House,2,4214,192.49,0.05,2011,Semi-furnished,4,11,14,8,1,Medium,Yes,Yes,"Clubhouse, Gym, Playground, Pool, Garden",North,Owner,Ready_to_Move
124750,Telangana,Warangal,Locality_224,Independent House,4,4105,402.41,0.1,2003,Unfurnished,12,29,22,3,9,Medium,Yes,Yes,"Clubhouse, Pool, Playground, Garden",West,Broker,Under_Construction
124751,Chhattisgarh,Bilaspur,Locality_8,Apartment,5,843,319.98,0.38,2022,Semi-furnished,19,29,3,6,5,Low,No,Yes,"Clubhouse, Pool, Gym",East,Owner,Ready_to_Move
124752,Maharashtra,Mumbai,Locality_422,Villa,1,3074,481.47,0.16,2010,Semi-furnished,30,28,15,4,6,High,Yes,Yes,"Pool, Clubhouse, Gym, Playground",West,Broker,Under_Construction
124753,Uttarakhand,Dehradun,Locality_87,Villa,5,2482,417.76,0.17,2022,Furnished,2,27,3,9,9,Low,Yes,Yes,"Gym, Garden, Playground",East,Broker,Ready_to_Move
124754,Telangana,Hyderabad,Locality_194,Villa,4,3151,256.09,0.08,2014,Semi-furnished,6,28,11,5,5,Medium,Yes,Yes,Playground,South,Broker,Ready_to_Move
124755,Kerala,Trivandrum,Locality_105,Independent House,1,1760,269.58,0.15,2008,Furnished,26,23,17,1,4,Low,Yes,Yes,"Pool, Garden, Clubhouse",East,Broker,Ready_to_Move
124756,Assam,Guwahati,Locality_486,Independent House,5,938,145.97,0.16,1995,Semi-furnished,21,2,30,5,10,Medium,Yes,Yes,Pool,North,Owner,Under_Construction
124757,Andhra Pradesh,Vishakhapatnam,Locality_205,Independent House,5,1186,448.76,0.38,2020,Furnished,0,7,5,9,7,Medium,Yes,No,Garden,North,Builder,Ready_to_Move
124758,Maharashtra,Mumbai,Locality_162,Independent House,3,1494,442.84,0.3,2017,Semi-furnished,4,20,8,8,9,Medium,No,No,"Playground, Garden",West,Broker,Ready_to_Move
124759,Rajasthan,Jaipur,Locality_319,Independent House,1,4583,231.83,0.05,2010,Unfurnished,2,28,15,5,4,Low,No,Yes,Clubhouse,North,Owner,Under_Construction
124760,Uttarakhand,Haridwar,Locality_14,Villa,5,632,150.99,0.24,2002,Furnished,22,20,23,4,9,High,Yes,No,"Playground, Clubhouse, Gym, Garden, Pool",West,Builder,Under_Construction
124761,Uttar Pradesh,Lucknow,Locality_392,Independent House,3,2646,215.54,0.08,2012,Unfurnished,18,7,13,2,10,Medium,Yes,No,"Clubhouse, Pool",West,Builder,Ready_to_Move
124762,West Bengal,Durgapur,Locality_303,Independent House,4,1932,309.49,0.16,1993,Unfurnished,30,26,32,5,9,Medium,Yes,No,"Playground, Garden, Clubhouse",South,Owner,Ready_to_Move
124763,West Bengal,Kolkata,Locality_58,Independent House,3,4221,429.94,0.1,2003,Semi-furnished,30,2,22,4,9,High,Yes,Yes,"Garden, Gym, Playground",South,Owner,Under_Construction
124764,Uttar Pradesh,Lucknow,Locality_304,Independent House,1,4285,495.02,0.12,2015,Unfurnished,13,24,10,7,7,High,Yes,Yes,"Garden, Clubhouse, Gym, Pool",East,Owner,Under_Construction
124765,Kerala,Trivandrum,Locality_476,Independent House,4,4127,112.83,0.03,2014,Furnished,30,1,11,6,7,Low,No,Yes,"Clubhouse, Garden, Gym, Pool",North,Builder,Under_Construction
124766,Jharkhand,Jamshedpur,Locality_91,Independent House,5,537,23.46,0.04,2002,Semi-furnished,11,9,23,2,2,Medium,Yes,Yes,"Gym, Clubhouse",South,Broker,Ready_to_Move
124767,Bihar,Gaya,Locality_450,Independent House,5,1111,436.22,0.39,2010,Furnished,23,17,15,3,1,High,No,Yes,"Gym, Garden",North,Broker,Under_Construction
124768,Gujarat,Surat,Locality_40,Apartment,1,753,248.86,0.33,2007,Semi-furnished,17,17,18,6,8,Low,Yes,Yes,"Clubhouse, Pool",North,Broker,Under_Construction
124769,Bihar,Gaya,Locality_446,Apartment,4,4685,43.19,0.01,2011,Furnished,9,30,14,4,4,High,Yes,No,"Pool, Garden, Playground, Gym",South,Owner,Under_Construction
124770,Jharkhand,Jamshedpur,Locality_205,Apartment,5,4758,481.83,0.1,1999,Furnished,14,17,26,8,3,Medium,No,Yes,"Playground, Gym, Pool",East,Builder,Ready_to_Move
124771,Maharashtra,Pune,Locality_96,Villa,5,3541,244.44,0.07,2005,Semi-furnished,28,2,20,7,1,Low,No,No,"Garden, Pool, Clubhouse",West,Owner,Ready_to_Move
124772,Assam,Silchar,Locality_268,Apartment,5,1248,336.38,0.27,2009,Semi-furnished,17,20,16,3,5,Medium,Yes,No,"Pool, Clubhouse, Garden, Gym",North,Builder,Under_Construction
124773,Rajasthan,Jodhpur,Locality_368,Independent House,2,4475,155.3,0.03,1994,Semi-furnished,19,10,31,10,5,High,Yes,No,"Pool, Clubhouse, Playground, Garden, Gym",North,Broker,Ready_to_Move
124774,Punjab,Ludhiana,Locality_102,Villa,2,714,162.32,0.23,2010,Unfurnished,30,21,15,6,4,Medium,Yes,No,"Playground, Gym, Clubhouse, Pool",North,Owner,Ready_to_Move
124775,Odisha,Cuttack,Locality_127,Apartment,1,3587,110.2,0.03,2017,Furnished,14,5,8,1,7,Low,Yes,No,"Pool, Gym, Playground",East,Broker,Under_Construction
124776,Karnataka,Bangalore,Locality_153,Villa,3,2632,340.14,0.13,2002,Semi-furnished,29,13,23,3,3,Medium,No,Yes,"Garden, Pool, Gym, Playground, Clubhouse",West,Broker,Ready_to_Move
124777,Assam,Silchar,Locality_25,Independent House,2,4953,496.2,0.1,1994,Unfurnished,24,6,31,2,7,Medium,No,No,"Pool, Playground, Gym",East,Owner,Ready_to_Move
124778,Maharashtra,Pune,Locality_89,Independent House,4,2334,36.54,0.02,1991,Semi-furnished,7,3,34,8,10,Low,Yes,No,"Pool, Gym",North,Builder,Ready_to_Move
124779,Kerala,Kochi,Locality_113,Independent House,2,4440,92.1,0.02,2006,Unfurnished,27,30,19,10,4,High,Yes,No,"Pool, Clubhouse, Playground",East,Owner,Under_Construction
124780,Gujarat,Surat,Locality_352,Villa,1,2824,359.32,0.13,1991,Unfurnished,30,13,34,9,10,High,Yes,No,"Pool, Clubhouse",North,Broker,Under_Construction
124781,Uttarakhand,Haridwar,Locality_322,Villa,4,4970,118.79,0.02,2011,Furnished,10,5,14,3,9,Medium,No,No,"Clubhouse, Garden, Gym, Pool, Playground",North,Builder,Ready_to_Move
124782,Chhattisgarh,Raipur,Locality_82,Apartment,2,1057,351.11,0.33,2012,Furnished,7,4,13,5,7,Medium,Yes,No,Playground,South,Broker,Ready_to_Move
124783,Andhra Pradesh,Vijayawada,Locality_100,Apartment,1,1039,355.47,0.34,1990,Unfurnished,7,12,35,3,1,Low,Yes,No,"Pool, Clubhouse",East,Builder,Ready_to_Move
124784,Karnataka,Mangalore,Locality_114,Villa,5,1724,408.86,0.24,2006,Unfurnished,24,23,19,6,4,High,No,Yes,"Gym, Garden, Clubhouse, Pool, Playground",North,Builder,Ready_to_Move
124785,Gujarat,Surat,Locality_343,Independent House,4,4639,400.77,0.09,2013,Semi-furnished,0,17,12,7,9,Low,No,Yes,"Clubhouse, Garden",South,Broker,Under_Construction
124786,Karnataka,Bangalore,Locality_223,Independent House,2,1551,157.73,0.1,1990,Unfurnished,2,6,35,10,3,Low,Yes,Yes,"Clubhouse, Pool, Playground, Garden",North,Broker,Ready_to_Move
124787,Rajasthan,Jaipur,Locality_75,Villa,3,2468,181.99,0.07,2004,Furnished,4,16,21,2,4,High,No,No,"Playground, Pool, Clubhouse, Garden",South,Owner,Ready_to_Move
124788,Punjab,Amritsar,Locality_285,Villa,4,2645,331.68,0.13,2000,Unfurnished,30,17,25,5,4,Low,Yes,Yes,"Garden, Gym, Playground",West,Owner,Under_Construction
124789,Uttarakhand,Dehradun,Locality_470,Apartment,5,2718,150.05,0.06,2005,Unfurnished,1,12,20,4,1,High,No,Yes,"Clubhouse, Gym, Pool, Garden",North,Owner,Ready_to_Move
124790,Rajasthan,Jodhpur,Locality_95,Villa,3,1280,353.2,0.28,2015,Semi-furnished,6,30,10,3,7,High,No,No,"Clubhouse, Gym, Garden, Pool, Playground",West,Builder,Ready_to_Move
124791,Kerala,Trivandrum,Locality_118,Apartment,1,4443,292.88,0.07,2012,Semi-furnished,14,17,13,2,5,High,No,Yes,"Pool, Garden, Playground, Clubhouse, Gym",East,Builder,Ready_to_Move
124792,Gujarat,Ahmedabad,Locality_335,Apartment,1,4172,359.53,0.09,2009,Furnished,26,5,16,4,10,Low,Yes,No,"Pool, Garden",East,Builder,Ready_to_Move
124793,Rajasthan,Jodhpur,Locality_100,Independent House,4,4612,409.05,0.09,2016,Semi-furnished,22,18,9,2,8,Low,Yes,No,"Playground, Garden",South,Builder,Ready_to_Move
124794,Uttar Pradesh,Noida,Locality_129,Apartment,2,3810,217.09,0.06,1997,Furnished,24,1,28,10,4,Medium,No,No,Gym,West,Broker,Under_Construction
124795,Karnataka,Mangalore,Locality_298,Villa,4,4427,415.05,0.09,2015,Unfurnished,6,16,10,3,2,Medium,No,No,"Clubhouse, Garden",West,Broker,Ready_to_Move
124796,Haryana,Gurgaon,Locality_269,Villa,1,2938,385.3,0.13,2020,Unfurnished,17,10,5,1,3,Medium,Yes,No,"Playground, Gym",East,Owner,Ready_to_Move
124797,Andhra Pradesh,Vishakhapatnam,Locality_412,Independent House,3,524,195.3,0.37,2013,Furnished,21,22,12,4,5,Medium,Yes,No,"Playground, Pool, Garden",South,Owner,Under_Construction
124798,Assam,Guwahati,Locality_60,Independent House,4,3222,478.11,0.15,2023,Furnished,22,17,2,1,9,Low,Yes,No,"Pool, Clubhouse, Playground",North,Owner,Under_Construction
124799,West Bengal,Durgapur,Locality_220,Villa,4,3051,54.45,0.02,2009,Furnished,4,2,16,8,1,Low,Yes,No,"Clubhouse, Playground, Gym, Garden, Pool",East,Builder,Under_Construction
124800,Tamil Nadu,Chennai,Locality_104,Apartment,3,1854,157.48,0.08,2023,Furnished,14,17,2,10,6,High,Yes,Yes,"Pool, Gym, Garden, Clubhouse",North,Owner,Under_Construction
124801,Tamil Nadu,Coimbatore,Locality_288,Apartment,2,929,418.08,0.45,2001,Unfurnished,22,6,24,2,10,Low,No,Yes,Clubhouse,West,Owner,Under_Construction
124802,Karnataka,Mysore,Locality_313,Villa,1,1553,494.5,0.32,2011,Unfurnished,16,20,14,2,10,High,Yes,No,"Pool, Garden, Playground, Clubhouse",East,Broker,Under_Construction
124803,Gujarat,Ahmedabad,Locality_400,Apartment,5,4153,204.55,0.05,2019,Unfurnished,15,6,6,7,10,High,Yes,No,"Pool, Garden",East,Broker,Ready_to_Move
124804,Uttar Pradesh,Lucknow,Locality_450,Villa,2,4854,56.73,0.01,2022,Unfurnished,0,21,3,7,9,Medium,No,Yes,"Clubhouse, Gym",East,Broker,Under_Construction
124805,Delhi,Dwarka,Locality_282,Villa,5,3623,471.47,0.13,1993,Unfurnished,27,17,32,3,8,Low,No,No,"Gym, Playground, Garden, Pool",North,Broker,Under_Construction
124806,Karnataka,Bangalore,Locality_379,Villa,5,1875,296.47,0.16,1995,Semi-furnished,13,22,30,10,1,Low,Yes,No,Garden,East,Owner,Under_Construction
124807,Rajasthan,Jodhpur,Locality_326,Villa,1,4581,441.14,0.1,1995,Furnished,3,23,30,5,1,Medium,No,No,"Pool, Gym",West,Owner,Ready_to_Move
124808,Chhattisgarh,Bilaspur,Locality_147,Independent House,4,4626,417.45,0.09,2012,Semi-furnished,27,2,13,8,7,High,Yes,No,Clubhouse,North,Broker,Under_Construction
124809,Maharashtra,Pune,Locality_465,Independent House,5,2112,307.01,0.15,2022,Furnished,14,11,3,10,10,High,No,No,Pool,East,Builder,Under_Construction
124810,Assam,Silchar,Locality_458,Independent House,5,2525,232.36,0.09,1993,Furnished,6,24,32,6,5,High,No,No,"Playground, Garden, Clubhouse, Pool",East,Broker,Under_Construction
124811,Andhra Pradesh,Vijayawada,Locality_93,Independent House,1,4355,240.8,0.06,1993,Semi-furnished,4,17,32,7,1,Low,Yes,No,"Clubhouse, Gym, Playground, Pool, Garden",West,Builder,Under_Construction
124812,Uttarakhand,Haridwar,Locality_36,Independent House,3,2337,494.45,0.21,2020,Semi-furnished,3,7,5,10,9,High,No,Yes,"Pool, Playground, Garden, Gym, Clubhouse",East,Owner,Ready_to_Move
124813,Delhi,Dwarka,Locality_191,Villa,3,4631,32.08,0.01,1999,Furnished,26,5,26,7,6,High,Yes,Yes,"Garden, Playground, Gym",West,Builder,Ready_to_Move
124814,Uttarakhand,Dehradun,Locality_77,Apartment,4,518,270.73,0.52,2001,Semi-furnished,26,8,24,4,3,High,No,Yes,"Pool, Garden",West,Builder,Under_Construction
124815,Uttar Pradesh,Noida,Locality_34,Villa,5,2803,216.48,0.08,1998,Unfurnished,16,23,27,4,6,High,No,Yes,Clubhouse,North,Builder,Ready_to_Move
124816,Telangana,Warangal,Locality_209,Independent House,5,1573,448.93,0.29,2010,Unfurnished,0,26,15,10,8,High,No,Yes,Gym,North,Broker,Under_Construction
124817,Kerala,Kochi,Locality_186,Apartment,1,810,437.7,0.54,1993,Semi-furnished,21,24,32,9,7,Medium,No,No,"Clubhouse, Gym",West,Builder,Under_Construction
124818,Jharkhand,Ranchi,Locality_119,Apartment,2,3151,271.87,0.09,1998,Semi-furnished,19,27,27,10,5,Low,Yes,No,"Pool, Playground, Gym",South,Builder,Ready_to_Move
124819,Tamil Nadu,Chennai,Locality_18,Apartment,4,2050,205.21,0.1,2015,Furnished,16,24,10,9,10,High,Yes,Yes,"Garden, Gym, Playground",East,Broker,Under_Construction
124820,Rajasthan,Jaipur,Locality_248,Independent House,3,857,453.18,0.53,1991,Furnished,1,18,34,9,1,Low,Yes,No,"Clubhouse, Playground, Garden, Pool, Gym",North,Broker,Under_Construction
124821,Uttar Pradesh,Noida,Locality_37,Villa,3,723,233.37,0.32,2003,Semi-furnished,17,21,22,3,6,Medium,Yes,No,Pool,South,Builder,Ready_to_Move
