ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
222186,Jharkhand,Ranchi,Locality_202,Independent House,4,4049,79.71,0.02,1998,Unfurnished,5,29,27,4,7,Low,No,Yes,"Clubhouse, Pool, Gym, Garden",North,Builder,Under_Construction
222187,Assam,Silchar,Locality_29,Independent House,5,2590,245.59,0.09,2002,Furnished,28,8,23,5,10,High,No,No,Garden,West,Builder,Under_Construction
222188,Gujarat,Ahmedabad,Locality_154,Apartment,5,932,241.35,0.26,2006,Furnished,4,11,19,8,5,Medium,No,No,"Playground, Clubhouse, Pool, Garden, Gym",West,Broker,Under_Construction
222189,Odisha,Bhubaneswar,Locality_184,Villa,2,860,366.91,0.43,2000,Furnished,27,2,25,9,8,Medium,Yes,Yes,"Clubhouse, Pool",South,Owner,Under_Construction
222190,Tamil Nadu,Chennai,Locality_463,Villa,1,3298,205.24,0.06,2023,Furnished,17,1,2,9,6,Low,No,No,"Pool, Clubhouse",North,Builder,Ready_to_Move
222191,Chhattisgarh,Bilaspur,Locality_122,Villa,5,4898,258.65,0.05,2006,Furnished,5,9,19,3,9,High,No,No,"Gym, Clubhouse, Pool, Garden, Playground",East,Broker,Under_Construction
222192,Telangana,Warangal,Locality_135,Villa,5,1789,22.95,0.01,1991,Unfurnished,5,21,34,2,7,High,No,No,"Gym, Garden",North,Broker,Ready_to_Move
222193,Andhra Pradesh,Vijayawada,Locality_376,Independent House,3,2595,88.52,0.03,1997,Unfurnished,15,27,28,1,6,Low,No,Yes,Clubhouse,East,Owner,Ready_to_Move
222194,Chhattisgarh,Bilaspur,Locality_311,Apartment,1,2282,291.78,0.13,1999,Semi-furnished,21,9,26,1,2,Low,No,No,"Pool, Clubhouse, Playground, Gym",North,Owner,Ready_to_Move
222195,Tamil Nadu,Coimbatore,Locality_222,Apartment,5,1953,163.14,0.08,2010,Unfurnished,19,8,15,6,1,Medium,No,No,Clubhouse,North,Broker,Under_Construction
222196,Tamil Nadu,Coimbatore,Locality_131,Apartment,2,3987,289.39,0.07,1994,Semi-furnished,28,22,31,8,8,High,Yes,Yes,"Clubhouse, Playground, Pool",South,Owner,Under_Construction
222197,Delhi,Dwarka,Locality_290,Villa,1,3912,208.23,0.05,2003,Furnished,10,30,22,1,1,Medium,No,No,"Gym, Garden, Playground",West,Builder,Ready_to_Move
222198,Uttar Pradesh,Noida,Locality_299,Villa,5,1832,109.97,0.06,1990,Unfurnished,28,30,35,1,10,Medium,Yes,Yes,"Garden, Gym, Pool, Clubhouse, Playground",East,Owner,Ready_to_Move
222199,Jharkhand,Ranchi,Locality_258,Independent House,5,1191,102.28,0.09,2014,Unfurnished,3,16,11,5,2,Low,No,Yes,"Pool, Gym, Garden, Playground, Clubhouse",East,Builder,Ready_to_Move
222200,Tamil Nadu,Chennai,Locality_397,Apartment,1,3897,379.76,0.1,1999,Furnished,27,17,26,1,7,Low,Yes,Yes,"Playground, Garden, Gym",West,Owner,Ready_to_Move
222201,Jharkhand,Ranchi,Locality_441,Independent House,4,2673,296.64,0.11,2018,Unfurnished,23,8,7,2,10,Low,Yes,Yes,"Garden, Gym, Pool, Playground",South,Broker,Under_Construction
222202,Chhattisgarh,Raipur,Locality_85,Apartment,3,3981,293.04,0.07,2001,Furnished,0,25,24,6,8,Medium,Yes,Yes,"Garden, Gym",East,Owner,Under_Construction
222203,Chhattisgarh,Raipur,Locality_137,Villa,2,707,69.52,0.1,2013,Semi-furnished,27,23,12,9,8,Medium,Yes,Yes,"Pool, Clubhouse, Gym, Playground",East,Broker,Under_Construction
222204,Kerala,Kochi,Locality_401,Independent House,5,4476,350.7,0.08,2003,Furnished,17,18,22,4,5,Medium,No,Yes,"Clubhouse, Playground, Garden, Gym, Pool",North,Builder,Under_Construction
222205,Tamil Nadu,Chennai,Locality_407,Apartment,4,1509,422.93,0.28,2001,Furnished,29,4,24,4,2,Medium,Yes,Yes,"Clubhouse, Gym, Pool, Garden, Playground",North,Owner,Ready_to_Move
222206,Uttarakhand,Haridwar,Locality_370,Apartment,2,4923,212.9,0.04,2021,Unfurnished,1,2,4,2,10,High,Yes,No,"Gym, Playground, Garden",East,Owner,Ready_to_Move
222207,Punjab,Amritsar,Locality_368,Villa,5,4475,254.81,0.06,2009,Semi-furnished,1,6,16,1,5,High,Yes,No,"Playground, Clubhouse",East,Owner,Under_Construction
222208,Andhra Pradesh,Vijayawada,Locality_55,Villa,5,3487,148.09,0.04,1998,Semi-furnished,23,5,27,8,6,Low,No,No,"Garden, Playground, Clubhouse, Gym",North,Builder,Ready_to_Move
222209,Punjab,Amritsar,Locality_128,Independent House,1,3235,415.82,0.13,2014,Semi-furnished,26,28,11,10,4,Low,Yes,Yes,"Gym, Pool, Garden",North,Builder,Ready_to_Move
222210,Uttarakhand,Dehradun,Locality_347,Apartment,1,2584,131.77,0.05,2002,Unfurnished,5,14,23,7,7,Medium,Yes,Yes,"Clubhouse, Gym, Pool, Playground",East,Owner,Under_Construction
222211,West Bengal,Kolkata,Locality_237,Villa,2,1350,225.82,0.17,1996,Furnished,29,16,29,8,3,High,Yes,No,"Clubhouse, Pool, Playground",West,Builder,Ready_to_Move
222212,Telangana,Hyderabad,Locality_234,Villa,2,1198,133.58,0.11,2011,Furnished,19,27,14,5,8,Medium,No,Yes,"Pool, Playground, Garden, Clubhouse",South,Builder,Ready_to_Move
222213,Maharashtra,Mumbai,Locality_392,Apartment,3,1555,385.61,0.25,2002,Furnished,6,11,23,10,2,Low,No,No,"Pool, Clubhouse",East,Builder,Ready_to_Move
222214,Punjab,Ludhiana,Locality_194,Villa,5,2992,373.22,0.12,1994,Unfurnished,0,27,31,4,2,Low,Yes,Yes,Pool,East,Owner,Ready_to_Move
222215,Punjab,Ludhiana,Locality_154,Independent House,3,4667,389.98,0.08,2014,Semi-furnished,21,10,11,3,6,Medium,No,No,"Garden, Playground, Gym",East,Broker,Under_Construction
222216,Chhattisgarh,Bilaspur,Locality_75,Independent House,2,3838,426.41,0.11,2014,Furnished,9,23,11,7,9,High,No,Yes,"Pool, Gym, Playground, Garden",South,Broker,Ready_to_Move
222217,Chhattisgarh,Raipur,Locality_162,Independent House,1,1516,455.57,0.3,1997,Semi-furnished,9,8,28,5,5,Low,Yes,No,"Gym, Clubhouse, Garden, Playground",East,Broker,Ready_to_Move
222218,Haryana,Gurgaon,Locality_460,Villa,3,4756,89.71,0.02,2001,Furnished,7,3,24,10,9,Low,Yes,Yes,"Garden, Gym, Playground, Clubhouse",West,Owner,Ready_to_Move
222219,Uttarakhand,Haridwar,Locality_87,Villa,1,662,317.58,0.48,2019,Furnished,27,12,6,10,8,Low,No,No,"Gym, Playground, Pool",East,Broker,Ready_to_Move
222220,Jharkhand,Ranchi,Locality_375,Independent House,4,4683,74.88,0.02,2016,Semi-furnished,2,5,9,8,3,Low,Yes,Yes,"Garden, Pool, Playground, Gym",North,Builder,Ready_to_Move
222221,Telangana,Hyderabad,Locality_496,Villa,1,3135,102.49,0.03,2016,Semi-furnished,27,22,9,2,9,Medium,No,Yes,"Gym, Pool, Clubhouse, Garden",North,Builder,Under_Construction
222222,Assam,Silchar,Locality_275,Independent House,5,2311,98.75,0.04,2017,Unfurnished,27,9,8,9,1,Low,No,No,"Clubhouse, Playground",South,Builder,Ready_to_Move
222223,Delhi,Dwarka,Locality_183,Apartment,5,1923,356.07,0.19,2003,Unfurnished,22,9,22,9,1,Low,Yes,No,Playground,East,Broker,Ready_to_Move
222224,Assam,Silchar,Locality_476,Villa,3,1719,353.44,0.21,2023,Semi-furnished,13,17,2,2,3,High,No,No,Pool,West,Owner,Under_Construction
222225,Jharkhand,Ranchi,Locality_163,Independent House,4,621,347.49,0.56,2016,Furnished,23,24,9,3,5,High,Yes,No,"Garden, Pool, Playground, Clubhouse",North,Builder,Ready_to_Move
222226,Gujarat,Surat,Locality_330,Independent House,4,1927,347.52,0.18,2006,Semi-furnished,13,11,19,9,2,Low,Yes,No,"Clubhouse, Garden, Pool, Playground",South,Owner,Ready_to_Move
222227,West Bengal,Durgapur,Locality_280,Independent House,1,3985,348.73,0.09,2012,Furnished,14,10,13,2,9,High,Yes,Yes,"Gym, Pool, Garden, Playground",West,Owner,Ready_to_Move
222228,Uttar Pradesh,Lucknow,Locality_60,Apartment,2,2847,275.55,0.1,2002,Unfurnished,22,21,23,4,1,Low,Yes,Yes,"Playground, Gym, Garden, Clubhouse",North,Owner,Ready_to_Move
222229,Uttarakhand,Haridwar,Locality_453,Independent House,2,3962,90.95,0.02,2022,Unfurnished,16,28,3,9,9,Medium,No,No,"Clubhouse, Garden, Pool",North,Builder,Under_Construction
222230,Rajasthan,Jaipur,Locality_310,Villa,5,2077,213.2,0.1,2010,Unfurnished,10,13,15,4,4,Low,No,No,"Gym, Pool, Garden",North,Builder,Ready_to_Move
222231,Punjab,Amritsar,Locality_413,Independent House,4,756,88.62,0.12,1998,Semi-furnished,2,5,27,9,2,High,Yes,Yes,Playground,East,Broker,Under_Construction
222232,Rajasthan,Jodhpur,Locality_203,Villa,2,3981,259.43,0.07,2021,Semi-furnished,23,29,4,5,4,Low,No,No,"Playground, Garden, Gym, Pool, Clubhouse",West,Owner,Under_Construction
222233,Delhi,New Delhi,Locality_104,Villa,2,4768,205.79,0.04,1996,Furnished,29,16,29,8,8,Low,No,No,"Gym, Clubhouse, Playground, Garden, Pool",North,Broker,Under_Construction
222234,Delhi,New Delhi,Locality_2,Independent House,4,4250,290.06,0.07,2023,Semi-furnished,10,2,2,10,6,High,Yes,No,"Clubhouse, Playground",North,Builder,Under_Construction
222235,Punjab,Ludhiana,Locality_224,Independent House,2,2631,314.88,0.12,1998,Semi-furnished,2,25,27,8,9,Medium,No,Yes,"Garden, Clubhouse, Playground",East,Builder,Under_Construction
222236,Jharkhand,Jamshedpur,Locality_345,Independent House,1,4908,123.01,0.03,2005,Semi-furnished,10,20,20,3,5,High,No,Yes,Gym,South,Builder,Under_Construction
222237,Chhattisgarh,Raipur,Locality_482,Villa,4,2818,118.13,0.04,2020,Unfurnished,7,4,5,10,5,Low,Yes,No,"Clubhouse, Playground, Gym, Pool",North,Broker,Under_Construction
222238,Punjab,Ludhiana,Locality_451,Villa,5,2427,148.54,0.06,2001,Semi-furnished,10,25,24,5,5,High,Yes,Yes,"Gym, Garden, Playground, Pool",South,Broker,Under_Construction
222239,Punjab,Amritsar,Locality_329,Independent House,1,4992,56.8,0.01,2002,Furnished,19,4,23,5,9,Low,Yes,No,"Garden, Playground, Pool, Clubhouse",South,Owner,Under_Construction
222240,West Bengal,Kolkata,Locality_237,Apartment,4,3197,100.77,0.03,1996,Semi-furnished,14,3,29,10,2,Medium,No,Yes,Clubhouse,East,Owner,Ready_to_Move
222241,Uttar Pradesh,Lucknow,Locality_284,Villa,4,4597,292.65,0.06,1994,Furnished,29,9,31,5,8,Medium,No,Yes,"Playground, Garden",South,Broker,Ready_to_Move
222242,West Bengal,Durgapur,Locality_59,Villa,4,2759,31.21,0.01,2007,Furnished,10,18,18,5,5,Low,No,No,Garden,North,Owner,Under_Construction
222243,Uttarakhand,Haridwar,Locality_44,Apartment,2,4339,425.24,0.1,2010,Unfurnished,30,16,15,2,2,Low,No,No,Playground,South,Owner,Under_Construction
222244,Odisha,Bhubaneswar,Locality_406,Apartment,1,4646,333.21,0.07,1990,Furnished,30,12,35,5,5,Low,Yes,Yes,"Playground, Gym, Garden, Clubhouse",South,Broker,Ready_to_Move
222245,Delhi,New Delhi,Locality_238,Villa,4,3169,62.1,0.02,2009,Furnished,26,30,16,8,5,Medium,Yes,No,"Garden, Gym, Pool, Clubhouse, Playground",South,Broker,Ready_to_Move
222246,Uttar Pradesh,Noida,Locality_396,Apartment,2,1707,234.59,0.14,1999,Unfurnished,23,27,26,6,5,Low,Yes,No,"Pool, Garden, Playground, Clubhouse",West,Broker,Ready_to_Move
222247,Uttar Pradesh,Lucknow,Locality_422,Apartment,2,1157,122.79,0.11,1994,Semi-furnished,0,27,31,8,3,Low,No,No,"Gym, Pool, Garden, Clubhouse",West,Broker,Under_Construction
222248,Odisha,Bhubaneswar,Locality_297,Apartment,4,4327,271.98,0.06,2022,Furnished,19,2,3,9,10,High,No,No,Gym,West,Owner,Under_Construction
222249,West Bengal,Kolkata,Locality_321,Villa,4,1165,174.92,0.15,2003,Unfurnished,22,4,22,4,1,Medium,No,Yes,"Garden, Gym, Pool, Clubhouse",East,Broker,Ready_to_Move
222250,Telangana,Hyderabad,Locality_183,Independent House,3,4623,492.0,0.11,2015,Semi-furnished,17,23,10,4,9,High,Yes,No,"Pool, Playground",East,Owner,Ready_to_Move
222251,Kerala,Kochi,Locality_105,Villa,4,2000,443.9,0.22,2016,Unfurnished,16,20,9,8,9,Medium,Yes,No,"Gym, Pool, Garden, Clubhouse",North,Builder,Under_Construction
222252,Haryana,Gurgaon,Locality_52,Independent House,1,1121,347.05,0.31,2014,Unfurnished,17,9,11,6,10,Low,Yes,Yes,"Garden, Pool, Playground, Clubhouse, Gym",East,Builder,Ready_to_Move
222253,Uttar Pradesh,Noida,Locality_9,Villa,3,823,274.62,0.33,2010,Furnished,2,1,15,8,10,High,No,No,"Clubhouse, Pool, Gym, Garden",South,Builder,Ready_to_Move
222254,Uttar Pradesh,Noida,Locality_15,Apartment,1,1050,491.25,0.47,1997,Furnished,29,2,28,1,7,Low,No,No,"Clubhouse, Pool, Gym, Garden, Playground",West,Builder,Ready_to_Move
222255,Odisha,Bhubaneswar,Locality_73,Villa,4,3046,269.82,0.09,1998,Unfurnished,22,6,27,2,6,Medium,No,No,Garden,North,Broker,Ready_to_Move
222256,Uttar Pradesh,Noida,Locality_337,Apartment,4,4990,450.43,0.09,2006,Semi-furnished,15,18,19,10,4,Medium,Yes,Yes,"Clubhouse, Gym, Garden, Pool, Playground",South,Owner,Under_Construction
222257,Karnataka,Mangalore,Locality_401,Apartment,5,2049,230.94,0.11,2023,Furnished,4,27,2,1,7,Medium,Yes,Yes,"Clubhouse, Gym, Garden, Playground",West,Broker,Ready_to_Move
222258,Delhi,Dwarka,Locality_61,Apartment,2,2524,221.22,0.09,2008,Semi-furnished,19,16,17,6,8,High,No,No,"Clubhouse, Gym, Playground, Pool",East,Broker,Ready_to_Move
222259,Tamil Nadu,Coimbatore,Locality_460,Villa,5,2747,473.67,0.17,1991,Unfurnished,23,24,34,10,3,High,Yes,Yes,"Pool, Clubhouse, Garden",South,Builder,Under_Construction
222260,Jharkhand,Jamshedpur,Locality_195,Villa,3,3615,431.73,0.12,1997,Semi-furnished,7,21,28,9,8,Low,No,No,Clubhouse,East,Owner,Ready_to_Move
222261,Maharashtra,Pune,Locality_139,Villa,3,547,175.88,0.32,2010,Semi-furnished,6,13,15,1,7,High,No,Yes,"Gym, Playground, Pool, Clubhouse, Garden",South,Builder,Under_Construction
222262,Punjab,Ludhiana,Locality_361,Independent House,5,572,250.51,0.44,2015,Unfurnished,24,6,10,4,2,Medium,No,No,Clubhouse,West,Broker,Under_Construction
222263,Haryana,Faridabad,Locality_408,Apartment,1,4882,149.46,0.03,1994,Semi-furnished,27,25,31,1,7,Low,No,Yes,"Playground, Pool, Clubhouse, Garden",West,Owner,Under_Construction
222264,Rajasthan,Jaipur,Locality_140,Independent House,5,1747,284.06,0.16,2008,Semi-furnished,23,13,17,9,7,Low,Yes,Yes,"Gym, Playground",East,Owner,Ready_to_Move
222265,Punjab,Ludhiana,Locality_103,Apartment,5,3048,306.51,0.1,1998,Furnished,1,17,27,4,7,Medium,No,Yes,"Pool, Playground, Garden, Clubhouse, Gym",East,Builder,Under_Construction
222266,Bihar,Patna,Locality_87,Independent House,4,3139,366.39,0.12,2012,Unfurnished,4,22,13,7,7,Medium,No,Yes,"Gym, Playground, Clubhouse, Garden",West,Broker,Under_Construction
222267,Assam,Guwahati,Locality_456,Independent House,5,3872,143.28,0.04,2011,Furnished,29,15,14,8,8,High,No,Yes,Clubhouse,North,Builder,Ready_to_Move
222268,West Bengal,Kolkata,Locality_477,Independent House,5,957,61.36,0.06,1994,Furnished,19,30,31,2,5,High,Yes,Yes,"Pool, Playground, Gym, Clubhouse, Garden",West,Broker,Ready_to_Move
222269,Gujarat,Ahmedabad,Locality_290,Villa,5,2254,453.81,0.2,2022,Semi-furnished,17,28,3,3,9,Medium,No,Yes,"Garden, Clubhouse, Gym, Pool",North,Builder,Ready_to_Move
222270,Andhra Pradesh,Vishakhapatnam,Locality_412,Independent House,2,1870,481.61,0.26,2019,Unfurnished,17,5,6,9,6,Low,Yes,No,"Playground, Gym, Pool",West,Builder,Ready_to_Move
222271,Andhra Pradesh,Vishakhapatnam,Locality_279,Apartment,2,4059,370.77,0.09,1995,Unfurnished,6,26,30,10,9,Low,Yes,No,"Clubhouse, Pool, Playground",East,Broker,Under_Construction
222272,Delhi,New Delhi,Locality_16,Apartment,3,2637,419.59,0.16,1994,Semi-furnished,21,5,31,3,1,Medium,No,Yes,"Playground, Pool, Clubhouse",North,Owner,Ready_to_Move
222273,Karnataka,Mysore,Locality_180,Independent House,1,4470,111.74,0.02,2002,Semi-furnished,23,23,23,9,5,Low,Yes,No,Clubhouse,South,Owner,Under_Construction
222274,Uttarakhand,Dehradun,Locality_412,Independent House,3,3265,435.53,0.13,2018,Semi-furnished,17,25,7,9,9,Low,No,Yes,Pool,South,Broker,Under_Construction
222275,West Bengal,Kolkata,Locality_445,Independent House,4,2908,388.6,0.13,2000,Unfurnished,13,13,25,10,5,Low,No,No,"Pool, Gym, Clubhouse, Playground",East,Owner,Under_Construction
222276,Karnataka,Mangalore,Locality_49,Apartment,1,4017,393.86,0.1,2016,Unfurnished,7,8,9,9,9,High,No,No,"Gym, Playground, Garden",North,Builder,Ready_to_Move
222277,Tamil Nadu,Chennai,Locality_449,Villa,3,745,29.25,0.04,1991,Furnished,22,25,34,5,7,Medium,No,Yes,"Clubhouse, Garden, Pool, Playground, Gym",South,Owner,Under_Construction
222278,Gujarat,Surat,Locality_60,Apartment,3,2514,149.2,0.06,2022,Furnished,30,28,3,1,7,Medium,No,Yes,"Pool, Clubhouse",North,Broker,Under_Construction
222279,Rajasthan,Jodhpur,Locality_195,Villa,5,2955,482.01,0.16,2007,Furnished,27,20,18,5,1,Medium,No,Yes,Playground,West,Builder,Ready_to_Move
222280,Assam,Silchar,Locality_356,Villa,5,1888,203.77,0.11,2007,Semi-furnished,29,14,18,4,6,Medium,Yes,No,"Garden, Gym, Pool, Playground",East,Broker,Under_Construction
222281,Jharkhand,Jamshedpur,Locality_330,Apartment,3,1181,423.8,0.36,2020,Unfurnished,10,11,5,9,4,Medium,Yes,Yes,"Clubhouse, Gym, Pool, Garden, Playground",West,Broker,Under_Construction
222282,Chhattisgarh,Bilaspur,Locality_92,Villa,1,539,260.67,0.48,1998,Unfurnished,16,12,27,7,1,High,Yes,No,"Garden, Gym, Pool",North,Builder,Ready_to_Move
222283,Haryana,Gurgaon,Locality_64,Independent House,2,551,443.14,0.8,2001,Furnished,30,20,24,7,3,Low,No,Yes,"Clubhouse, Pool",East,Owner,Under_Construction
222284,Rajasthan,Jodhpur,Locality_376,Apartment,5,3844,175.34,0.05,2022,Semi-furnished,7,15,3,8,5,Medium,Yes,Yes,"Garden, Clubhouse",North,Owner,Under_Construction
222285,Bihar,Gaya,Locality_158,Apartment,5,943,66.57,0.07,2006,Unfurnished,7,16,19,10,10,High,Yes,No,"Gym, Clubhouse, Playground",West,Owner,Ready_to_Move
222286,Andhra Pradesh,Vishakhapatnam,Locality_496,Apartment,4,1665,306.94,0.18,2020,Furnished,21,13,5,10,7,Low,No,No,"Pool, Playground",North,Broker,Under_Construction
222287,Karnataka,Mangalore,Locality_306,Apartment,1,3724,247.67,0.07,2019,Semi-furnished,30,19,6,8,3,High,No,Yes,"Clubhouse, Playground",North,Builder,Ready_to_Move
222288,Uttarakhand,Haridwar,Locality_84,Villa,2,2089,70.12,0.03,2013,Semi-furnished,22,8,12,7,5,Low,No,Yes,Pool,South,Broker,Under_Construction
222289,Assam,Silchar,Locality_490,Independent House,5,872,366.31,0.42,2004,Unfurnished,20,7,21,9,3,High,No,Yes,Clubhouse,East,Owner,Under_Construction
222290,Telangana,Warangal,Locality_295,Apartment,4,2168,223.92,0.1,2023,Semi-furnished,20,2,2,1,8,Medium,Yes,Yes,"Playground, Gym, Pool, Clubhouse",East,Owner,Ready_to_Move
222291,Bihar,Gaya,Locality_127,Apartment,4,2323,323.01,0.14,2018,Unfurnished,24,8,7,2,10,Low,No,No,Garden,East,Builder,Under_Construction
222292,Punjab,Amritsar,Locality_383,Villa,2,2040,338.14,0.17,2008,Furnished,20,20,17,9,2,High,No,No,Gym,West,Builder,Ready_to_Move
222293,Karnataka,Mysore,Locality_92,Apartment,2,4025,73.42,0.02,2002,Semi-furnished,4,25,23,2,8,Low,No,No,"Clubhouse, Playground, Gym, Garden",South,Owner,Under_Construction
222294,Jharkhand,Jamshedpur,Locality_147,Villa,3,626,248.35,0.4,1993,Semi-furnished,12,20,32,8,9,Low,No,No,"Playground, Pool, Garden, Clubhouse",East,Owner,Ready_to_Move
222295,Odisha,Bhubaneswar,Locality_62,Apartment,4,1611,454.39,0.28,2001,Furnished,16,26,24,4,5,Medium,Yes,Yes,"Playground, Clubhouse, Pool, Gym",West,Owner,Ready_to_Move
222296,Kerala,Kochi,Locality_417,Independent House,3,4132,178.77,0.04,1995,Furnished,5,20,30,8,3,Medium,Yes,No,"Playground, Clubhouse, Garden",North,Owner,Under_Construction
222297,Rajasthan,Jodhpur,Locality_440,Independent House,4,2471,482.69,0.2,2020,Semi-furnished,5,17,5,7,2,Low,No,Yes,"Clubhouse, Playground",West,Broker,Under_Construction
222298,Tamil Nadu,Chennai,Locality_294,Apartment,3,2297,49.04,0.02,2006,Furnished,30,26,19,10,1,Medium,No,Yes,"Pool, Playground, Clubhouse, Gym",North,Owner,Under_Construction
222299,Tamil Nadu,Chennai,Locality_237,Independent House,1,790,152.57,0.19,2009,Semi-furnished,23,10,16,8,1,Low,No,Yes,"Pool, Clubhouse, Garden, Playground",West,Owner,Ready_to_Move
222300,West Bengal,Kolkata,Locality_419,Apartment,3,1999,315.86,0.16,2002,Unfurnished,27,29,23,8,3,High,No,No,"Playground, Gym, Clubhouse, Garden",North,Owner,Under_Construction
222301,Madhya Pradesh,Indore,Locality_186,Apartment,3,4818,170.23,0.04,2021,Furnished,17,30,4,8,7,Medium,Yes,No,Gym,North,Builder,Ready_to_Move
222302,Karnataka,Bangalore,Locality_258,Independent House,1,1411,300.28,0.21,2002,Semi-furnished,6,7,23,7,1,Low,Yes,No,"Clubhouse, Gym, Playground",South,Broker,Ready_to_Move
222303,Punjab,Amritsar,Locality_193,Independent House,5,619,233.97,0.38,2017,Semi-furnished,30,6,8,1,1,High,No,No,"Garden, Pool, Playground, Gym, Clubhouse",North,Owner,Ready_to_Move
222304,Telangana,Hyderabad,Locality_377,Villa,3,3626,362.36,0.1,2005,Unfurnished,26,21,20,6,4,High,No,Yes,"Gym, Pool, Garden, Playground",West,Builder,Under_Construction
222305,Rajasthan,Jodhpur,Locality_326,Independent House,2,1800,148.87,0.08,1999,Semi-furnished,21,27,26,8,8,High,No,Yes,Pool,South,Builder,Under_Construction
222306,Delhi,Dwarka,Locality_397,Villa,1,627,445.91,0.71,2017,Furnished,27,18,8,1,1,High,No,Yes,"Clubhouse, Pool",South,Owner,Ready_to_Move
222307,Tamil Nadu,Chennai,Locality_392,Villa,3,1874,134.61,0.07,2001,Unfurnished,14,2,24,1,10,Medium,Yes,No,"Pool, Garden, Clubhouse, Playground, Gym",East,Broker,Under_Construction
222308,Uttar Pradesh,Lucknow,Locality_98,Independent House,2,4783,138.16,0.03,2003,Unfurnished,10,15,22,8,2,Medium,Yes,Yes,"Clubhouse, Pool, Gym, Playground, Garden",West,Builder,Under_Construction
222309,Kerala,Trivandrum,Locality_300,Apartment,2,678,487.28,0.72,2011,Unfurnished,26,17,14,2,6,Medium,No,Yes,Pool,West,Owner,Ready_to_Move
222310,Bihar,Gaya,Locality_485,Villa,2,2875,366.64,0.13,1994,Semi-furnished,9,21,31,6,5,High,No,No,Clubhouse,West,Broker,Ready_to_Move
222311,Andhra Pradesh,Vishakhapatnam,Locality_284,Apartment,1,3362,184.33,0.05,2008,Furnished,7,22,17,4,7,Low,No,No,Clubhouse,North,Owner,Under_Construction
222312,Rajasthan,Jodhpur,Locality_210,Apartment,2,2090,422.27,0.2,2018,Semi-furnished,4,19,7,3,1,Medium,No,No,"Pool, Clubhouse",South,Builder,Ready_to_Move
222313,Telangana,Hyderabad,Locality_207,Apartment,4,3290,321.55,0.1,1992,Semi-furnished,30,20,33,8,10,Medium,Yes,Yes,"Pool, Garden, Gym",South,Builder,Under_Construction
222314,Haryana,Faridabad,Locality_451,Independent House,3,3834,446.28,0.12,1996,Unfurnished,28,21,29,4,7,High,Yes,No,"Pool, Clubhouse, Garden",South,Owner,Ready_to_Move
222315,Tamil Nadu,Coimbatore,Locality_137,Villa,5,3246,318.96,0.1,2022,Semi-furnished,30,19,3,9,5,Low,No,Yes,"Garden, Pool, Gym, Clubhouse, Playground",North,Builder,Under_Construction
222316,Kerala,Trivandrum,Locality_177,Independent House,4,3385,440.4,0.13,2004,Semi-furnished,27,5,21,8,5,Low,No,No,"Clubhouse, Pool, Garden, Gym",East,Owner,Under_Construction
222317,Rajasthan,Jaipur,Locality_367,Villa,4,4062,371.77,0.09,2004,Semi-furnished,29,26,21,10,10,High,Yes,Yes,"Pool, Gym, Garden, Clubhouse, Playground",North,Builder,Under_Construction
222318,Gujarat,Surat,Locality_52,Apartment,5,2931,141.25,0.05,2007,Semi-furnished,19,3,18,1,9,High,Yes,No,"Pool, Gym, Garden, Clubhouse, Playground",West,Builder,Ready_to_Move
222319,Uttarakhand,Dehradun,Locality_29,Apartment,2,2924,477.04,0.16,1990,Furnished,16,22,35,9,9,High,Yes,No,"Garden, Clubhouse, Pool",North,Broker,Ready_to_Move
222320,Kerala,Trivandrum,Locality_111,Apartment,3,591,110.16,0.19,2021,Semi-furnished,22,7,4,2,10,High,No,No,"Gym, Clubhouse, Garden, Playground, Pool",West,Builder,Under_Construction
222321,Punjab,Amritsar,Locality_273,Independent House,2,3458,417.71,0.12,2023,Unfurnished,24,20,2,1,7,Low,Yes,Yes,Garden,North,Builder,Under_Construction
222322,Odisha,Cuttack,Locality_343,Independent House,4,2887,218.49,0.08,2019,Furnished,12,10,6,9,4,Low,Yes,No,"Garden, Gym, Playground, Clubhouse",South,Builder,Under_Construction
222323,Uttarakhand,Haridwar,Locality_172,Villa,1,4613,90.76,0.02,2007,Unfurnished,5,30,18,9,2,Medium,Yes,No,"Gym, Clubhouse, Pool, Garden, Playground",West,Builder,Under_Construction
222324,Chhattisgarh,Bilaspur,Locality_205,Independent House,3,4274,125.12,0.03,2003,Unfurnished,8,16,22,3,8,Medium,No,No,"Gym, Clubhouse, Playground, Garden, Pool",South,Broker,Ready_to_Move
222325,Rajasthan,Jaipur,Locality_126,Independent House,4,1644,396.86,0.24,2020,Unfurnished,17,25,5,2,9,Low,No,Yes,"Pool, Gym, Garden, Playground",South,Owner,Ready_to_Move
222326,Delhi,New Delhi,Locality_225,Villa,5,3216,52.87,0.02,1990,Unfurnished,8,26,35,3,5,Medium,Yes,Yes,"Playground, Pool",West,Broker,Under_Construction
222327,Assam,Guwahati,Locality_9,Independent House,3,1242,292.77,0.24,1991,Unfurnished,0,16,34,10,2,High,No,Yes,"Clubhouse, Gym",North,Owner,Ready_to_Move
