ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
144944,Gujarat,Ahmedabad,Locality_419,Apartment,5,3514,348.45,0.1,2020,Unfurnished,1,18,5,9,8,High,No,No,"Pool, Gym, Garden, Playground, Clubhouse",North,Builder,Ready_to_Move
144945,Andhra Pradesh,Vijayawada,Locality_35,Villa,3,1126,54.33,0.05,1999,Semi-furnished,9,20,26,6,4,Low,Yes,No,"Garden, Pool, Playground, Gym",South,Builder,Under_Construction
144946,Odisha,Bhubaneswar,Locality_183,Apartment,3,1777,106.8,0.06,2015,Furnished,8,30,10,9,2,High,Yes,No,Gym,East,Owner,Ready_to_Move
144947,Karnataka,Mangalore,Locality_422,Apartment,1,1240,345.43,0.28,2007,Semi-furnished,20,3,18,10,9,High,Yes,Yes,"Gym, Garden, Pool, Clubhouse",East,Builder,Ready_to_Move
144948,Madhya Pradesh,Indore,Locality_482,Villa,1,755,179.85,0.24,2008,Unfurnished,25,14,17,9,4,Medium,Yes,Yes,"Pool, Garden",South,Builder,Ready_to_Move
144949,Delhi,Dwarka,Locality_482,Independent House,3,2404,126.23,0.05,2021,Furnished,18,20,4,8,2,High,No,No,"Pool, Clubhouse, Playground",North,Owner,Ready_to_Move
144950,Uttarakhand,Dehradun,Locality_355,Villa,4,2492,227.98,0.09,2006,Unfurnished,13,8,19,3,2,Low,No,Yes,Clubhouse,North,Builder,Under_Construction
144951,West Bengal,Kolkata,Locality_431,Independent House,3,4963,428.18,0.09,2022,Furnished,14,25,3,8,4,Low,No,Yes,Garden,North,Broker,Ready_to_Move
144952,Uttar Pradesh,Lucknow,Locality_326,Villa,3,4839,316.55,0.07,2022,Furnished,8,3,3,5,5,Medium,No,Yes,"Gym, Playground",North,Builder,Ready_to_Move
144953,Punjab,Ludhiana,Locality_298,Independent House,4,2749,291.59,0.11,2008,Semi-furnished,7,2,17,10,4,Medium,No,Yes,"Playground, Clubhouse, Gym, Pool",East,Broker,Ready_to_Move
144954,Odisha,Bhubaneswar,Locality_333,Apartment,1,622,142.82,0.23,2012,Unfurnished,1,16,13,2,5,High,Yes,Yes,"Pool, Clubhouse, Gym, Garden",South,Builder,Ready_to_Move
144955,Andhra Pradesh,Vijayawada,Locality_334,Apartment,1,2286,60.43,0.03,2005,Furnished,15,28,20,8,4,High,Yes,No,"Garden, Playground",North,Owner,Ready_to_Move
144956,Uttar Pradesh,Lucknow,Locality_406,Apartment,1,3880,444.37,0.11,2016,Unfurnished,20,23,9,6,1,Medium,Yes,No,"Pool, Clubhouse, Gym, Playground, Garden",East,Broker,Ready_to_Move
144957,Gujarat,Surat,Locality_261,Apartment,1,1872,249.29,0.13,2013,Unfurnished,30,12,12,7,5,High,No,No,"Garden, Gym, Pool, Playground, Clubhouse",West,Builder,Under_Construction
144958,Uttar Pradesh,Noida,Locality_202,Villa,1,2083,246.35,0.12,2018,Furnished,20,3,7,9,2,High,Yes,No,"Playground, Pool, Clubhouse, Garden, Gym",West,Builder,Under_Construction
144959,Chhattisgarh,Bilaspur,Locality_162,Villa,1,4056,130.5,0.03,1994,Unfurnished,7,11,31,1,6,Medium,No,Yes,Playground,North,Broker,Under_Construction
144960,Madhya Pradesh,Indore,Locality_152,Apartment,2,1603,106.65,0.07,2007,Furnished,2,25,18,3,4,Medium,No,No,"Pool, Clubhouse, Playground",West,Builder,Ready_to_Move
144961,Maharashtra,Pune,Locality_72,Independent House,1,4255,48.23,0.01,1991,Unfurnished,12,25,34,6,6,Medium,Yes,Yes,Playground,East,Broker,Ready_to_Move
144962,Jharkhand,Jamshedpur,Locality_162,Apartment,3,2048,154.63,0.08,2006,Furnished,6,6,19,5,10,Medium,Yes,No,"Garden, Gym",South,Broker,Ready_to_Move
144963,Uttarakhand,Haridwar,Locality_210,Independent House,5,2395,140.02,0.06,2008,Semi-furnished,30,26,17,8,7,Medium,Yes,Yes,"Pool, Gym, Clubhouse",East,Broker,Ready_to_Move
144964,Uttarakhand,Haridwar,Locality_278,Apartment,2,1231,347.64,0.28,2014,Semi-furnished,21,19,11,5,6,Medium,Yes,No,"Playground, Garden, Pool",South,Builder,Ready_to_Move
144965,Telangana,Warangal,Locality_24,Independent House,5,1647,14.65,0.01,1993,Semi-furnished,10,7,32,7,8,High,No,Yes,"Gym, Pool, Garden",South,Owner,Ready_to_Move
144966,Kerala,Kochi,Locality_348,Independent House,1,688,227.78,0.33,2003,Semi-furnished,27,27,22,6,1,Low,Yes,No,"Clubhouse, Garden, Playground",East,Broker,Under_Construction
144967,West Bengal,Durgapur,Locality_365,Apartment,1,1719,134.34,0.08,2023,Unfurnished,20,3,2,7,1,Medium,Yes,No,"Clubhouse, Pool, Garden",West,Builder,Ready_to_Move
144968,Assam,Silchar,Locality_495,Independent House,5,535,381.91,0.71,2002,Semi-furnished,18,9,23,4,9,Medium,No,Yes,"Garden, Gym, Pool, Playground, Clubhouse",North,Builder,Ready_to_Move
144969,Maharashtra,Pune,Locality_70,Villa,1,2495,254.24,0.1,1997,Unfurnished,13,30,28,3,2,Medium,No,No,"Gym, Garden, Playground, Pool, Clubhouse",East,Builder,Under_Construction
144970,Chhattisgarh,Raipur,Locality_267,Apartment,2,4027,257.79,0.06,2019,Unfurnished,28,20,6,3,10,Medium,No,No,"Gym, Pool, Garden",North,Builder,Ready_to_Move
144971,Madhya Pradesh,Bhopal,Locality_121,Apartment,3,4242,434.81,0.1,2008,Furnished,26,21,17,2,4,Low,No,No,"Gym, Clubhouse, Garden, Pool",North,Broker,Ready_to_Move
144972,Uttar Pradesh,Lucknow,Locality_154,Apartment,5,2791,258.02,0.09,2017,Unfurnished,22,30,8,5,9,Medium,No,Yes,"Gym, Garden",North,Broker,Under_Construction
144973,Tamil Nadu,Coimbatore,Locality_299,Apartment,4,4542,242.01,0.05,2006,Unfurnished,4,23,19,6,1,Low,Yes,Yes,"Playground, Gym",South,Owner,Ready_to_Move
144974,Andhra Pradesh,Vijayawada,Locality_46,Villa,3,2771,491.31,0.18,2013,Furnished,9,19,12,1,7,Medium,Yes,No,"Playground, Garden, Gym, Clubhouse, Pool",West,Owner,Ready_to_Move
144975,Uttarakhand,Dehradun,Locality_248,Independent House,5,2716,291.66,0.11,1997,Furnished,9,8,28,7,3,Low,No,No,"Garden, Gym",South,Broker,Under_Construction
144976,Bihar,Gaya,Locality_152,Apartment,5,589,97.36,0.17,2018,Furnished,12,16,7,4,2,High,No,Yes,"Pool, Clubhouse, Garden, Playground",East,Broker,Under_Construction
144977,Gujarat,Surat,Locality_367,Apartment,1,2629,23.48,0.01,2000,Semi-furnished,10,27,25,1,7,Low,Yes,Yes,"Gym, Clubhouse",South,Builder,Under_Construction
144978,Haryana,Faridabad,Locality_497,Independent House,3,1855,145.36,0.08,2000,Unfurnished,9,17,25,4,1,Low,Yes,Yes,Gym,North,Broker,Ready_to_Move
144979,Jharkhand,Jamshedpur,Locality_187,Villa,5,3841,152.69,0.04,2007,Furnished,4,28,18,7,5,Medium,Yes,Yes,Playground,East,Builder,Under_Construction
144980,Rajasthan,Jodhpur,Locality_308,Villa,1,2416,384.97,0.16,1990,Furnished,28,3,35,5,7,Low,No,No,"Pool, Clubhouse, Playground, Garden, Gym",North,Owner,Ready_to_Move
144981,Rajasthan,Jodhpur,Locality_460,Apartment,4,3872,261.96,0.07,2017,Furnished,13,19,8,10,7,Low,No,No,Clubhouse,East,Builder,Ready_to_Move
144982,Rajasthan,Jaipur,Locality_94,Villa,3,3358,137.04,0.04,2013,Furnished,25,9,12,8,9,High,Yes,Yes,Playground,East,Broker,Ready_to_Move
144983,Chhattisgarh,Bilaspur,Locality_424,Villa,2,4555,185.24,0.04,2008,Semi-furnished,21,3,17,6,2,Low,No,Yes,"Clubhouse, Pool",East,Builder,Ready_to_Move
144984,Delhi,Dwarka,Locality_387,Independent House,5,2471,410.76,0.17,1992,Semi-furnished,25,16,33,3,3,High,No,Yes,"Pool, Clubhouse",North,Broker,Under_Construction
144985,Andhra Pradesh,Vishakhapatnam,Locality_293,Apartment,2,1815,364.58,0.2,2022,Furnished,5,4,3,5,10,High,Yes,No,"Clubhouse, Playground",North,Owner,Under_Construction
144986,Assam,Silchar,Locality_79,Independent House,5,2732,90.82,0.03,1990,Furnished,16,27,35,10,6,Medium,No,No,"Clubhouse, Gym, Playground, Pool, Garden",West,Owner,Under_Construction
144987,Karnataka,Mangalore,Locality_200,Villa,1,4958,29.79,0.01,2003,Semi-furnished,20,7,22,8,9,Low,No,Yes,Playground,South,Broker,Ready_to_Move
144988,Assam,Silchar,Locality_481,Independent House,2,4322,168.49,0.04,2000,Semi-furnished,15,30,25,6,4,Low,Yes,No,"Playground, Pool",North,Owner,Ready_to_Move
144989,Rajasthan,Jaipur,Locality_308,Villa,3,1220,445.34,0.37,1999,Unfurnished,1,19,26,9,4,Low,No,Yes,"Pool, Gym, Garden",South,Builder,Under_Construction
144990,Haryana,Gurgaon,Locality_292,Apartment,5,4087,345.69,0.08,2016,Unfurnished,11,5,9,9,2,High,No,Yes,"Pool, Gym, Playground",West,Broker,Under_Construction
144991,Haryana,Faridabad,Locality_343,Apartment,5,3976,154.68,0.04,2010,Semi-furnished,11,3,15,7,1,Medium,Yes,Yes,"Garden, Pool, Playground, Clubhouse",South,Builder,Under_Construction
144992,Odisha,Cuttack,Locality_305,Independent House,2,2241,330.47,0.15,2016,Unfurnished,7,4,9,10,10,High,No,Yes,"Playground, Gym, Clubhouse, Pool",North,Broker,Under_Construction
144993,Uttarakhand,Haridwar,Locality_350,Villa,4,4956,343.18,0.07,2005,Unfurnished,13,19,20,9,1,Low,No,Yes,"Garden, Clubhouse",West,Owner,Ready_to_Move
144994,Karnataka,Mangalore,Locality_194,Apartment,1,2925,185.84,0.06,2011,Semi-furnished,16,10,14,6,5,High,No,No,"Clubhouse, Gym, Playground",West,Broker,Ready_to_Move
144995,Uttar Pradesh,Lucknow,Locality_371,Villa,5,3242,431.51,0.13,2000,Semi-furnished,23,3,25,10,3,High,Yes,Yes,Pool,East,Owner,Ready_to_Move
144996,Delhi,Dwarka,Locality_368,Villa,3,4619,32.65,0.01,1994,Furnished,30,8,31,9,4,High,No,No,"Playground, Pool",West,Owner,Ready_to_Move
144997,Karnataka,Bangalore,Locality_347,Villa,3,1439,39.1,0.03,1990,Furnished,7,4,35,8,2,Medium,No,Yes,"Clubhouse, Pool, Playground",West,Broker,Under_Construction
144998,Odisha,Cuttack,Locality_27,Independent House,5,1418,351.64,0.25,2005,Unfurnished,7,9,20,1,8,Medium,Yes,No,"Garden, Clubhouse, Pool, Gym",West,Builder,Ready_to_Move
144999,Rajasthan,Jodhpur,Locality_295,Villa,2,4326,475.9,0.11,2022,Furnished,26,23,3,5,6,Medium,No,No,"Playground, Clubhouse, Pool, Gym",South,Broker,Ready_to_Move
145000,Chhattisgarh,Bilaspur,Locality_24,Apartment,4,3470,323.44,0.09,2021,Semi-furnished,8,16,4,6,1,Medium,No,Yes,"Gym, Pool",South,Builder,Ready_to_Move
145001,Madhya Pradesh,Bhopal,Locality_296,Apartment,4,3177,328.74,0.1,2004,Furnished,10,1,21,10,1,Medium,Yes,No,"Playground, Garden, Gym, Clubhouse",East,Builder,Ready_to_Move
145002,West Bengal,Kolkata,Locality_440,Independent House,3,632,374.8,0.59,2004,Unfurnished,27,6,21,3,9,Medium,No,No,"Pool, Playground, Clubhouse",South,Owner,Ready_to_Move
145003,Maharashtra,Pune,Locality_197,Independent House,3,3033,332.85,0.11,2023,Furnished,19,15,2,1,7,High,No,No,"Pool, Garden, Gym",East,Broker,Ready_to_Move
145004,Uttar Pradesh,Noida,Locality_431,Independent House,1,3793,233.77,0.06,1996,Unfurnished,6,16,29,7,1,Low,Yes,Yes,"Playground, Garden, Gym, Clubhouse, Pool",South,Owner,Under_Construction
145005,Assam,Silchar,Locality_125,Villa,3,4929,458.0,0.09,2021,Semi-furnished,10,11,4,1,4,High,Yes,Yes,"Clubhouse, Playground, Pool",East,Owner,Under_Construction
145006,Uttar Pradesh,Noida,Locality_309,Independent House,4,3902,169.22,0.04,2017,Semi-furnished,19,25,8,5,4,High,Yes,Yes,"Clubhouse, Garden, Pool",South,Builder,Under_Construction
145007,Punjab,Ludhiana,Locality_490,Villa,1,1112,333.18,0.3,2000,Semi-furnished,18,9,25,6,3,Medium,No,No,Garden,South,Builder,Ready_to_Move
145008,Tamil Nadu,Coimbatore,Locality_33,Villa,2,3777,450.96,0.12,1990,Unfurnished,13,3,35,10,4,Medium,No,Yes,"Pool, Clubhouse, Playground, Garden",North,Builder,Ready_to_Move
145009,Odisha,Cuttack,Locality_152,Villa,4,2775,407.38,0.15,1997,Furnished,15,4,28,3,2,High,No,No,"Playground, Garden",North,Builder,Under_Construction
145010,Uttar Pradesh,Lucknow,Locality_480,Independent House,3,1288,364.09,0.28,1997,Semi-furnished,11,9,28,9,10,High,No,Yes,"Playground, Garden, Pool, Clubhouse, Gym",East,Builder,Ready_to_Move
145011,Haryana,Gurgaon,Locality_367,Villa,5,4759,228.15,0.05,1996,Semi-furnished,16,21,29,10,7,Low,Yes,Yes,"Pool, Clubhouse, Garden, Gym, Playground",South,Owner,Ready_to_Move
145012,Odisha,Bhubaneswar,Locality_63,Apartment,2,1550,424.76,0.27,2008,Furnished,24,15,17,9,5,High,Yes,Yes,"Pool, Playground, Gym, Garden, Clubhouse",West,Builder,Ready_to_Move
145013,Chhattisgarh,Raipur,Locality_414,Independent House,4,2473,213.17,0.09,1990,Furnished,13,8,35,9,8,Low,Yes,Yes,"Playground, Clubhouse, Pool, Garden, Gym",North,Broker,Ready_to_Move
145014,West Bengal,Kolkata,Locality_172,Independent House,3,4886,368.39,0.08,2017,Semi-furnished,30,6,8,8,5,Low,Yes,Yes,"Garden, Pool, Playground",West,Owner,Under_Construction
145015,Maharashtra,Pune,Locality_207,Apartment,1,4397,263.26,0.06,2012,Furnished,16,23,13,4,5,Low,Yes,No,"Gym, Clubhouse",North,Broker,Under_Construction
145016,West Bengal,Kolkata,Locality_86,Villa,3,3366,190.18,0.06,2014,Semi-furnished,12,22,11,7,2,Medium,Yes,Yes,"Pool, Gym",South,Builder,Ready_to_Move
145017,Odisha,Cuttack,Locality_45,Independent House,5,3393,392.6,0.12,2020,Furnished,16,1,5,9,10,Low,Yes,Yes,"Playground, Garden, Gym, Pool",South,Broker,Under_Construction
145018,Chhattisgarh,Raipur,Locality_457,Independent House,2,850,304.76,0.36,2009,Semi-furnished,26,17,16,4,1,Low,No,Yes,"Gym, Garden, Clubhouse",North,Builder,Ready_to_Move
145019,Maharashtra,Pune,Locality_36,Apartment,2,4828,212.21,0.04,2022,Unfurnished,15,26,3,8,3,Low,Yes,No,"Garden, Playground, Gym, Clubhouse, Pool",North,Owner,Ready_to_Move
145020,Jharkhand,Ranchi,Locality_15,Independent House,1,680,175.07,0.26,2005,Unfurnished,11,14,20,9,10,High,No,Yes,Garden,South,Owner,Under_Construction
145021,Telangana,Hyderabad,Locality_230,Apartment,3,2016,112.58,0.06,2008,Furnished,4,19,17,9,6,Low,Yes,Yes,Gym,South,Owner,Ready_to_Move
145022,Chhattisgarh,Bilaspur,Locality_245,Villa,4,1887,363.91,0.19,1996,Unfurnished,29,19,29,9,2,Medium,Yes,No,"Clubhouse, Gym, Playground, Garden",West,Owner,Under_Construction
145023,Rajasthan,Jaipur,Locality_104,Independent House,1,1570,256.0,0.16,2019,Semi-furnished,15,26,6,6,9,Medium,No,Yes,Garden,South,Broker,Under_Construction
145024,Rajasthan,Jaipur,Locality_56,Villa,1,2109,416.93,0.2,1996,Unfurnished,13,21,29,7,7,Medium,Yes,No,"Playground, Clubhouse",North,Builder,Under_Construction
145025,Jharkhand,Jamshedpur,Locality_73,Apartment,5,1940,423.52,0.22,2000,Furnished,4,27,25,7,7,Medium,No,Yes,"Gym, Clubhouse",West,Builder,Under_Construction
145026,Bihar,Patna,Locality_481,Independent House,2,3976,33.2,0.01,1993,Furnished,1,27,32,4,2,High,Yes,Yes,"Garden, Playground, Pool",East,Broker,Ready_to_Move
145027,Assam,Silchar,Locality_93,Villa,5,3136,325.2,0.1,1998,Furnished,21,7,27,5,8,High,No,No,"Clubhouse, Playground, Gym, Pool",East,Owner,Ready_to_Move
145028,Bihar,Gaya,Locality_81,Villa,4,4507,245.52,0.05,2011,Semi-furnished,20,4,14,9,10,High,Yes,No,"Garden, Clubhouse, Gym, Playground",West,Owner,Ready_to_Move
145029,Madhya Pradesh,Indore,Locality_451,Independent House,2,4238,485.12,0.11,2004,Semi-furnished,0,8,21,9,9,High,No,Yes,"Clubhouse, Gym",South,Owner,Ready_to_Move
145030,Bihar,Patna,Locality_153,Independent House,5,3888,257.7,0.07,2008,Semi-furnished,22,9,17,2,3,High,Yes,No,"Pool, Playground, Garden, Gym, Clubhouse",West,Owner,Under_Construction
145031,Odisha,Cuttack,Locality_210,Apartment,3,2965,39.53,0.01,1993,Unfurnished,21,13,32,6,9,Medium,Yes,No,"Garden, Playground, Clubhouse, Pool",West,Owner,Ready_to_Move
145032,West Bengal,Kolkata,Locality_17,Independent House,5,783,477.22,0.61,2023,Unfurnished,1,4,2,2,9,Low,Yes,Yes,"Pool, Garden, Clubhouse",South,Broker,Under_Construction
145033,Rajasthan,Jodhpur,Locality_307,Independent House,1,1046,277.78,0.27,2020,Semi-furnished,1,16,5,1,2,Medium,Yes,No,"Garden, Gym, Pool",North,Broker,Under_Construction
145034,Madhya Pradesh,Indore,Locality_210,Independent House,4,4953,94.86,0.02,2011,Unfurnished,25,17,14,6,2,Medium,No,Yes,"Gym, Pool, Clubhouse, Garden",North,Builder,Ready_to_Move
145035,Tamil Nadu,Coimbatore,Locality_210,Independent House,1,3062,58.96,0.02,2000,Furnished,28,25,25,4,4,Medium,Yes,No,"Gym, Pool, Garden, Clubhouse",North,Owner,Under_Construction
145036,Haryana,Gurgaon,Locality_226,Villa,3,2657,308.78,0.12,2023,Unfurnished,5,8,2,3,10,Low,Yes,Yes,"Pool, Clubhouse, Gym, Playground",East,Owner,Ready_to_Move
145037,Andhra Pradesh,Vijayawada,Locality_25,Villa,1,1001,46.36,0.05,2013,Furnished,14,15,12,5,6,High,No,No,"Pool, Clubhouse",North,Broker,Under_Construction
145038,Bihar,Gaya,Locality_261,Apartment,3,1374,464.71,0.34,1995,Furnished,11,16,30,4,8,Low,Yes,Yes,"Gym, Pool, Playground, Garden, Clubhouse",North,Broker,Under_Construction
145039,Kerala,Kochi,Locality_394,Apartment,4,819,404.23,0.49,2008,Semi-furnished,5,11,17,9,8,Low,No,Yes,"Garden, Pool, Clubhouse, Gym",East,Owner,Ready_to_Move
145040,Andhra Pradesh,Vijayawada,Locality_86,Apartment,4,2348,57.79,0.02,1993,Furnished,8,20,32,9,9,Low,Yes,No,"Garden, Playground",East,Builder,Under_Construction
145041,Telangana,Hyderabad,Locality_24,Independent House,1,3570,102.24,0.03,2023,Unfurnished,22,13,2,9,6,Medium,Yes,No,"Clubhouse, Playground",East,Owner,Under_Construction
145042,Punjab,Ludhiana,Locality_28,Independent House,2,1075,493.16,0.46,2022,Unfurnished,10,8,3,8,7,Medium,Yes,No,"Garden, Pool, Playground",West,Owner,Ready_to_Move
145043,Assam,Guwahati,Locality_382,Apartment,5,1864,356.55,0.19,1990,Unfurnished,21,4,35,1,4,Low,No,Yes,"Clubhouse, Playground",East,Builder,Ready_to_Move
145044,Uttarakhand,Dehradun,Locality_33,Villa,1,734,299.04,0.41,2016,Semi-furnished,29,25,9,7,7,Medium,No,No,"Gym, Garden",South,Owner,Ready_to_Move
145045,Telangana,Warangal,Locality_297,Villa,4,4469,379.84,0.08,2000,Semi-furnished,1,28,25,6,10,Low,No,Yes,"Playground, Garden",East,Builder,Ready_to_Move
145046,Maharashtra,Mumbai,Locality_99,Independent House,2,4551,379.81,0.08,1997,Unfurnished,29,10,28,3,9,Medium,Yes,No,"Pool, Playground, Garden, Gym, Clubhouse",West,Owner,Under_Construction
145047,Delhi,Dwarka,Locality_41,Villa,1,2174,250.28,0.12,2008,Semi-furnished,3,16,17,9,5,Low,No,Yes,"Clubhouse, Pool, Garden, Gym",West,Owner,Ready_to_Move
145048,Odisha,Cuttack,Locality_174,Villa,4,1815,412.21,0.23,2012,Semi-furnished,7,18,13,8,8,Medium,Yes,No,"Garden, Playground, Gym, Pool",North,Builder,Under_Construction
145049,Maharashtra,Pune,Locality_118,Apartment,1,4325,373.91,0.09,2020,Unfurnished,26,2,5,2,8,Low,No,Yes,"Gym, Clubhouse",East,Owner,Ready_to_Move
145050,Andhra Pradesh,Vijayawada,Locality_33,Apartment,1,4013,142.74,0.04,2016,Furnished,19,22,9,10,5,Medium,Yes,Yes,"Clubhouse, Playground, Gym, Pool, Garden",East,Builder,Under_Construction
145051,Uttar Pradesh,Lucknow,Locality_42,Apartment,3,790,469.31,0.59,2021,Unfurnished,4,24,4,8,10,Medium,No,No,"Gym, Garden",West,Builder,Under_Construction
145052,Karnataka,Mysore,Locality_384,Apartment,4,2399,58.56,0.02,1998,Unfurnished,30,15,27,2,3,Low,No,No,Gym,East,Builder,Under_Construction
145053,Uttarakhand,Dehradun,Locality_44,Apartment,3,3246,229.15,0.07,2016,Semi-furnished,11,1,9,4,5,Low,Yes,No,Clubhouse,West,Builder,Under_Construction
145054,Rajasthan,Jodhpur,Locality_149,Villa,2,3711,198.9,0.05,2023,Semi-furnished,21,8,2,1,1,Medium,Yes,No,Garden,South,Broker,Under_Construction
145055,Andhra Pradesh,Vijayawada,Locality_448,Villa,4,2686,420.83,0.16,2006,Furnished,10,14,19,5,2,High,Yes,Yes,Pool,West,Builder,Under_Construction
145056,Maharashtra,Nagpur,Locality_334,Apartment,2,2351,376.97,0.16,2006,Unfurnished,28,8,19,10,5,Low,Yes,Yes,"Pool, Gym",East,Builder,Under_Construction
145057,Kerala,Kochi,Locality_204,Independent House,2,2350,357.66,0.15,2006,Furnished,6,3,19,8,4,Low,No,Yes,Garden,West,Owner,Ready_to_Move
145058,Telangana,Warangal,Locality_309,Villa,2,1050,172.19,0.16,1997,Unfurnished,8,29,28,7,1,Medium,Yes,No,"Pool, Garden, Gym",West,Owner,Under_Construction
145059,Delhi,New Delhi,Locality_403,Independent House,3,1058,218.92,0.21,2014,Unfurnished,8,20,11,7,5,Low,No,No,"Pool, Clubhouse, Garden, Gym, Playground",South,Broker,Ready_to_Move
145060,Tamil Nadu,Chennai,Locality_46,Apartment,2,3979,72.56,0.02,1996,Semi-furnished,23,23,29,2,9,Low,No,No,"Pool, Gym, Garden, Clubhouse, Playground",West,Builder,Ready_to_Move
145061,Maharashtra,Pune,Locality_144,Independent House,5,3624,195.03,0.05,2000,Semi-furnished,18,23,25,4,3,High,No,Yes,Pool,West,Broker,Ready_to_Move
145062,West Bengal,Kolkata,Locality_145,Villa,3,854,357.51,0.42,2003,Furnished,9,28,22,6,4,High,No,No,Pool,East,Builder,Ready_to_Move
145063,Delhi,New Delhi,Locality_323,Apartment,3,4431,409.05,0.09,2019,Furnished,28,25,6,1,8,Medium,No,No,"Gym, Playground, Garden",East,Broker,Ready_to_Move
145064,Bihar,Gaya,Locality_191,Apartment,4,3993,173.73,0.04,2005,Furnished,3,10,20,6,4,High,Yes,Yes,"Pool, Clubhouse, Playground",East,Owner,Ready_to_Move
145065,Kerala,Trivandrum,Locality_254,Apartment,1,2782,177.81,0.06,1998,Semi-furnished,30,13,27,10,10,Medium,No,Yes,Pool,East,Broker,Under_Construction
145066,Assam,Guwahati,Locality_465,Independent House,5,4834,389.28,0.08,2009,Unfurnished,28,7,16,5,4,Low,Yes,No,"Gym, Clubhouse, Playground, Pool",South,Owner,Under_Construction
145067,Kerala,Trivandrum,Locality_385,Independent House,3,2121,415.36,0.2,2011,Unfurnished,12,8,14,3,9,Low,Yes,Yes,"Pool, Gym, Playground",South,Builder,Ready_to_Move
145068,Uttarakhand,Haridwar,Locality_344,Apartment,3,782,394.19,0.5,1999,Semi-furnished,9,21,26,8,2,Medium,No,No,"Pool, Clubhouse, Gym",North,Builder,Ready_to_Move
145069,Odisha,Bhubaneswar,Locality_323,Apartment,4,1727,396.75,0.23,1992,Unfurnished,20,29,33,10,7,High,Yes,Yes,"Pool, Clubhouse, Garden",North,Builder,Ready_to_Move
145070,Uttarakhand,Haridwar,Locality_367,Independent House,4,713,342.71,0.48,2012,Furnished,0,14,13,9,1,Medium,No,No,"Playground, Garden, Pool, Clubhouse",East,Owner,Under_Construction
145071,Madhya Pradesh,Indore,Locality_267,Independent House,4,2871,37.26,0.01,1999,Semi-furnished,13,17,26,3,5,Medium,Yes,Yes,"Garden, Gym, Playground, Pool, Clubhouse",South,Broker,Under_Construction
145072,Uttarakhand,Haridwar,Locality_55,Apartment,3,1050,106.63,0.1,2000,Unfurnished,18,26,25,4,5,Medium,No,Yes,"Pool, Gym, Garden, Clubhouse",South,Owner,Ready_to_Move
145073,Kerala,Trivandrum,Locality_200,Villa,2,3079,219.28,0.07,2012,Unfurnished,4,1,13,10,10,Low,No,No,Garden,South,Owner,Under_Construction
145074,Maharashtra,Pune,Locality_230,Apartment,2,1111,386.81,0.35,2011,Semi-furnished,27,19,14,6,10,High,No,Yes,"Playground, Pool, Gym",South,Owner,Ready_to_Move
145075,Haryana,Faridabad,Locality_64,Apartment,1,3534,122.38,0.03,2010,Unfurnished,26,1,15,7,10,High,Yes,Yes,"Gym, Clubhouse, Garden",North,Builder,Ready_to_Move
145076,Tamil Nadu,Chennai,Locality_480,Independent House,1,833,178.86,0.21,2018,Furnished,5,7,7,7,1,Low,No,Yes,"Playground, Pool",North,Broker,Under_Construction
145077,Gujarat,Surat,Locality_130,Apartment,1,4374,430.56,0.1,1990,Furnished,12,8,35,7,1,Low,No,No,"Gym, Pool, Clubhouse, Playground",South,Builder,Ready_to_Move
145078,Uttar Pradesh,Lucknow,Locality_476,Independent House,3,3174,231.61,0.07,2003,Semi-furnished,30,14,22,1,2,High,No,No,"Clubhouse, Gym, Pool, Playground",West,Broker,Under_Construction
145079,Maharashtra,Mumbai,Locality_476,Villa,4,2726,385.53,0.14,2006,Unfurnished,19,3,19,2,5,High,Yes,No,"Clubhouse, Gym, Pool, Garden, Playground",West,Builder,Under_Construction
145080,Rajasthan,Jaipur,Locality_445,Apartment,3,3848,62.71,0.02,2008,Unfurnished,2,29,17,4,1,High,No,No,"Clubhouse, Gym",North,Builder,Ready_to_Move
145081,Rajasthan,Jodhpur,Locality_393,Villa,3,1675,494.85,0.3,2021,Furnished,6,17,4,6,8,High,Yes,Yes,"Playground, Gym, Clubhouse, Garden",West,Broker,Under_Construction
145082,Haryana,Gurgaon,Locality_188,Villa,2,3518,102.46,0.03,2022,Furnished,15,12,3,5,9,Medium,No,No,"Pool, Playground",North,Builder,Ready_to_Move
145083,Gujarat,Ahmedabad,Locality_433,Villa,3,731,380.22,0.52,1990,Unfurnished,14,20,35,7,4,Medium,No,Yes,Gym,North,Owner,Ready_to_Move
145084,Haryana,Faridabad,Locality_429,Villa,4,3679,199.95,0.05,2007,Semi-furnished,4,14,18,5,5,Low,Yes,No,"Playground, Clubhouse",North,Owner,Ready_to_Move
145085,Delhi,Dwarka,Locality_221,Villa,5,2831,255.31,0.09,1994,Unfurnished,21,9,31,2,7,Low,Yes,Yes,"Playground, Garden, Gym",West,Broker,Under_Construction
145086,Delhi,New Delhi,Locality_95,Independent House,4,4637,72.69,0.02,2000,Semi-furnished,18,10,25,2,3,Low,Yes,No,"Clubhouse, Playground",South,Broker,Ready_to_Move
