ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
106258,Haryana,Faridabad,Locality_6,Independent House,3,4727,107.15,0.02,2016,Furnished,14,27,9,7,5,Medium,No,Yes,"Clubhouse, Gym, Garden, Pool",South,Owner,Ready_to_Move
106259,Gujarat,Ahmedabad,Locality_318,Apartment,3,1189,451.33,0.38,1999,Unfurnished,6,4,26,5,10,Low,Yes,No,Gym,South,Owner,Ready_to_Move
106260,Assam,Guwahati,Locality_334,Villa,5,4241,374.04,0.09,2002,Furnished,11,24,23,9,1,Medium,No,Yes,Clubhouse,South,Builder,Under_Construction
106261,Chhattisgarh,Bilaspur,Locality_499,Villa,5,2769,325.92,0.12,1993,Unfurnished,7,24,32,1,1,Low,No,Yes,Garden,North,Owner,Ready_to_Move
106262,Gujarat,Surat,Locality_221,Apartment,4,1869,215.88,0.12,2012,Unfurnished,15,19,13,7,8,Low,Yes,Yes,"Garden, Pool, Playground, Clubhouse",West,Owner,Ready_to_Move
106263,Haryana,Gurgaon,Locality_416,Independent House,5,1382,174.82,0.13,1998,Furnished,18,25,27,8,5,Medium,Yes,No,Gym,East,Owner,Ready_to_Move
106264,Karnataka,Mangalore,Locality_415,Villa,5,750,173.02,0.23,2003,Unfurnished,3,21,22,6,1,Medium,No,No,"Clubhouse, Pool, Playground, Gym",East,Broker,Under_Construction
106265,Chhattisgarh,Raipur,Locality_37,Apartment,2,4317,186.8,0.04,2005,Furnished,11,28,20,9,1,High,Yes,No,"Clubhouse, Pool, Playground, Gym, Garden",West,Builder,Ready_to_Move
106266,Rajasthan,Jodhpur,Locality_214,Villa,1,2954,115.56,0.04,2015,Semi-furnished,27,19,10,9,5,Low,No,No,"Playground, Clubhouse, Pool, Gym",South,Broker,Ready_to_Move
106267,Uttar Pradesh,Lucknow,Locality_476,Independent House,2,3401,169.27,0.05,1995,Furnished,22,10,30,6,7,High,Yes,Yes,"Pool, Clubhouse",East,Broker,Ready_to_Move
106268,Andhra Pradesh,Vishakhapatnam,Locality_162,Apartment,3,3765,419.86,0.11,1994,Furnished,21,7,31,3,6,Medium,Yes,No,"Pool, Playground",East,Builder,Under_Construction
106269,Bihar,Patna,Locality_83,Independent House,5,3221,38.81,0.01,1991,Furnished,13,6,34,8,1,Low,Yes,No,"Pool, Clubhouse",South,Broker,Ready_to_Move
106270,Assam,Guwahati,Locality_290,Independent House,3,2762,404.85,0.15,2004,Unfurnished,19,30,21,9,6,High,Yes,Yes,"Clubhouse, Garden, Playground, Gym, Pool",East,Broker,Under_Construction
106271,Karnataka,Mangalore,Locality_160,Apartment,2,4051,238.34,0.06,2001,Furnished,9,27,24,5,3,Low,Yes,No,"Pool, Garden, Gym, Playground",North,Builder,Under_Construction
106272,Jharkhand,Jamshedpur,Locality_197,Apartment,4,3835,206.08,0.05,1990,Semi-furnished,12,21,35,3,4,Low,Yes,No,"Garden, Clubhouse, Pool, Gym, Playground",South,Builder,Ready_to_Move
106273,West Bengal,Kolkata,Locality_18,Apartment,5,2585,387.97,0.15,1998,Unfurnished,25,19,27,5,3,Low,Yes,Yes,"Clubhouse, Gym, Playground, Pool",South,Builder,Under_Construction
106274,Gujarat,Ahmedabad,Locality_435,Apartment,5,3378,484.66,0.14,2004,Unfurnished,0,14,21,6,6,Low,No,Yes,Playground,South,Builder,Ready_to_Move
106275,Bihar,Gaya,Locality_460,Apartment,2,4476,457.83,0.1,2018,Semi-furnished,7,12,7,9,2,Low,Yes,No,"Playground, Garden, Clubhouse",West,Broker,Ready_to_Move
106276,Uttar Pradesh,Noida,Locality_280,Independent House,3,4652,440.47,0.09,1993,Unfurnished,15,14,32,2,5,High,Yes,Yes,Garden,West,Owner,Ready_to_Move
106277,Madhya Pradesh,Indore,Locality_28,Independent House,2,4645,56.6,0.01,2014,Furnished,9,16,11,6,5,Low,Yes,No,"Playground, Gym, Clubhouse",North,Broker,Under_Construction
106278,Madhya Pradesh,Bhopal,Locality_144,Villa,4,2964,96.04,0.03,2006,Furnished,28,26,19,3,3,High,No,Yes,"Playground, Garden, Clubhouse",North,Broker,Under_Construction
106279,Chhattisgarh,Bilaspur,Locality_37,Apartment,1,2328,181.85,0.08,2023,Semi-furnished,6,13,2,5,4,Low,No,Yes,"Garden, Clubhouse, Pool",North,Broker,Ready_to_Move
106280,Bihar,Patna,Locality_405,Independent House,2,4932,105.37,0.02,2013,Furnished,21,11,12,6,2,Medium,Yes,Yes,"Playground, Gym, Garden, Pool, Clubhouse",North,Builder,Ready_to_Move
106281,Jharkhand,Ranchi,Locality_218,Independent House,4,2099,50.53,0.02,2005,Unfurnished,25,1,20,6,3,High,No,Yes,"Garden, Clubhouse, Playground",East,Builder,Under_Construction
106282,Odisha,Cuttack,Locality_404,Apartment,5,3986,126.6,0.03,2008,Semi-furnished,29,11,17,5,8,High,No,Yes,Playground,East,Broker,Under_Construction
106283,Bihar,Patna,Locality_427,Villa,4,1011,283.39,0.28,1999,Unfurnished,30,9,26,6,5,Medium,No,No,Pool,West,Builder,Ready_to_Move
106284,West Bengal,Kolkata,Locality_219,Independent House,1,2911,456.8,0.16,2007,Unfurnished,17,14,18,9,10,High,Yes,No,"Pool, Gym, Garden, Clubhouse",East,Builder,Ready_to_Move
106285,Uttarakhand,Dehradun,Locality_162,Independent House,4,3545,462.25,0.13,2017,Semi-furnished,19,5,8,3,3,High,No,Yes,"Garden, Pool, Playground, Clubhouse",North,Broker,Ready_to_Move
106286,Assam,Guwahati,Locality_366,Independent House,5,783,225.75,0.29,1997,Furnished,6,12,28,10,6,Medium,No,No,"Garden, Pool, Playground, Clubhouse, Gym",North,Builder,Under_Construction
106287,Uttarakhand,Dehradun,Locality_106,Villa,1,1412,57.73,0.04,2012,Furnished,26,30,13,8,2,Low,No,Yes,Gym,West,Broker,Under_Construction
106288,Assam,Silchar,Locality_374,Apartment,1,2124,16.56,0.01,2007,Furnished,2,24,18,8,5,Medium,No,No,"Clubhouse, Playground",East,Broker,Under_Construction
106289,Bihar,Gaya,Locality_381,Villa,5,4927,317.37,0.06,1999,Furnished,13,3,26,10,9,Low,No,No,"Gym, Garden, Playground, Pool, Clubhouse",North,Owner,Ready_to_Move
106290,West Bengal,Kolkata,Locality_215,Villa,1,4950,312.54,0.06,2021,Unfurnished,29,20,4,10,4,High,Yes,No,"Garden, Gym, Playground, Pool",East,Owner,Ready_to_Move
106291,Haryana,Faridabad,Locality_219,Apartment,4,3147,46.18,0.01,2005,Unfurnished,5,9,20,2,2,Low,No,Yes,"Pool, Clubhouse, Playground, Garden",South,Builder,Ready_to_Move
106292,Telangana,Warangal,Locality_168,Independent House,1,4341,466.16,0.11,2005,Furnished,9,3,20,2,6,Low,No,Yes,Clubhouse,North,Owner,Ready_to_Move
106293,Jharkhand,Jamshedpur,Locality_274,Apartment,1,3757,414.03,0.11,2015,Semi-furnished,13,17,10,4,5,Low,No,No,Pool,East,Owner,Ready_to_Move
106294,Uttar Pradesh,Lucknow,Locality_91,Apartment,3,4757,203.79,0.04,2009,Furnished,24,4,16,8,8,High,No,Yes,"Playground, Clubhouse, Pool, Garden",North,Builder,Ready_to_Move
106295,Odisha,Bhubaneswar,Locality_333,Apartment,4,2231,155.81,0.07,2014,Semi-furnished,19,9,11,10,7,High,No,Yes,"Clubhouse, Pool, Playground, Garden, Gym",North,Builder,Ready_to_Move
106296,Kerala,Kochi,Locality_33,Independent House,1,4121,427.02,0.1,2005,Furnished,16,28,20,8,4,Medium,Yes,Yes,"Garden, Playground",South,Owner,Ready_to_Move
106297,Telangana,Warangal,Locality_252,Apartment,4,4683,38.57,0.01,2023,Furnished,1,7,2,8,5,Medium,No,Yes,"Clubhouse, Playground, Garden, Gym, Pool",North,Broker,Ready_to_Move
106298,Chhattisgarh,Raipur,Locality_191,Independent House,4,1957,361.53,0.18,1991,Unfurnished,8,14,34,3,10,Medium,No,No,"Playground, Garden, Pool, Clubhouse, Gym",East,Broker,Under_Construction
106299,Andhra Pradesh,Vijayawada,Locality_28,Apartment,4,2194,241.64,0.11,2003,Furnished,13,3,22,8,5,High,No,No,"Clubhouse, Garden, Pool",East,Broker,Ready_to_Move
106300,Rajasthan,Jodhpur,Locality_480,Independent House,5,1339,300.76,0.22,2015,Unfurnished,16,15,10,2,6,Low,Yes,Yes,"Pool, Clubhouse, Garden",West,Owner,Ready_to_Move
106301,Jharkhand,Ranchi,Locality_58,Villa,1,1662,126.71,0.08,2011,Semi-furnished,10,30,14,10,1,Medium,Yes,Yes,"Playground, Gym",West,Broker,Under_Construction
106302,Assam,Guwahati,Locality_328,Apartment,2,2406,394.45,0.16,1997,Furnished,9,26,28,4,7,High,No,Yes,Pool,West,Broker,Ready_to_Move
106303,Punjab,Amritsar,Locality_478,Apartment,3,4287,306.22,0.07,2023,Unfurnished,21,14,2,2,10,Medium,No,Yes,"Pool, Playground",East,Broker,Ready_to_Move
106304,Karnataka,Mysore,Locality_134,Apartment,2,3606,105.51,0.03,2019,Unfurnished,11,7,6,3,9,High,No,No,"Gym, Garden, Playground, Clubhouse",West,Builder,Under_Construction
106305,Madhya Pradesh,Bhopal,Locality_292,Independent House,3,3687,347.76,0.09,1992,Semi-furnished,19,28,33,2,2,Low,No,No,"Playground, Clubhouse",West,Builder,Under_Construction
106306,Haryana,Faridabad,Locality_147,Villa,4,4913,365.87,0.07,1991,Furnished,14,26,34,9,2,Medium,No,No,Gym,North,Builder,Ready_to_Move
106307,Uttar Pradesh,Lucknow,Locality_140,Independent House,4,3860,14.71,0.0,1998,Unfurnished,22,12,27,5,1,Medium,No,No,"Playground, Gym",South,Owner,Under_Construction
106308,Odisha,Bhubaneswar,Locality_94,Apartment,1,3075,167.7,0.05,2007,Furnished,25,3,18,9,8,High,No,No,"Playground, Pool",North,Owner,Ready_to_Move
106309,Gujarat,Ahmedabad,Locality_406,Independent House,3,515,413.25,0.8,2020,Semi-furnished,18,10,5,10,2,Low,No,No,"Playground, Gym",North,Broker,Under_Construction
106310,Assam,Guwahati,Locality_87,Apartment,4,2881,304.35,0.11,2018,Unfurnished,28,16,7,5,1,High,Yes,No,"Playground, Clubhouse",East,Builder,Ready_to_Move
106311,Madhya Pradesh,Indore,Locality_194,Villa,4,1599,293.68,0.18,1997,Unfurnished,19,6,28,1,9,Low,No,Yes,"Playground, Garden, Gym",East,Builder,Ready_to_Move
106312,Assam,Guwahati,Locality_208,Apartment,1,4780,277.73,0.06,2012,Unfurnished,19,27,13,7,3,Medium,Yes,Yes,"Garden, Gym, Playground, Clubhouse, Pool",West,Owner,Ready_to_Move
106313,Uttar Pradesh,Noida,Locality_188,Apartment,5,4777,316.22,0.07,1996,Semi-furnished,15,27,29,10,1,Medium,No,No,Gym,West,Builder,Ready_to_Move
106314,Jharkhand,Jamshedpur,Locality_281,Apartment,1,1825,136.44,0.07,2009,Semi-furnished,1,11,16,6,5,Medium,Yes,Yes,Playground,North,Broker,Under_Construction
106315,Rajasthan,Jaipur,Locality_463,Apartment,5,1797,412.54,0.23,2021,Semi-furnished,22,27,4,10,8,High,No,No,"Garden, Playground, Clubhouse, Pool",West,Broker,Under_Construction
106316,Delhi,Dwarka,Locality_216,Independent House,2,2658,433.47,0.16,1999,Furnished,8,27,26,7,10,High,Yes,Yes,"Garden, Pool",East,Owner,Under_Construction
106317,Uttar Pradesh,Noida,Locality_76,Independent House,3,3579,74.84,0.02,2012,Semi-furnished,6,7,13,6,8,Medium,No,No,"Garden, Gym",East,Broker,Under_Construction
106318,Kerala,Kochi,Locality_93,Villa,1,2579,139.82,0.05,2020,Unfurnished,15,11,5,6,4,Low,Yes,No,"Clubhouse, Garden, Gym",South,Owner,Ready_to_Move
106319,Maharashtra,Nagpur,Locality_108,Independent House,5,825,258.69,0.31,2005,Furnished,7,8,20,8,7,High,Yes,No,"Garden, Gym",West,Broker,Under_Construction
106320,Rajasthan,Jodhpur,Locality_281,Villa,3,2614,103.89,0.04,2012,Semi-furnished,9,13,13,1,3,Medium,Yes,Yes,Clubhouse,South,Owner,Ready_to_Move
106321,Andhra Pradesh,Vijayawada,Locality_498,Villa,3,3172,41.6,0.01,2002,Furnished,28,13,23,8,10,Medium,Yes,Yes,"Playground, Pool, Garden",South,Broker,Under_Construction
106322,Karnataka,Mysore,Locality_46,Apartment,1,4225,384.55,0.09,2022,Unfurnished,23,12,3,9,4,Medium,No,No,"Garden, Clubhouse, Gym, Playground, Pool",East,Broker,Ready_to_Move
106323,Odisha,Cuttack,Locality_14,Apartment,3,2462,172.6,0.07,2016,Furnished,29,11,9,2,9,Medium,No,Yes,"Garden, Pool",South,Broker,Under_Construction
106324,Uttar Pradesh,Lucknow,Locality_458,Villa,3,2046,330.68,0.16,1996,Unfurnished,23,6,29,9,7,Medium,Yes,Yes,"Clubhouse, Pool, Garden",South,Broker,Ready_to_Move
106325,Odisha,Bhubaneswar,Locality_10,Apartment,2,3919,328.66,0.08,2012,Furnished,18,9,13,6,7,High,No,Yes,"Clubhouse, Playground",West,Owner,Under_Construction
106326,Bihar,Patna,Locality_342,Independent House,2,1356,432.59,0.32,1993,Furnished,28,21,32,2,6,Medium,No,Yes,"Playground, Gym, Garden",West,Builder,Under_Construction
106327,Delhi,Dwarka,Locality_387,Apartment,1,1992,440.35,0.22,1999,Furnished,16,18,26,4,6,Medium,Yes,Yes,"Pool, Playground",North,Builder,Ready_to_Move
106328,Haryana,Faridabad,Locality_248,Apartment,3,4948,497.53,0.1,2005,Semi-furnished,16,7,20,5,6,Medium,Yes,No,"Pool, Garden, Clubhouse, Playground",North,Owner,Under_Construction
106329,Karnataka,Mysore,Locality_112,Independent House,3,4856,271.97,0.06,1995,Unfurnished,8,22,30,9,10,Low,Yes,Yes,"Playground, Gym, Pool, Clubhouse, Garden",North,Builder,Under_Construction
106330,Andhra Pradesh,Vijayawada,Locality_352,Independent House,1,2307,34.48,0.01,1996,Furnished,30,25,29,8,10,Low,Yes,Yes,"Gym, Clubhouse, Garden",West,Owner,Under_Construction
106331,Delhi,Dwarka,Locality_206,Villa,1,2402,207.18,0.09,1992,Unfurnished,11,22,33,2,4,High,Yes,No,"Garden, Pool, Playground, Clubhouse",South,Builder,Ready_to_Move
106332,Rajasthan,Jodhpur,Locality_382,Villa,1,4207,465.77,0.11,1994,Semi-furnished,8,28,31,9,2,Medium,No,No,"Gym, Clubhouse, Playground, Garden, Pool",South,Broker,Ready_to_Move
106333,Assam,Guwahati,Locality_57,Villa,5,2218,133.34,0.06,1998,Furnished,12,17,27,3,9,Low,No,Yes,"Pool, Clubhouse, Gym, Playground",North,Owner,Under_Construction
106334,Karnataka,Bangalore,Locality_328,Independent House,3,3100,381.74,0.12,2002,Furnished,27,16,23,1,1,High,Yes,No,"Playground, Clubhouse",East,Broker,Ready_to_Move
106335,Andhra Pradesh,Vijayawada,Locality_492,Villa,5,2125,30.15,0.01,2017,Semi-furnished,7,3,8,2,6,Medium,No,No,"Playground, Garden, Clubhouse, Pool, Gym",East,Broker,Under_Construction
106336,Punjab,Amritsar,Locality_19,Apartment,5,4722,278.93,0.06,2008,Semi-furnished,1,4,17,2,2,High,Yes,No,"Clubhouse, Pool, Garden, Gym",East,Builder,Ready_to_Move
106337,Uttarakhand,Dehradun,Locality_316,Apartment,3,2110,239.2,0.11,2019,Furnished,7,26,6,10,4,Low,Yes,No,"Playground, Pool",North,Owner,Ready_to_Move
106338,Karnataka,Bangalore,Locality_60,Apartment,5,2718,315.12,0.12,2020,Furnished,14,22,5,2,1,High,Yes,No,Garden,South,Builder,Under_Construction
106339,Karnataka,Bangalore,Locality_125,Villa,1,3632,225.55,0.06,2005,Furnished,30,13,20,6,2,Medium,Yes,Yes,"Playground, Pool",South,Owner,Under_Construction
106340,Gujarat,Surat,Locality_33,Apartment,5,3194,479.84,0.15,1990,Semi-furnished,27,17,35,9,8,High,No,No,"Pool, Clubhouse",South,Broker,Under_Construction
106341,Assam,Silchar,Locality_310,Apartment,1,3163,13.88,0.0,1998,Semi-furnished,18,25,27,4,4,Medium,Yes,Yes,"Gym, Playground, Clubhouse",West,Builder,Ready_to_Move
106342,Assam,Guwahati,Locality_295,Apartment,5,3068,480.2,0.16,1996,Semi-furnished,2,12,29,3,1,Low,No,No,"Gym, Garden",North,Owner,Under_Construction
106343,Maharashtra,Nagpur,Locality_499,Independent House,1,1312,211.43,0.16,2009,Semi-furnished,1,1,16,1,9,Low,Yes,Yes,"Clubhouse, Gym, Playground",East,Builder,Ready_to_Move
106344,Odisha,Bhubaneswar,Locality_220,Independent House,3,2241,154.25,0.07,2018,Semi-furnished,16,22,7,4,5,Medium,No,No,"Playground, Pool, Gym, Garden, Clubhouse",North,Owner,Under_Construction
106345,Uttar Pradesh,Lucknow,Locality_108,Apartment,2,1775,152.48,0.09,2014,Unfurnished,28,10,11,2,3,High,No,Yes,"Playground, Clubhouse, Gym, Garden",South,Broker,Under_Construction
106346,Uttar Pradesh,Noida,Locality_455,Independent House,2,1630,113.64,0.07,2023,Semi-furnished,19,12,2,7,8,Low,Yes,No,"Pool, Playground, Garden, Clubhouse",North,Broker,Ready_to_Move
106347,Chhattisgarh,Raipur,Locality_382,Villa,5,2997,152.37,0.05,2022,Unfurnished,17,1,3,3,8,Medium,Yes,Yes,Garden,East,Builder,Under_Construction
106348,Rajasthan,Jaipur,Locality_146,Apartment,3,1561,323.79,0.21,2012,Furnished,29,17,13,7,9,High,No,No,Pool,West,Broker,Ready_to_Move
106349,Karnataka,Mysore,Locality_34,Apartment,2,3692,231.56,0.06,1997,Furnished,5,7,28,1,8,Low,Yes,No,"Playground, Garden, Pool",West,Owner,Under_Construction
106350,Kerala,Trivandrum,Locality_372,Apartment,2,3203,30.63,0.01,2012,Unfurnished,1,21,13,2,1,Low,Yes,Yes,Playground,East,Broker,Under_Construction
106351,Karnataka,Bangalore,Locality_79,Apartment,2,4655,471.16,0.1,2016,Unfurnished,13,19,9,1,10,Medium,No,No,"Playground, Pool, Garden, Gym, Clubhouse",South,Owner,Under_Construction
106352,Kerala,Trivandrum,Locality_64,Independent House,2,1244,23.75,0.02,1991,Furnished,28,2,34,7,8,High,No,Yes,"Garden, Pool, Gym, Playground, Clubhouse",North,Owner,Ready_to_Move
106353,Odisha,Cuttack,Locality_177,Independent House,1,4841,477.46,0.1,1990,Semi-furnished,13,24,35,10,6,Low,No,No,"Garden, Clubhouse, Pool",North,Broker,Under_Construction
106354,Uttarakhand,Haridwar,Locality_168,Villa,2,2326,401.15,0.17,1999,Semi-furnished,16,19,26,3,8,Low,No,No,"Garden, Clubhouse, Gym, Pool",North,Owner,Ready_to_Move
106355,Kerala,Kochi,Locality_411,Apartment,1,2967,306.32,0.1,1996,Unfurnished,7,1,29,4,2,High,Yes,No,"Playground, Pool",East,Broker,Ready_to_Move
106356,Delhi,New Delhi,Locality_133,Villa,5,4720,333.5,0.07,2008,Furnished,3,5,17,3,10,Low,Yes,No,"Pool, Clubhouse",North,Broker,Under_Construction
106357,Telangana,Warangal,Locality_379,Apartment,4,2620,130.58,0.05,2023,Unfurnished,6,23,2,4,1,Medium,No,No,"Pool, Gym, Garden, Playground, Clubhouse",East,Owner,Under_Construction
106358,Tamil Nadu,Chennai,Locality_111,Villa,2,3838,187.27,0.05,2004,Furnished,18,26,21,6,3,High,No,Yes,"Playground, Clubhouse, Pool, Gym",North,Broker,Ready_to_Move
106359,West Bengal,Durgapur,Locality_472,Independent House,4,1746,97.43,0.06,2000,Furnished,17,6,25,9,9,Low,No,Yes,Garden,South,Builder,Under_Construction
106360,Rajasthan,Jodhpur,Locality_137,Apartment,3,4629,246.97,0.05,2012,Semi-furnished,6,8,13,5,7,Low,No,Yes,"Playground, Gym, Clubhouse, Garden",South,Broker,Ready_to_Move
106361,Telangana,Hyderabad,Locality_311,Apartment,3,1866,218.75,0.12,2019,Furnished,22,24,6,8,5,Medium,Yes,Yes,"Playground, Pool, Clubhouse, Garden",North,Builder,Under_Construction
106362,Madhya Pradesh,Bhopal,Locality_441,Apartment,1,3026,440.29,0.15,1998,Semi-furnished,6,14,27,10,10,Medium,Yes,No,Gym,East,Owner,Under_Construction
106363,Gujarat,Surat,Locality_370,Apartment,4,1216,458.67,0.38,1993,Semi-furnished,7,30,32,4,1,Low,Yes,Yes,"Playground, Garden, Pool, Gym, Clubhouse",West,Owner,Ready_to_Move
106364,Chhattisgarh,Bilaspur,Locality_209,Independent House,4,4708,382.57,0.08,2006,Semi-furnished,25,10,19,3,8,High,Yes,No,"Gym, Playground",East,Owner,Ready_to_Move
106365,Uttarakhand,Dehradun,Locality_9,Villa,4,2691,360.79,0.13,1997,Unfurnished,20,10,28,8,1,Low,Yes,No,"Pool, Playground",South,Broker,Ready_to_Move
106366,Uttar Pradesh,Noida,Locality_299,Villa,1,3957,480.6,0.12,2023,Furnished,8,13,2,10,2,Low,No,No,"Pool, Garden, Clubhouse, Playground",West,Owner,Under_Construction
106367,Uttarakhand,Dehradun,Locality_280,Independent House,5,541,185.33,0.34,2016,Furnished,9,26,9,3,8,High,Yes,No,"Garden, Clubhouse, Playground, Pool, Gym",West,Builder,Under_Construction
106368,Uttar Pradesh,Noida,Locality_357,Villa,2,2885,86.83,0.03,2009,Unfurnished,3,25,16,1,7,High,Yes,Yes,"Clubhouse, Gym",West,Owner,Under_Construction
106369,Rajasthan,Jodhpur,Locality_240,Apartment,4,4421,304.55,0.07,2022,Furnished,21,18,3,1,10,High,Yes,Yes,Clubhouse,East,Broker,Under_Construction
106370,Haryana,Faridabad,Locality_14,Independent House,1,1055,395.47,0.37,1993,Furnished,24,29,32,8,10,High,Yes,Yes,"Garden, Gym, Playground, Pool",East,Owner,Under_Construction
106371,Odisha,Bhubaneswar,Locality_147,Villa,2,4146,64.55,0.02,1993,Unfurnished,13,29,32,10,6,Low,Yes,Yes,"Garden, Playground, Gym, Clubhouse, Pool",South,Owner,Under_Construction
106372,Haryana,Gurgaon,Locality_52,Villa,1,2177,496.04,0.23,2006,Furnished,11,15,19,5,2,High,No,No,"Pool, Gym, Garden, Playground",West,Builder,Ready_to_Move
106373,Bihar,Gaya,Locality_126,Apartment,1,647,364.13,0.56,1992,Furnished,28,1,33,1,1,Medium,Yes,No,Gym,North,Builder,Ready_to_Move
106374,Punjab,Ludhiana,Locality_141,Apartment,1,3575,266.95,0.07,2005,Unfurnished,19,2,20,6,9,Low,No,Yes,Pool,West,Builder,Ready_to_Move
106375,Kerala,Kochi,Locality_388,Independent House,2,2342,17.61,0.01,2001,Furnished,26,21,24,1,1,Low,Yes,Yes,"Garden, Pool, Clubhouse",West,Owner,Ready_to_Move
106376,Madhya Pradesh,Bhopal,Locality_498,Apartment,3,2315,234.97,0.1,2004,Furnished,18,3,21,2,3,High,No,Yes,"Playground, Gym, Pool, Clubhouse",West,Broker,Ready_to_Move
106377,Chhattisgarh,Bilaspur,Locality_211,Independent House,3,2635,11.67,0.0,2013,Semi-furnished,4,11,12,10,6,Low,No,No,"Clubhouse, Gym, Playground",South,Builder,Ready_to_Move
106378,Gujarat,Ahmedabad,Locality_325,Villa,5,2708,456.47,0.17,2016,Semi-furnished,6,10,9,7,7,Low,No,No,"Gym, Playground, Pool, Clubhouse",South,Builder,Under_Construction
106379,Madhya Pradesh,Bhopal,Locality_6,Apartment,2,3915,336.36,0.09,2011,Unfurnished,20,4,14,5,5,Medium,No,Yes,Pool,North,Owner,Under_Construction
106380,Bihar,Gaya,Locality_313,Villa,1,4739,253.04,0.05,2000,Unfurnished,0,22,25,9,1,Low,Yes,Yes,Pool,East,Owner,Under_Construction
106381,Punjab,Amritsar,Locality_5,Apartment,5,1758,44.15,0.03,2018,Furnished,5,28,7,4,3,Low,No,No,"Playground, Garden",South,Owner,Ready_to_Move
106382,Gujarat,Ahmedabad,Locality_314,Villa,1,1801,343.71,0.19,2015,Semi-furnished,9,21,10,9,7,Low,Yes,No,Clubhouse,East,Owner,Ready_to_Move
106383,Rajasthan,Jaipur,Locality_252,Independent House,3,2989,167.92,0.06,1991,Furnished,28,1,34,8,9,High,Yes,No,"Clubhouse, Gym",North,Builder,Ready_to_Move
106384,Odisha,Bhubaneswar,Locality_128,Independent House,2,3593,60.0,0.02,2022,Unfurnished,4,17,3,2,9,High,No,No,"Pool, Gym, Garden, Playground",East,Builder,Ready_to_Move
106385,Bihar,Gaya,Locality_354,Apartment,4,4896,319.21,0.07,2017,Unfurnished,21,19,8,5,5,Low,No,Yes,Garden,West,Broker,Under_Construction
106386,Gujarat,Ahmedabad,Locality_379,Villa,4,4020,289.71,0.07,2000,Semi-furnished,7,8,25,8,6,Medium,Yes,Yes,"Pool, Garden, Clubhouse, Playground, Gym",South,Broker,Ready_to_Move
106387,Maharashtra,Pune,Locality_118,Independent House,1,3718,102.26,0.03,2014,Semi-furnished,19,5,11,9,1,Medium,No,No,"Pool, Garden",East,Broker,Ready_to_Move
106388,Punjab,Amritsar,Locality_41,Villa,2,4507,88.4,0.02,1994,Semi-furnished,6,27,31,10,6,High,Yes,No,"Garden, Gym",East,Broker,Under_Construction
106389,Rajasthan,Jodhpur,Locality_495,Independent House,4,857,271.86,0.32,2004,Semi-furnished,12,10,21,1,5,Medium,Yes,Yes,"Garden, Gym, Playground, Pool",South,Owner,Ready_to_Move
106390,Jharkhand,Jamshedpur,Locality_192,Apartment,4,2521,266.5,0.11,2011,Furnished,19,23,14,7,10,High,No,Yes,"Garden, Clubhouse, Gym, Pool, Playground",West,Broker,Ready_to_Move
106391,Uttar Pradesh,Noida,Locality_447,Villa,5,1142,69.45,0.06,2004,Furnished,1,22,21,1,9,High,No,No,"Playground, Pool, Clubhouse",West,Owner,Under_Construction
106392,Punjab,Ludhiana,Locality_105,Apartment,1,3870,484.63,0.13,1991,Furnished,13,21,34,1,8,Low,Yes,Yes,"Gym, Garden",West,Broker,Ready_to_Move
106393,Haryana,Gurgaon,Locality_186,Independent House,4,3627,220.07,0.06,1995,Furnished,24,30,30,6,6,Medium,Yes,No,"Garden, Gym, Clubhouse",West,Broker,Under_Construction
106394,Uttar Pradesh,Lucknow,Locality_22,Independent House,3,3343,392.37,0.12,2015,Semi-furnished,13,24,10,6,9,High,No,No,"Gym, Playground, Pool",West,Builder,Under_Construction
106395,Maharashtra,Mumbai,Locality_338,Apartment,1,2840,42.68,0.02,2022,Furnished,12,27,3,6,3,Low,No,No,"Gym, Playground",North,Owner,Ready_to_Move
106396,Rajasthan,Jaipur,Locality_218,Villa,4,3084,99.54,0.03,2017,Semi-furnished,13,15,8,3,4,Medium,Yes,Yes,"Garden, Clubhouse, Playground, Pool",North,Owner,Under_Construction
106397,Uttarakhand,Haridwar,Locality_48,Villa,5,4192,91.39,0.02,2013,Semi-furnished,3,16,12,2,5,Low,Yes,No,Gym,West,Broker,Ready_to_Move
106398,Madhya Pradesh,Indore,Locality_139,Villa,3,2635,385.7,0.15,1995,Semi-furnished,7,28,30,7,7,High,No,No,"Gym, Garden, Clubhouse, Playground, Pool",West,Owner,Ready_to_Move
106399,Tamil Nadu,Coimbatore,Locality_407,Villa,4,4028,461.03,0.11,2014,Furnished,26,16,11,5,4,Low,Yes,Yes,Gym,East,Broker,Ready_to_Move
106400,Jharkhand,Ranchi,Locality_228,Independent House,2,2979,303.44,0.1,2012,Furnished,20,19,13,6,5,High,No,Yes,"Clubhouse, Garden, Playground",North,Owner,Ready_to_Move
106401,Punjab,Amritsar,Locality_407,Apartment,5,1288,372.84,0.29,1997,Semi-furnished,15,26,28,2,5,High,Yes,Yes,"Clubhouse, Pool, Gym",South,Builder,Ready_to_Move
