ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
182614,Chhattisgarh,Bilaspur,Locality_183,Apartment,4,2312,240.95,0.1,2021,Unfurnished,9,16,4,10,2,Medium,No,No,"Garden, Clubhouse",West,Builder,Ready_to_Move
182615,Karnataka,Bangalore,Locality_113,Villa,4,1352,192.77,0.14,2008,Furnished,24,13,17,10,8,Low,Yes,No,"Playground, Pool",West,Builder,Under_Construction
182616,Jharkhand,Jamshedpur,Locality_201,Apartment,2,1260,458.31,0.36,2015,Semi-furnished,6,19,10,8,2,High,Yes,Yes,"Clubhouse, Gym, Pool, Playground, Garden",West,Broker,Under_Construction
182617,Bihar,Gaya,Locality_226,Independent House,3,1937,406.26,0.21,2002,Furnished,12,30,23,9,8,Low,No,Yes,"Clubhouse, Garden, Gym, Pool",South,Broker,Ready_to_Move
182618,Bihar,Gaya,Locality_262,Apartment,4,3714,398.22,0.11,2017,Semi-furnished,6,15,8,9,1,High,Yes,Yes,"Clubhouse, Gym",East,Owner,Under_Construction
182619,Punjab,Ludhiana,Locality_130,Apartment,1,3149,391.0,0.12,1996,Unfurnished,18,8,29,7,5,High,No,No,"Gym, Clubhouse, Playground, Garden",South,Owner,Ready_to_Move
182620,Uttarakhand,Haridwar,Locality_215,Villa,3,796,65.92,0.08,1993,Semi-furnished,13,27,32,2,6,Low,No,Yes,"Pool, Gym",North,Broker,Under_Construction
182621,Assam,Silchar,Locality_173,Independent House,4,3933,31.58,0.01,1994,Unfurnished,28,10,31,6,3,High,Yes,Yes,Gym,West,Owner,Ready_to_Move
182622,Kerala,Kochi,Locality_461,Apartment,1,3307,133.13,0.04,1998,Furnished,30,9,27,8,7,High,Yes,Yes,"Garden, Clubhouse, Pool, Gym, Playground",North,Broker,Ready_to_Move
182623,Andhra Pradesh,Vishakhapatnam,Locality_3,Independent House,4,4229,32.28,0.01,2017,Furnished,5,16,8,2,3,Low,Yes,Yes,"Garden, Playground, Pool",South,Broker,Ready_to_Move
182624,Uttar Pradesh,Lucknow,Locality_421,Villa,1,2241,155.33,0.07,2012,Unfurnished,14,18,13,8,8,Medium,No,No,"Playground, Pool, Clubhouse",South,Builder,Ready_to_Move
182625,Uttarakhand,Dehradun,Locality_336,Independent House,5,3198,440.07,0.14,1990,Unfurnished,21,19,35,9,7,Medium,Yes,No,"Garden, Clubhouse, Pool, Gym, Playground",West,Owner,Under_Construction
182626,Bihar,Gaya,Locality_434,Apartment,2,1211,69.49,0.06,2004,Unfurnished,11,29,21,7,4,Medium,Yes,No,Gym,West,Owner,Under_Construction
182627,Haryana,Gurgaon,Locality_410,Apartment,5,1314,357.16,0.27,2005,Semi-furnished,16,19,20,7,9,Low,Yes,Yes,"Gym, Clubhouse",East,Broker,Under_Construction
182628,Uttarakhand,Haridwar,Locality_48,Villa,2,1752,420.08,0.24,1998,Unfurnished,25,29,27,10,2,Medium,No,No,Clubhouse,South,Broker,Under_Construction
182629,Punjab,Amritsar,Locality_2,Independent House,4,741,475.15,0.64,1998,Furnished,4,12,27,4,2,High,No,No,Clubhouse,East,Builder,Ready_to_Move
182630,Assam,Silchar,Locality_296,Villa,5,748,29.52,0.04,2019,Unfurnished,17,5,6,6,6,Medium,Yes,No,"Pool, Clubhouse",South,Owner,Ready_to_Move
182631,Chhattisgarh,Bilaspur,Locality_274,Villa,2,2019,448.34,0.22,2005,Semi-furnished,25,13,20,1,2,Medium,No,Yes,Pool,South,Builder,Ready_to_Move
182632,Gujarat,Ahmedabad,Locality_254,Villa,3,1683,324.31,0.19,2004,Furnished,24,8,21,10,10,Medium,No,Yes,Garden,North,Broker,Ready_to_Move
182633,Delhi,New Delhi,Locality_122,Independent House,5,999,296.53,0.3,1995,Semi-furnished,13,25,30,5,1,Low,Yes,No,"Pool, Clubhouse",South,Broker,Under_Construction
182634,Punjab,Ludhiana,Locality_387,Apartment,3,3255,13.01,0.0,2010,Unfurnished,25,13,15,8,3,Medium,Yes,No,"Pool, Clubhouse, Garden, Gym, Playground",South,Broker,Under_Construction
182635,Karnataka,Mangalore,Locality_362,Villa,4,1092,168.73,0.15,2011,Furnished,15,5,14,5,9,Medium,Yes,Yes,Gym,South,Builder,Ready_to_Move
182636,Assam,Guwahati,Locality_250,Apartment,4,4962,143.03,0.03,2007,Unfurnished,15,27,18,9,7,Medium,No,No,Gym,North,Builder,Ready_to_Move
182637,Assam,Guwahati,Locality_308,Villa,3,2810,262.5,0.09,1994,Unfurnished,0,17,31,2,1,Low,Yes,Yes,"Pool, Clubhouse, Garden, Playground, Gym",East,Broker,Under_Construction
182638,Chhattisgarh,Bilaspur,Locality_424,Villa,4,1614,499.87,0.31,2015,Furnished,2,25,10,6,3,High,Yes,No,"Gym, Pool, Clubhouse, Playground, Garden",South,Owner,Under_Construction
182639,Uttarakhand,Haridwar,Locality_429,Villa,5,3240,92.98,0.03,1999,Furnished,10,14,26,3,1,Low,No,No,"Pool, Clubhouse, Playground, Garden",South,Builder,Under_Construction
182640,Karnataka,Mysore,Locality_264,Independent House,2,2571,495.42,0.19,1996,Unfurnished,30,12,29,1,3,High,Yes,No,"Clubhouse, Gym, Playground, Garden",North,Broker,Ready_to_Move
182641,Uttar Pradesh,Lucknow,Locality_40,Villa,5,2483,414.03,0.17,2017,Unfurnished,22,12,8,10,1,Low,No,Yes,"Pool, Clubhouse, Playground, Garden",North,Owner,Under_Construction
182642,Gujarat,Ahmedabad,Locality_414,Apartment,3,4320,184.06,0.04,1992,Unfurnished,16,26,33,2,7,Low,Yes,No,Clubhouse,East,Builder,Under_Construction
182643,Punjab,Ludhiana,Locality_160,Independent House,4,3059,211.95,0.07,1995,Furnished,7,19,30,5,5,Low,Yes,Yes,"Clubhouse, Pool, Garden",East,Builder,Under_Construction
182644,Jharkhand,Jamshedpur,Locality_372,Apartment,3,3615,311.07,0.09,2000,Unfurnished,3,2,25,4,6,High,Yes,No,"Gym, Playground, Pool",West,Owner,Under_Construction
182645,Andhra Pradesh,Vishakhapatnam,Locality_343,Villa,2,2802,258.94,0.09,1992,Furnished,3,24,33,2,4,High,No,No,"Pool, Garden, Playground",South,Builder,Under_Construction
182646,Odisha,Bhubaneswar,Locality_191,Apartment,2,2521,356.17,0.14,2012,Unfurnished,0,30,13,10,1,Medium,Yes,Yes,"Playground, Garden",East,Owner,Ready_to_Move
182647,Jharkhand,Jamshedpur,Locality_410,Villa,5,4974,11.44,0.0,2019,Unfurnished,8,13,6,1,9,Medium,Yes,No,"Pool, Garden, Gym",South,Broker,Under_Construction
182648,Rajasthan,Jodhpur,Locality_247,Apartment,3,756,46.05,0.06,2008,Semi-furnished,27,19,17,8,4,High,Yes,No,Playground,North,Broker,Ready_to_Move
182649,Assam,Guwahati,Locality_151,Independent House,5,3433,497.93,0.15,2014,Furnished,14,14,11,4,1,Medium,Yes,No,"Pool, Garden, Clubhouse, Gym, Playground",North,Builder,Ready_to_Move
182650,Rajasthan,Jaipur,Locality_457,Apartment,4,3878,297.2,0.08,2012,Furnished,8,19,13,2,4,Low,Yes,Yes,"Clubhouse, Playground",South,Builder,Under_Construction
182651,Madhya Pradesh,Indore,Locality_178,Independent House,4,785,58.77,0.07,1991,Unfurnished,28,6,34,9,7,Medium,No,No,"Pool, Gym, Clubhouse, Garden",South,Broker,Ready_to_Move
182652,Odisha,Bhubaneswar,Locality_31,Independent House,4,4614,222.29,0.05,2020,Semi-furnished,9,1,5,3,4,Medium,Yes,Yes,"Pool, Playground",North,Owner,Ready_to_Move
182653,Andhra Pradesh,Vijayawada,Locality_3,Independent House,3,1929,152.89,0.08,2016,Unfurnished,7,25,9,2,2,Medium,Yes,No,"Clubhouse, Pool, Playground",South,Broker,Under_Construction
182654,Andhra Pradesh,Vijayawada,Locality_119,Apartment,3,4626,475.68,0.1,1995,Furnished,30,7,30,2,9,High,No,No,"Garden, Gym",East,Builder,Ready_to_Move
182655,Chhattisgarh,Raipur,Locality_240,Apartment,3,2571,427.3,0.17,2010,Semi-furnished,29,3,15,4,9,High,Yes,No,"Gym, Pool, Clubhouse, Playground, Garden",East,Broker,Under_Construction
182656,Maharashtra,Pune,Locality_452,Villa,4,637,272.08,0.43,2022,Furnished,27,1,3,8,10,Medium,No,Yes,"Clubhouse, Gym, Playground, Garden, Pool",North,Broker,Under_Construction
182657,Maharashtra,Nagpur,Locality_238,Villa,3,3032,345.23,0.11,2022,Semi-furnished,27,9,3,9,9,Low,Yes,Yes,Playground,South,Builder,Under_Construction
182658,Odisha,Cuttack,Locality_453,Apartment,5,2146,33.06,0.02,2021,Unfurnished,13,12,4,10,9,Medium,No,No,"Garden, Clubhouse, Pool, Gym, Playground",West,Broker,Under_Construction
182659,Assam,Guwahati,Locality_286,Apartment,4,3000,19.4,0.01,1996,Semi-furnished,6,24,29,6,8,Medium,Yes,No,"Playground, Garden, Pool, Gym, Clubhouse",South,Owner,Ready_to_Move
182660,Madhya Pradesh,Bhopal,Locality_263,Apartment,3,2351,367.86,0.16,2012,Furnished,2,8,13,7,5,High,Yes,Yes,"Garden, Clubhouse, Gym, Playground, Pool",South,Owner,Ready_to_Move
182661,Odisha,Cuttack,Locality_333,Independent House,5,1440,160.35,0.11,2011,Furnished,2,28,14,6,7,Low,No,Yes,Playground,South,Broker,Ready_to_Move
182662,Punjab,Ludhiana,Locality_30,Independent House,4,2305,439.66,0.19,2022,Semi-furnished,2,15,3,5,8,High,Yes,Yes,"Playground, Gym",South,Broker,Under_Construction
182663,Bihar,Gaya,Locality_500,Apartment,1,3918,428.63,0.11,2019,Unfurnished,12,8,6,8,2,Medium,Yes,No,"Clubhouse, Playground",West,Owner,Under_Construction
182664,Kerala,Trivandrum,Locality_23,Villa,2,4563,123.87,0.03,2017,Furnished,0,16,8,4,6,Low,Yes,Yes,"Gym, Clubhouse, Playground",North,Builder,Ready_to_Move
182665,Haryana,Gurgaon,Locality_58,Apartment,2,1399,69.2,0.05,1995,Unfurnished,8,18,30,2,10,High,No,Yes,"Gym, Pool",East,Builder,Ready_to_Move
182666,Karnataka,Mysore,Locality_119,Independent House,4,4444,382.1,0.09,1993,Furnished,12,19,32,5,5,Medium,Yes,Yes,"Playground, Garden, Pool, Clubhouse",West,Broker,Ready_to_Move
182667,Telangana,Warangal,Locality_361,Apartment,4,619,243.21,0.39,1990,Unfurnished,21,22,35,3,1,Medium,No,Yes,Pool,South,Owner,Under_Construction
182668,Jharkhand,Ranchi,Locality_298,Apartment,4,3943,236.52,0.06,2006,Unfurnished,26,2,19,7,1,Medium,No,No,"Clubhouse, Gym, Garden, Pool",South,Broker,Ready_to_Move
182669,Assam,Silchar,Locality_57,Independent House,5,667,441.79,0.66,2005,Semi-furnished,7,7,20,5,2,High,Yes,No,"Pool, Garden",West,Builder,Under_Construction
182670,Jharkhand,Jamshedpur,Locality_292,Apartment,1,719,437.86,0.61,2020,Unfurnished,17,10,5,4,1,Medium,No,No,"Playground, Pool, Garden",North,Builder,Under_Construction
182671,Tamil Nadu,Chennai,Locality_2,Villa,2,599,402.12,0.67,1996,Furnished,15,18,29,3,10,Low,No,No,"Garden, Pool, Clubhouse, Gym, Playground",North,Builder,Under_Construction
182672,Karnataka,Mysore,Locality_53,Villa,2,4200,88.63,0.02,2020,Semi-furnished,1,17,5,7,2,Medium,No,Yes,"Garden, Playground, Gym",West,Broker,Ready_to_Move
182673,Haryana,Faridabad,Locality_286,Villa,2,1183,75.92,0.06,1994,Furnished,14,28,31,9,1,Medium,Yes,Yes,"Garden, Clubhouse",North,Owner,Ready_to_Move
182674,Punjab,Ludhiana,Locality_142,Apartment,1,809,133.44,0.16,2019,Unfurnished,20,2,6,4,5,Medium,Yes,No,"Gym, Pool",North,Builder,Ready_to_Move
182675,Madhya Pradesh,Indore,Locality_22,Apartment,4,3126,118.07,0.04,2007,Semi-furnished,3,6,18,1,5,Low,Yes,Yes,Pool,West,Broker,Under_Construction
182676,Haryana,Faridabad,Locality_446,Villa,5,4924,146.56,0.03,2009,Semi-furnished,29,29,16,2,4,Medium,No,No,"Clubhouse, Pool, Gym",South,Builder,Ready_to_Move
182677,West Bengal,Kolkata,Locality_20,Independent House,5,3693,184.64,0.05,2005,Furnished,23,29,20,9,8,High,Yes,Yes,Pool,South,Builder,Ready_to_Move
182678,Assam,Guwahati,Locality_482,Apartment,5,3388,179.52,0.05,1991,Semi-furnished,26,20,34,5,7,High,Yes,Yes,Pool,South,Broker,Under_Construction
182679,Assam,Silchar,Locality_152,Independent House,4,4255,396.55,0.09,2003,Unfurnished,3,7,22,3,8,Low,Yes,No,Gym,East,Owner,Under_Construction
182680,Madhya Pradesh,Indore,Locality_184,Independent House,4,2283,44.77,0.02,1990,Furnished,25,17,35,6,7,High,Yes,No,Gym,West,Builder,Under_Construction
182681,Jharkhand,Jamshedpur,Locality_462,Independent House,5,3972,423.6,0.11,1999,Furnished,10,7,26,2,6,Medium,Yes,No,Gym,East,Builder,Ready_to_Move
182682,West Bengal,Kolkata,Locality_24,Apartment,4,3754,131.4,0.04,2017,Semi-furnished,29,21,8,1,5,High,No,Yes,"Garden, Clubhouse, Pool, Gym, Playground",North,Broker,Under_Construction
182683,Maharashtra,Nagpur,Locality_398,Apartment,5,3101,433.03,0.14,1991,Semi-furnished,6,10,34,10,2,Medium,Yes,Yes,"Playground, Garden, Clubhouse, Pool, Gym",East,Builder,Under_Construction
182684,Madhya Pradesh,Indore,Locality_5,Independent House,1,2437,383.44,0.16,2001,Semi-furnished,3,20,24,1,4,Medium,No,Yes,Garden,North,Broker,Ready_to_Move
182685,Madhya Pradesh,Bhopal,Locality_133,Apartment,5,3775,74.2,0.02,2022,Furnished,17,29,3,5,6,Medium,Yes,Yes,Clubhouse,South,Owner,Under_Construction
182686,Odisha,Bhubaneswar,Locality_407,Independent House,5,3348,57.33,0.02,2015,Furnished,20,1,10,5,1,High,Yes,No,"Garden, Pool, Clubhouse, Playground, Gym",East,Broker,Ready_to_Move
182687,Karnataka,Mysore,Locality_154,Apartment,5,1886,50.23,0.03,1995,Semi-furnished,0,8,30,10,10,High,Yes,Yes,"Pool, Gym, Garden",West,Broker,Ready_to_Move
182688,Madhya Pradesh,Indore,Locality_131,Independent House,3,1061,294.66,0.28,2016,Unfurnished,14,25,9,8,8,Low,No,Yes,"Garden, Playground, Pool, Gym, Clubhouse",West,Builder,Under_Construction
182689,Assam,Silchar,Locality_81,Apartment,3,3725,87.64,0.02,2002,Unfurnished,20,17,23,8,2,Low,Yes,Yes,"Playground, Garden, Pool, Gym, Clubhouse",West,Builder,Ready_to_Move
182690,Delhi,Dwarka,Locality_185,Independent House,2,1140,186.43,0.16,2000,Semi-furnished,18,15,25,3,8,Medium,Yes,No,"Garden, Clubhouse, Pool, Gym",North,Builder,Under_Construction
182691,West Bengal,Kolkata,Locality_234,Apartment,4,1607,95.74,0.06,1990,Furnished,23,29,35,7,5,Low,No,No,Clubhouse,West,Broker,Ready_to_Move
182692,Tamil Nadu,Coimbatore,Locality_109,Villa,3,2680,86.04,0.03,1990,Semi-furnished,23,28,35,3,8,High,Yes,Yes,"Clubhouse, Pool, Playground, Gym, Garden",West,Broker,Ready_to_Move
182693,Tamil Nadu,Coimbatore,Locality_148,Apartment,2,3701,428.53,0.12,2000,Furnished,5,6,25,5,5,High,Yes,No,"Clubhouse, Gym, Garden, Playground, Pool",West,Broker,Ready_to_Move
182694,Rajasthan,Jaipur,Locality_262,Villa,5,2987,337.78,0.11,2009,Furnished,8,19,16,3,6,Medium,Yes,Yes,"Gym, Pool, Clubhouse",North,Owner,Ready_to_Move
182695,Bihar,Gaya,Locality_321,Independent House,1,628,208.41,0.33,2020,Unfurnished,9,24,5,8,3,Low,No,No,"Gym, Playground, Garden",South,Owner,Under_Construction
182696,Punjab,Amritsar,Locality_468,Apartment,3,1749,220.18,0.13,2013,Unfurnished,29,6,12,8,2,Medium,Yes,No,Pool,East,Broker,Under_Construction
182697,Bihar,Gaya,Locality_270,Villa,5,558,301.69,0.54,1995,Furnished,4,5,30,4,5,High,No,Yes,"Playground, Garden, Pool, Clubhouse, Gym",North,Owner,Under_Construction
182698,Uttarakhand,Dehradun,Locality_436,Apartment,3,1916,121.05,0.06,2011,Unfurnished,20,8,14,8,2,High,Yes,Yes,"Pool, Garden",North,Owner,Under_Construction
182699,Kerala,Trivandrum,Locality_468,Apartment,3,4742,63.22,0.01,2001,Unfurnished,19,22,24,1,5,Low,Yes,No,"Garden, Pool, Gym, Clubhouse, Playground",West,Broker,Under_Construction
182700,Tamil Nadu,Coimbatore,Locality_4,Independent House,4,3967,180.91,0.05,2019,Semi-furnished,15,19,6,5,2,High,No,Yes,"Clubhouse, Gym, Playground",North,Broker,Under_Construction
182701,Uttar Pradesh,Lucknow,Locality_127,Independent House,3,1813,435.17,0.24,2000,Unfurnished,14,2,25,5,9,High,Yes,Yes,"Pool, Garden",South,Owner,Under_Construction
182702,Bihar,Patna,Locality_159,Independent House,2,1753,227.06,0.13,1997,Semi-furnished,21,17,28,7,5,Low,Yes,Yes,"Gym, Garden",North,Owner,Ready_to_Move
182703,Uttar Pradesh,Lucknow,Locality_392,Villa,3,3616,358.83,0.1,2013,Semi-furnished,0,27,12,2,2,Low,No,Yes,"Playground, Pool, Garden",West,Builder,Under_Construction
182704,Delhi,New Delhi,Locality_69,Independent House,3,689,185.59,0.27,1995,Unfurnished,13,29,30,4,7,Low,No,Yes,"Playground, Garden",North,Broker,Ready_to_Move
182705,Punjab,Ludhiana,Locality_336,Apartment,2,3289,227.61,0.07,2014,Furnished,14,10,11,5,10,Medium,No,Yes,"Playground, Gym, Pool",West,Broker,Ready_to_Move
182706,Madhya Pradesh,Bhopal,Locality_127,Villa,5,1127,60.76,0.05,1998,Semi-furnished,9,8,27,2,6,Medium,No,No,"Clubhouse, Playground, Gym",East,Builder,Under_Construction
182707,Maharashtra,Pune,Locality_470,Villa,1,2352,248.33,0.11,2014,Unfurnished,19,11,11,9,4,Medium,No,Yes,"Pool, Playground, Garden, Clubhouse",North,Builder,Under_Construction
182708,Tamil Nadu,Coimbatore,Locality_98,Apartment,3,3462,306.82,0.09,1998,Semi-furnished,30,27,27,10,2,High,Yes,Yes,Garden,North,Owner,Ready_to_Move
182709,Delhi,New Delhi,Locality_77,Villa,5,2430,346.0,0.14,2022,Furnished,22,23,3,4,10,Low,Yes,Yes,"Pool, Gym, Garden, Clubhouse",North,Owner,Ready_to_Move
182710,Telangana,Hyderabad,Locality_354,Apartment,5,2296,414.13,0.18,1991,Unfurnished,19,27,34,3,10,High,No,No,Pool,North,Owner,Under_Construction
182711,West Bengal,Durgapur,Locality_20,Independent House,5,1592,144.98,0.09,2006,Unfurnished,25,19,19,4,9,Medium,No,Yes,"Gym, Clubhouse",North,Owner,Under_Construction
182712,Gujarat,Ahmedabad,Locality_365,Apartment,5,2232,69.34,0.03,2009,Unfurnished,30,16,16,9,2,Medium,Yes,Yes,"Gym, Clubhouse",East,Builder,Ready_to_Move
182713,Delhi,Dwarka,Locality_500,Independent House,1,4516,325.18,0.07,2023,Furnished,30,9,2,3,2,Medium,Yes,No,"Playground, Gym, Pool, Garden",North,Broker,Ready_to_Move
182714,Gujarat,Ahmedabad,Locality_141,Apartment,4,3957,238.0,0.06,2021,Unfurnished,18,1,4,9,7,Medium,No,Yes,"Clubhouse, Pool, Garden",West,Builder,Ready_to_Move
182715,Andhra Pradesh,Vijayawada,Locality_278,Villa,3,2221,18.42,0.01,1999,Unfurnished,0,15,26,3,10,Low,Yes,No,"Gym, Playground",North,Builder,Ready_to_Move
182716,Karnataka,Mangalore,Locality_70,Apartment,2,1970,130.01,0.07,2007,Unfurnished,16,2,18,5,3,Medium,Yes,No,"Pool, Garden, Playground, Gym",South,Broker,Under_Construction
182717,Delhi,New Delhi,Locality_213,Villa,3,3601,57.96,0.02,2010,Furnished,1,26,15,9,8,Medium,Yes,Yes,"Pool, Playground, Clubhouse, Gym, Garden",North,Broker,Ready_to_Move
182718,Punjab,Amritsar,Locality_435,Independent House,3,735,199.92,0.27,1995,Furnished,16,9,30,8,1,Low,Yes,No,"Playground, Gym, Pool, Garden, Clubhouse",East,Owner,Ready_to_Move
182719,Odisha,Cuttack,Locality_64,Villa,4,3496,111.9,0.03,2007,Unfurnished,12,2,18,9,2,Medium,No,No,Pool,South,Broker,Under_Construction
182720,Tamil Nadu,Chennai,Locality_82,Apartment,4,2996,101.47,0.03,2015,Furnished,24,8,10,3,5,High,Yes,Yes,"Gym, Garden, Pool, Playground",South,Owner,Ready_to_Move
182721,Chhattisgarh,Raipur,Locality_94,Villa,2,4358,275.47,0.06,2012,Semi-furnished,7,8,13,4,3,Medium,No,No,"Garden, Pool, Clubhouse, Playground",North,Broker,Ready_to_Move
182722,Punjab,Ludhiana,Locality_167,Independent House,1,3522,235.06,0.07,2001,Furnished,26,9,24,1,2,High,Yes,Yes,"Playground, Gym",North,Broker,Ready_to_Move
182723,Punjab,Amritsar,Locality_192,Apartment,4,4083,174.5,0.04,2010,Unfurnished,2,20,15,10,4,Medium,No,No,"Playground, Clubhouse, Garden, Pool, Gym",South,Broker,Ready_to_Move
182724,Telangana,Warangal,Locality_252,Apartment,1,1602,79.52,0.05,2022,Furnished,26,10,3,9,9,High,No,No,"Clubhouse, Garden",East,Owner,Under_Construction
182725,Delhi,Dwarka,Locality_182,Apartment,4,3103,357.26,0.12,2013,Semi-furnished,4,17,12,8,10,Low,No,No,"Garden, Clubhouse, Pool, Gym",East,Builder,Under_Construction
182726,Tamil Nadu,Chennai,Locality_244,Villa,1,3804,326.69,0.09,1998,Furnished,20,14,27,3,4,High,No,No,Playground,West,Broker,Under_Construction
182727,Assam,Silchar,Locality_62,Apartment,1,1668,247.55,0.15,2011,Unfurnished,4,30,14,5,1,High,Yes,Yes,"Clubhouse, Garden",West,Owner,Ready_to_Move
182728,Telangana,Hyderabad,Locality_336,Villa,3,1118,367.52,0.33,2003,Furnished,13,9,22,7,9,High,No,Yes,"Garden, Playground, Clubhouse, Pool, Gym",South,Builder,Ready_to_Move
182729,Delhi,Dwarka,Locality_417,Independent House,1,1808,214.34,0.12,1998,Furnished,5,6,27,2,8,High,Yes,No,"Playground, Gym",East,Owner,Under_Construction
182730,Uttarakhand,Dehradun,Locality_216,Villa,3,1960,13.95,0.01,2009,Unfurnished,0,11,16,5,2,Low,Yes,Yes,"Pool, Garden, Gym, Playground",West,Broker,Under_Construction
182731,Madhya Pradesh,Bhopal,Locality_430,Independent House,5,4160,488.31,0.12,1992,Unfurnished,19,4,33,4,6,Medium,No,Yes,"Clubhouse, Gym, Pool, Garden, Playground",East,Broker,Ready_to_Move
182732,Madhya Pradesh,Indore,Locality_295,Apartment,1,3446,419.37,0.12,2003,Semi-furnished,1,20,22,5,10,Low,No,No,"Garden, Pool, Clubhouse, Gym",West,Owner,Under_Construction
182733,Jharkhand,Ranchi,Locality_247,Apartment,1,1708,166.73,0.1,2019,Semi-furnished,28,30,6,10,10,Medium,Yes,No,"Pool, Clubhouse, Garden",South,Builder,Under_Construction
182734,Kerala,Kochi,Locality_299,Apartment,4,3957,374.51,0.09,2000,Semi-furnished,13,30,25,7,2,High,No,Yes,Playground,East,Broker,Under_Construction
182735,Maharashtra,Nagpur,Locality_79,Villa,4,4536,266.26,0.06,1990,Unfurnished,11,30,35,4,6,High,No,No,"Garden, Pool",West,Owner,Under_Construction
182736,Uttarakhand,Haridwar,Locality_337,Independent House,2,3304,457.78,0.14,1995,Furnished,0,7,30,3,10,Low,No,Yes,"Playground, Gym, Garden",North,Owner,Under_Construction
182737,Uttarakhand,Haridwar,Locality_287,Independent House,2,3870,46.41,0.01,2018,Semi-furnished,1,28,7,5,10,Medium,No,No,"Pool, Clubhouse, Gym, Playground",West,Owner,Under_Construction
182738,Madhya Pradesh,Bhopal,Locality_458,Villa,2,4872,443.46,0.09,2008,Semi-furnished,8,9,17,2,10,Medium,No,Yes,Playground,East,Owner,Ready_to_Move
182739,Jharkhand,Jamshedpur,Locality_438,Independent House,4,1591,480.25,0.3,1992,Unfurnished,14,4,33,6,3,High,No,No,"Garden, Gym, Playground, Clubhouse, Pool",East,Broker,Under_Construction
182740,Assam,Guwahati,Locality_33,Apartment,5,1005,308.82,0.31,2011,Unfurnished,4,12,14,8,3,High,No,No,"Pool, Clubhouse, Playground, Garden, Gym",North,Owner,Under_Construction
182741,Bihar,Patna,Locality_122,Independent House,4,2958,490.07,0.17,2010,Unfurnished,14,24,15,9,8,Medium,Yes,Yes,"Playground, Clubhouse",East,Broker,Ready_to_Move
182742,Andhra Pradesh,Vijayawada,Locality_137,Villa,3,636,285.22,0.45,2021,Semi-furnished,14,28,4,8,8,High,No,No,Pool,South,Builder,Ready_to_Move
182743,Karnataka,Mangalore,Locality_129,Villa,3,3148,475.66,0.15,2009,Semi-furnished,1,11,16,4,2,Low,No,Yes,"Gym, Pool, Playground, Garden, Clubhouse",North,Builder,Ready_to_Move
182744,Odisha,Cuttack,Locality_354,Independent House,5,4437,221.62,0.05,2008,Semi-furnished,27,2,17,3,6,High,Yes,No,"Playground, Pool",South,Broker,Under_Construction
182745,Uttar Pradesh,Lucknow,Locality_411,Independent House,5,3735,27.7,0.01,2017,Semi-furnished,22,27,8,7,8,Medium,No,Yes,"Pool, Clubhouse",East,Builder,Under_Construction
182746,Chhattisgarh,Bilaspur,Locality_161,Independent House,5,595,271.4,0.46,2004,Unfurnished,29,23,21,9,2,Low,No,Yes,"Garden, Playground",South,Owner,Ready_to_Move
182747,Gujarat,Surat,Locality_254,Villa,1,1092,425.63,0.39,2004,Semi-furnished,0,4,21,4,9,Low,No,Yes,"Garden, Pool, Gym, Playground",North,Broker,Ready_to_Move
182748,Telangana,Warangal,Locality_357,Apartment,3,606,491.51,0.81,1997,Semi-furnished,8,19,28,4,6,Low,Yes,No,"Playground, Pool, Clubhouse, Garden",North,Broker,Ready_to_Move
182749,Uttar Pradesh,Noida,Locality_46,Independent House,5,2824,141.39,0.05,1998,Furnished,20,17,27,7,8,Medium,No,Yes,"Clubhouse, Pool, Gym, Playground, Garden",East,Broker,Ready_to_Move
182750,Punjab,Ludhiana,Locality_107,Independent House,4,1090,185.83,0.17,2012,Semi-furnished,7,8,13,5,7,High,Yes,No,Clubhouse,South,Builder,Under_Construction
182751,Maharashtra,Pune,Locality_24,Villa,1,4987,377.04,0.08,2013,Unfurnished,8,25,12,7,7,Medium,Yes,No,"Clubhouse, Pool, Garden",West,Broker,Ready_to_Move
182752,Delhi,New Delhi,Locality_389,Independent House,2,3403,290.03,0.09,2016,Furnished,0,20,9,10,8,Medium,Yes,No,"Gym, Clubhouse, Pool, Garden",West,Builder,Under_Construction
182753,Telangana,Warangal,Locality_428,Apartment,4,818,335.45,0.41,1990,Unfurnished,4,1,35,10,3,High,Yes,Yes,"Garden, Playground",West,Builder,Under_Construction
182754,Uttarakhand,Dehradun,Locality_212,Villa,3,2643,188.78,0.07,2022,Furnished,22,28,3,6,9,High,No,No,"Playground, Pool, Gym, Garden, Clubhouse",South,Builder,Ready_to_Move
182755,Assam,Silchar,Locality_203,Independent House,5,4888,29.31,0.01,1996,Semi-furnished,23,28,29,3,4,Low,Yes,Yes,Playground,South,Builder,Under_Construction
182756,Punjab,Ludhiana,Locality_276,Independent House,2,1698,128.7,0.08,2007,Semi-furnished,27,8,18,5,9,Medium,Yes,Yes,"Garden, Gym",West,Broker,Ready_to_Move
